Text_Type,Book,Chapter,Window,Mean,StDev
SN,AH,nidana,1,10.37,3.75
SN,AH,nidana,2,10.45,3.77
SN,AH,nidana,3,9.9,3.61
SN,AH,nidana,4,9.67,3.56
SN,AH,nidana,5,9.89,3.67
SN,AH,nidana,6,9.87,3.74
SN,AH,nidana,7,10.21,3.77
SN,AH,nidana,8,9.72,3.65
SN,AH,nidana,9,9.73,3.63
SN,AH,nidana,10,9.88,3.73
SN,AH,nidana,11,10.03,3.78
SN,AH,nidana,12,9.44,3.58
SN,AH,nidana,13,9.3,3.51
SN,AH,nidana,14,9.32,3.57
SN,AH,nidana,15,9.62,3.53
SN,AH,nidana,16,10.2,3.74
SN,AH,nidana,17,10.0,3.66
SN,AH,nidana,18,9.56,3.54
SN,AH,nidana,19,9.49,3.54
SN,AH,nidana,20,9.22,3.41
SN,AH,nidana,21,8.74,3.27
SN,AH,nidana,22,8.16,3.12
SN,AH,nidana,23,8.65,3.24
SN,AH,nidana,24,8.85,3.2
SN,AH,nidana,25,8.84,3.25
SN,AH,nidana,26,9.2,3.43
SN,AH,nidana,27,8.71,3.19
SN,AH,nidana,28,8.08,2.78
SN,AH,nidana,29,7.98,2.78
SN,AH,nidana,30,8.53,2.97
SN,AH,nidana,31,7.96,2.81
SN,AH,nidana,32,7.69,2.77
SN,AH,nidana,33,8.09,2.82
SN,AH,nidana,34,8.13,2.89
SN,AH,nidana,35,7.87,2.86
SN,AH,nidana,36,8.84,3.19
SN,AH,nidana,37,8.71,3.13
SN,AH,nidana,38,7.87,2.87
SN,AH,nidana,39,7.34,2.8
SN,AH,nidana,40,7.59,2.92
SN,AH,nidana,41,7.64,3.02
SN,AH,nidana,42,7.55,3.03
SN,AH,nidana,43,7.71,3.04
SN,AH,nidana,44,9.1,3.44
SN,AH,nidana,45,9.15,3.45
SN,AH,nidana,46,8.85,3.38
SN,AH,nidana,47,8.65,3.32
SN,AH,nidana,48,8.91,3.37
SN,AH,nidana,49,8.43,3.44
SN,AH,nidana,50,8.02,3.23
SN,AH,nidana,51,8.17,3.28
SN,AH,nidana,52,8.46,3.24
SN,AH,nidana,53,8.8,3.3
SN,AH,nidana,54,9.08,3.39
SN,AH,nidana,55,9.49,3.48
SN,AH,nidana,56,9.84,3.67
SN,AH,nidana,57,9.92,3.67
SN,AH,nidana,58,9.71,3.69
SN,AH,nidana,59,8.9,3.49
SN,AH,nidana,60,8.89,3.52
SN,AH,nidana,61,8.48,3.37
SN,AH,nidana,62,8.39,3.35
SN,AH,nidana,63,8.65,3.44
SN,AH,nidana,64,7.77,3.25
SN,AH,nidana,65,7.81,3.3
SN,AH,nidana,66,7.87,3.4
SN,AH,nidana,67,8.02,3.46
SN,AH,nidana,68,9.0,3.82
SN,AH,nidana,69,8.84,3.81
SN,AH,nidana,70,9.7,4.09
SN,AH,nidana,71,9.83,4.14
SN,AH,nidana,72,8.94,3.84
SN,AH,nidana,73,9.26,3.91
SN,AH,nidana,74,9.62,4.14
SN,AH,nidana,75,9.83,4.25
SN,AH,nidana,76,9.81,4.28
