Text_Type,Book,Chapter,Window,Mean,StDev
SN,AH,kalpa,1,14.36,11.46
SN,AH,kalpa,2,14.37,11.22
SN,AH,kalpa,3,14.68,11.22
SN,AH,kalpa,4,13.88,11.53
SN,AH,kalpa,5,13.72,11.5
SN,AH,kalpa,6,12.88,11.58
SN,AH,kalpa,7,13.32,11.88
SN,AH,kalpa,8,14.3,11.99
SN,AH,kalpa,9,14.22,11.85
SN,AH,kalpa,10,13.8,11.7
SN,AH,kalpa,11,13.37,11.16
SN,AH,kalpa,12,13.58,11.58
SN,AH,kalpa,13,14.05,11.16
SN,AH,kalpa,14,14.18,10.75
SN,AH,kalpa,15,13.92,10.69
SN,AH,kalpa,16,13.67,10.55
SN,AH,kalpa,17,13.26,10.66
SN,AH,kalpa,18,12.75,9.25
SN,AH,kalpa,19,12.25,9.59
SN,AH,kalpa,20,13.18,9.58
SN,AH,kalpa,21,13.62,8.73
SN,AH,kalpa,22,13.94,8.62
SN,AH,kalpa,23,13.75,8.47
SN,AH,kalpa,24,14.03,9.54
SN,AH,kalpa,25,13.7,9.0
SN,AH,kalpa,26,12.77,9.02
SN,AH,kalpa,27,13.22,9.07
SN,AH,kalpa,28,12.17,8.5
SN,AH,kalpa,29,11.99,8.41
SN,AH,kalpa,30,11.32,7.8
SN,AH,kalpa,31,11.22,7.5
SN,AH,kalpa,32,10.99,7.36
SN,AH,kalpa,33,11.58,7.43
SN,AH,kalpa,34,11.22,7.38
SN,AH,kalpa,35,11.04,7.39
SN,AH,kalpa,36,11.29,7.48
SN,AH,kalpa,37,11.59,7.15
SN,AH,kalpa,38,11.29,7.32
SN,AH,kalpa,39,11.28,7.48
SN,AH,kalpa,40,11.96,8.01
SN,AH,kalpa,41,12.24,7.92
SN,AH,kalpa,42,12.16,8.33
SN,AH,kalpa,43,12.44,8.39
SN,AH,kalpa,44,12.28,8.37
SN,AH,kalpa,45,11.78,8.29
SN,AH,kalpa,46,11.96,8.3
SN,AH,kalpa,47,12.19,8.28
SN,AH,kalpa,48,11.75,8.19
SN,AH,kalpa,49,11.81,7.76
SN,AH,kalpa,50,10.56,7.69
