Text_Type,Book,Chapter,Window,Mean,StDev,Normalised Mean
SN,AH,uttara,2183,8.11,8.86,0
SN,AH,uttara,2529,8.19,8.75,0.065832785
SN,AH,uttara,2528,8.23,8.8,0.098749177
SN,AH,uttara,2533,8.32,9.25,0.17281106
SN,AH,uttara,3413,8.37,9.47,0.21395655
SN,AH,uttara,3416,8.39,9.3,0.230414747
SN,AH,uttara,2531,8.4,9.33,0.238643845
SN,AH,uttara,2187,8.42,8.88,0.255102041
SN,AH,uttara,3876,8.43,9.19,0.263331139
SN,AH,uttara,3177,8.46,8.54,0.288018433
SN,AH,uttara,3880,8.48,9,0.304476629
SN,AH,uttara,2530,8.53,9.07,0.34562212
SN,AH,uttara,3181,8.53,8.43,0.34562212
SN,AH,uttara,3877,8.54,9.12,0.353851218
SN,AH,uttara,2534,8.55,9.42,0.362080316
SN,AH,uttara,3415,8.55,9.38,0.362080316
SN,AH,uttara,2105,8.57,7.99,0.378538512
SN,AH,uttara,2532,8.58,9.3,0.38676761
SN,AH,uttara,3882,8.6,9.34,0.403225806
SN,AH,uttara,4011,8.6,7.77,0.403225806
SN,AH,uttara,1019,8.62,8.62,0.419684003
SN,AH,uttara,1436,8.64,7.77,0.436142199
SN,AH,uttara,1421,8.66,8.18,0.452600395
SN,AH,uttara,3881,8.66,9.16,0.452600395
SN,AH,uttara,3175,8.67,8.56,0.460829493
SN,AH,uttara,3176,8.67,8.61,0.460829493
SN,AH,uttara,3182,8.68,8.44,0.469058591
SN,AH,uttara,3412,8.7,9.72,0.485516787
SN,AH,uttara,4012,8.71,7.94,0.493745885
SN,AH,uttara,2836,8.72,9.33,0.501974984
SN,AH,uttara,3879,8.73,9.21,0.510204082
SN,AH,uttara,755,8.74,9.3,0.51843318
SN,AH,uttara,2184,8.74,8.58,0.51843318
SN,AH,uttara,753,8.75,8.81,0.526662278
SN,AH,uttara,2106,8.75,7.84,0.526662278
SN,AH,uttara,1178,8.76,7.76,0.534891376
SN,AH,uttara,2185,8.76,8.73,0.534891376
SN,AH,uttara,3173,8.77,8.73,0.543120474
SN,AH,uttara,1416,8.78,8.93,0.551349572
SN,AH,uttara,2182,8.78,8.87,0.551349572
SN,AH,uttara,4342,8.78,8.1,0.551349572
SN,AH,uttara,3174,8.79,8.72,0.55957867
SN,AH,uttara,754,8.8,8.87,0.567807768
SN,AH,uttara,1177,8.8,7.84,0.567807768
SN,AH,uttara,1415,8.8,9.07,0.567807768
SN,AH,uttara,2108,8.83,7.94,0.592495063
SN,AH,uttara,3183,8.83,8.34,0.592495063
SN,AH,uttara,2186,8.84,9.02,0.600724161
SN,AH,uttara,2837,8.84,9.33,0.600724161
SN,AH,uttara,2527,8.86,8.7,0.617182357
SN,AH,uttara,3077,8.86,8.12,0.617182357
SN,AH,uttara,1414,8.87,9.15,0.625411455
SN,AH,uttara,2845,8.88,9.05,0.633640553
SN,AH,uttara,2834,8.9,9.07,0.650098749
SN,AH,uttara,3883,8.9,9.41,0.650098749
SN,AH,uttara,4010,8.9,7.93,0.650098749
SN,AH,uttara,2109,8.91,7.94,0.658327847
SN,AH,uttara,2839,8.92,9.38,0.666556945
SN,AH,uttara,1513,8.93,8.52,0.674786043
SN,AH,uttara,3878,8.93,9.43,0.674786043
SN,AH,uttara,4147,8.93,8.85,0.674786043
SN,AH,uttara,4341,8.93,8.27,0.674786043
SN,AH,uttara,2188,8.94,9.04,0.683015142
SN,AH,uttara,3099,8.94,7.97,0.683015142
SN,AH,uttara,4340,8.94,8.32,0.683015142
SN,AH,uttara,1516,8.95,8.42,0.69124424
SN,AH,uttara,3171,8.95,8.92,0.69124424
SN,AH,uttara,2618,8.96,8.44,0.699473338
SN,AH,uttara,1179,8.97,8.26,0.707702436
SN,AH,uttara,1413,8.97,9.32,0.707702436
SN,AH,uttara,1417,8.99,8.19,0.724160632
SN,AH,uttara,3875,8.99,9.01,0.724160632
SN,AH,uttara,3024,9,8.52,0.73238973
SN,AH,uttara,2104,9.01,7.98,0.740618828
SN,AH,uttara,3027,9.01,8.58,0.740618828
SN,AH,uttara,720,9.02,7.95,0.748847926
SN,AH,uttara,1034,9.02,9.36,0.748847926
SN,AH,uttara,4145,9.03,8.95,0.757077024
SN,AH,uttara,1017,9.04,8.45,0.765306122
SN,AH,uttara,1018,9.04,8.66,0.765306122
SN,AH,uttara,1435,9.04,7.79,0.765306122
SN,AH,uttara,756,9.05,9.27,0.773535221
SN,AH,uttara,1035,9.05,9.47,0.773535221
SN,AH,uttara,2181,9.05,8.29,0.773535221
SN,AH,uttara,2838,9.05,9.5,0.773535221
SN,AH,uttara,1411,9.07,8.78,0.789993417
SN,AH,uttara,4343,9.07,8,0.789993417
SN,AH,uttara,1033,9.08,8.99,0.798222515
SN,AH,uttara,1515,9.09,8.26,0.806451613
SN,AH,uttara,3130,9.09,8.81,0.806451613
SN,AH,uttara,1422,9.1,8.01,0.814680711
SN,AH,uttara,2835,9.1,9.2,0.814680711
SN,AH,uttara,3321,9.1,8.44,0.814680711
SN,AH,uttara,1819,9.12,9.14,0.831138907
SN,AH,uttara,2617,9.13,8.7,0.839368005
SN,AH,uttara,4144,9.17,9,0.872284398
SN,AH,uttara,2846,9.18,8.89,0.880513496
SN,AH,uttara,3322,9.18,8.38,0.880513496
SN,AH,uttara,3411,9.19,9.97,0.888742594
SN,AH,uttara,90,9.2,9.09,0.896971692
SN,AH,uttara,1412,9.22,9.07,0.913429888
SN,AH,uttara,2107,9.22,7.82,0.913429888
SN,AH,uttara,3325,9.22,8.24,0.913429888
SN,AH,uttara,4146,9.22,9.01,0.913429888
SN,AH,uttara,2180,9.23,8.25,0.921658986
SN,AH,uttara,3323,9.23,8.27,0.921658986
SN,AH,uttara,3766,9.23,8.45,0.921658986
SN,AH,uttara,718,9.24,7.94,0.929888084
SN,AH,uttara,2073,9.24,8.37,0.929888084
SN,AH,uttara,2502,9.24,8.13,0.929888084
SN,AH,uttara,3064,9.24,9.03,0.929888084
SN,AH,uttara,757,9.26,9.15,0.94634628
SN,AH,uttara,1418,9.26,8.49,0.94634628
SN,AH,uttara,1902,9.27,9.54,0.954575379
SN,AH,uttara,3076,9.28,7.8,0.962804477
SN,AH,uttara,751,9.29,8.71,0.971033575
SN,AH,uttara,1512,9.29,9.3,0.971033575
SN,AH,uttara,4339,9.3,8.38,0.979262673
SN,AH,uttara,750,9.31,8.82,0.987491771
SN,AH,uttara,3178,9.31,8.77,0.987491771
SN,AH,uttara,4098,9.31,7.93,0.987491771
SN,AH,uttara,94,9.32,8.44,0.995720869
SN,AH,uttara,2103,9.32,7.98,0.995720869
SN,AH,uttara,2179,9.33,7.84,1.003949967
SN,AH,uttara,2526,9.34,8.59,1.012179065
SN,AH,uttara,3025,9.35,8.13,1.020408163
SN,AH,uttara,3750,9.35,8.69,1.020408163
SN,AH,uttara,1903,9.36,9.67,1.028637261
SN,AH,uttara,1904,9.36,9.41,1.028637261
SN,AH,uttara,2503,9.36,7.83,1.028637261
SN,AH,uttara,3030,9.36,9.18,1.028637261
SN,AH,uttara,3078,9.37,7.96,1.036866359
SN,AH,uttara,1820,9.38,8.96,1.045095458
SN,AH,uttara,1905,9.38,9.31,1.045095458
SN,AH,uttara,3184,9.38,8.15,1.045095458
SN,AH,uttara,749,9.39,8.97,1.053324556
SN,AH,uttara,3063,9.39,8.97,1.053324556
SN,AH,uttara,717,9.4,7.96,1.061553654
SN,AH,uttara,1025,9.4,8.32,1.061553654
SN,AH,uttara,1609,9.4,9.85,1.061553654
SN,AH,uttara,2022,9.4,8.51,1.061553654
SN,AH,uttara,2249,9.4,8.65,1.061553654
SN,AH,uttara,3172,9.4,9.34,1.061553654
SN,AH,uttara,95,9.41,8.33,1.069782752
SN,AH,uttara,2021,9.41,8.58,1.069782752
SN,AH,uttara,3100,9.41,7.91,1.069782752
SN,AH,uttara,56,9.42,8.37,1.07801185
SN,AH,uttara,1032,9.42,8.98,1.07801185
SN,AH,uttara,1901,9.42,9.61,1.07801185
SN,AH,uttara,2240,9.42,8.74,1.07801185
SN,AH,uttara,3170,9.42,9.23,1.07801185
SN,AH,uttara,3752,9.42,8.64,1.07801185
SN,AH,uttara,2504,9.43,7.77,1.086240948
SN,AH,uttara,2616,9.43,8.62,1.086240948
SN,AH,uttara,2923,9.43,8.6,1.086240948
SN,AH,uttara,4149,9.43,8.75,1.086240948
SN,AH,uttara,1020,9.45,8.61,1.102699144
SN,AH,uttara,612,9.46,9.46,1.110928242
SN,AH,uttara,752,9.46,8.71,1.110928242
SN,AH,uttara,2178,9.46,7.97,1.110928242
SN,AH,uttara,4022,9.46,8.35,1.110928242
SN,AH,uttara,3061,9.47,9.31,1.11915734
SN,AH,uttara,3079,9.47,7.94,1.11915734
SN,AH,uttara,30,9.48,8.38,1.127386438
SN,AH,uttara,1023,9.48,8.47,1.127386438
SN,AH,uttara,1024,9.48,8.64,1.127386438
SN,AH,uttara,3753,9.48,8.52,1.127386438
SN,AH,uttara,1031,9.49,8.93,1.135615537
SN,AH,uttara,29,9.5,8.54,1.143844635
SN,AH,uttara,2446,9.5,8.89,1.143844635
SN,AH,uttara,3066,9.5,8.19,1.143844635
SN,AH,uttara,1420,9.51,8.63,1.152073733
SN,AH,uttara,2238,9.51,8.91,1.152073733
SN,AH,uttara,2252,9.51,9.15,1.152073733
SN,AH,uttara,2508,9.52,7.52,1.160302831
SN,AH,uttara,3210,9.52,8.3,1.160302831
SN,AH,uttara,719,9.53,7.62,1.168531929
SN,AH,uttara,1316,9.53,9.04,1.168531929
SN,AH,uttara,1608,9.53,9.81,1.168531929
SN,AH,uttara,2239,9.53,8.76,1.168531929
SN,AH,uttara,2445,9.53,8.92,1.168531929
SN,AH,uttara,2612,9.53,8.75,1.168531929
SN,AH,uttara,2924,9.54,8.54,1.176761027
SN,AH,uttara,1792,9.55,7.66,1.184990125
SN,AH,uttara,57,9.57,8.65,1.201448321
SN,AH,uttara,1423,9.57,8.13,1.201448321
SN,AH,uttara,2156,9.57,8.33,1.201448321
SN,AH,uttara,92,9.59,8.4,1.217906517
SN,AH,uttara,2155,9.59,8.4,1.217906517
SN,AH,uttara,3749,9.59,8.78,1.217906517
SN,AH,uttara,1437,9.6,8.14,1.226135616
SN,AH,uttara,3048,9.6,9.57,1.226135616
SN,AH,uttara,3185,9.6,7.95,1.226135616
SN,AH,uttara,3751,9.6,8.67,1.226135616
SN,AH,uttara,3098,9.62,8.24,1.242593812
SN,AH,uttara,3319,9.62,8.62,1.242593812
SN,AH,uttara,759,9.63,9,1.25082291
SN,AH,uttara,1029,9.63,8.41,1.25082291
SN,AH,uttara,3417,9.63,9.65,1.25082291
SN,AH,uttara,3884,9.63,9.71,1.25082291
SN,AH,uttara,93,9.64,8.27,1.259052008
SN,AH,uttara,2250,9.64,8.84,1.259052008
SN,AH,uttara,4148,9.64,8.92,1.259052008
SN,AH,uttara,2847,9.65,8.74,1.267281106
SN,AH,uttara,3073,9.65,7.63,1.267281106
SN,AH,uttara,3312,9.65,8.65,1.267281106
SN,AH,uttara,60,9.66,8.35,1.275510204
SN,AH,uttara,3059,9.66,9.97,1.275510204
SN,AH,uttara,3874,9.66,9.27,1.275510204
SN,AH,uttara,4013,9.66,7.85,1.275510204
SN,AH,uttara,1027,9.67,8.39,1.283739302
SN,AH,uttara,1520,9.67,7.59,1.283739302
SN,AH,uttara,1818,9.67,9.48,1.283739302
SN,AH,uttara,2237,9.67,8.83,1.283739302
SN,AH,uttara,3313,9.67,8.29,1.283739302
SN,AH,uttara,3873,9.67,9.5,1.283739302
SN,AH,uttara,26,9.68,8.11,1.2919684
SN,AH,uttara,758,9.68,9.17,1.2919684
SN,AH,uttara,1014,9.68,8.56,1.2919684
SN,AH,uttara,1825,9.68,9.16,1.2919684
SN,AH,uttara,3071,9.68,7.6,1.2919684
SN,AH,uttara,3320,9.69,8.7,1.300197498
SN,AH,uttara,31,9.7,8.48,1.308426596
SN,AH,uttara,1826,9.7,9.33,1.308426596
SN,AH,uttara,3075,9.7,7.63,1.308426596
SN,AH,uttara,3065,9.71,8.34,1.316655695
SN,AH,uttara,3180,9.71,8.79,1.316655695
SN,AH,uttara,1007,9.72,8.29,1.324884793
SN,AH,uttara,2072,9.72,8.6,1.324884793
SN,AH,uttara,2840,9.72,9.83,1.324884793
SN,AH,uttara,3029,9.72,9.04,1.324884793
SN,AH,uttara,4338,9.72,8.49,1.324884793
SN,AH,uttara,1425,9.73,8.37,1.333113891
SN,AH,uttara,2157,9.73,7.99,1.333113891
SN,AH,uttara,1217,9.74,8.26,1.341342989
SN,AH,uttara,1434,9.74,8.29,1.341342989
SN,AH,uttara,2253,9.74,9.16,1.341342989
SN,AH,uttara,3414,9.74,10.21,1.341342989
SN,AH,uttara,4097,9.74,7.81,1.341342989
SN,AH,uttara,32,9.75,8.7,1.349572087
SN,AH,uttara,59,9.75,8.44,1.349572087
SN,AH,uttara,91,9.75,8.82,1.349572087
SN,AH,uttara,1016,9.75,8.49,1.349572087
SN,AH,uttara,1317,9.75,8.97,1.349572087
SN,AH,uttara,1511,9.75,9.5,1.349572087
SN,AH,uttara,3028,9.75,8.92,1.349572087
SN,AH,uttara,3841,9.75,9.5,1.349572087
SN,AH,uttara,206,9.76,9.32,1.357801185
SN,AH,uttara,1787,9.76,7.35,1.357801185
SN,AH,uttara,2061,9.76,8.91,1.357801185
SN,AH,uttara,3047,9.76,9.56,1.357801185
SN,AH,uttara,3060,9.76,9.64,1.357801185
SN,AH,uttara,3097,9.76,8.28,1.357801185
SN,AH,uttara,3067,9.77,7.76,1.366030283
SN,AH,uttara,3842,9.77,9.17,1.366030283
SN,AH,uttara,1788,9.8,7.44,1.390717577
SN,AH,uttara,3410,9.8,10.27,1.390717577
SN,AH,uttara,979,9.81,8.95,1.398946675
SN,AH,uttara,2236,9.81,8.69,1.398946675
SN,AH,uttara,3046,9.81,9.69,1.398946675
SN,AH,uttara,3638,9.81,8.91,1.398946675
SN,AH,uttara,3209,9.82,8.26,1.407175774
SN,AH,uttara,1378,9.83,7.88,1.415404872
SN,AH,uttara,1419,9.83,8.67,1.415404872
SN,AH,uttara,3326,9.83,8.17,1.415404872
SN,AH,uttara,722,9.84,8.06,1.42363397
SN,AH,uttara,748,9.84,9.3,1.42363397
SN,AH,uttara,1514,9.84,8.53,1.42363397
SN,AH,uttara,2074,9.84,8.89,1.42363397
SN,AH,uttara,2620,9.84,9.09,1.42363397
SN,AH,uttara,3049,9.84,9.62,1.42363397
SN,AH,uttara,4009,9.85,8.08,1.431863068
SN,AH,uttara,1900,9.86,10.02,1.440092166
SN,AH,uttara,4151,9.86,9.08,1.440092166
SN,AH,uttara,19,9.87,8.88,1.448321264
SN,AH,uttara,716,9.87,7.95,1.448321264
SN,AH,uttara,1028,9.87,8.32,1.448321264
SN,AH,uttara,1424,9.87,8.53,1.448321264
SN,AH,uttara,1932,9.87,9.08,1.448321264
SN,AH,uttara,3327,9.87,8.22,1.448321264
SN,AH,uttara,21,9.88,8.88,1.456550362
SN,AH,uttara,2523,9.88,8.27,1.456550362
SN,AH,uttara,1013,9.89,8.54,1.46477946
SN,AH,uttara,3179,9.89,8.74,1.46477946
SN,AH,uttara,4021,9.89,8.1,1.46477946
SN,AH,uttara,214,9.91,9.58,1.481237656
SN,AH,uttara,726,9.91,9.08,1.481237656
SN,AH,uttara,745,9.91,9.2,1.481237656
SN,AH,uttara,1022,9.91,8.62,1.481237656
SN,AH,uttara,2507,9.91,7.81,1.481237656
SN,AH,uttara,3026,9.91,8.81,1.481237656
SN,AH,uttara,3086,9.91,7.49,1.481237656
SN,AH,uttara,3314,9.91,8.43,1.481237656
SN,AH,uttara,20,9.92,9.2,1.489466754
SN,AH,uttara,611,9.92,9.09,1.489466754
SN,AH,uttara,1823,9.92,9.33,1.489466754
SN,AH,uttara,2159,9.92,8.11,1.489466754
SN,AH,uttara,3254,9.92,7.85,1.489466754
SN,AH,uttara,3762,9.92,8.3,1.489466754
SN,AH,uttara,1930,9.93,9.03,1.497695853
SN,AH,uttara,1931,9.93,9.2,1.497695853
SN,AH,uttara,3062,9.93,9.08,1.497695853
SN,AH,uttara,1015,9.94,8.42,1.505924951
SN,AH,uttara,1037,9.94,9.64,1.505924951
SN,AH,uttara,2062,9.94,8.85,1.505924951
SN,AH,uttara,3252,9.94,7.72,1.505924951
SN,AH,uttara,4317,9.94,8.54,1.505924951
SN,AH,uttara,4344,9.94,7.71,1.505924951
SN,AH,uttara,54,9.95,8.32,1.514154049
SN,AH,uttara,1562,9.95,9.18,1.514154049
SN,AH,uttara,1786,9.95,7.34,1.514154049
SN,AH,uttara,3072,9.95,7.77,1.514154049
SN,AH,uttara,3128,9.95,8.35,1.514154049
SN,AH,uttara,3253,9.95,7.67,1.514154049
SN,AH,uttara,679,9.96,7.95,1.522383147
SN,AH,uttara,2614,9.96,8.84,1.522383147
SN,AH,uttara,2615,9.96,8.55,1.522383147
SN,AH,uttara,2819,9.96,7.73,1.522383147
SN,AH,uttara,3840,9.96,9.76,1.522383147
SN,AH,uttara,1005,9.97,8.34,1.530612245
SN,AH,uttara,1331,9.97,8.28,1.530612245
SN,AH,uttara,1906,9.97,9.46,1.530612245
SN,AH,uttara,2023,9.97,8.62,1.530612245
SN,AH,uttara,2025,9.97,8.95,1.530612245
SN,AH,uttara,2115,9.97,8.92,1.530612245
SN,AH,uttara,2158,9.97,8.23,1.530612245
SN,AH,uttara,3315,9.97,8.52,1.530612245
SN,AH,uttara,1216,9.98,8.36,1.538841343
SN,AH,uttara,2450,9.98,8.65,1.538841343
SN,AH,uttara,2501,9.98,8.32,1.538841343
SN,AH,uttara,27,9.99,8.24,1.547070441
SN,AH,uttara,125,9.99,9.56,1.547070441
SN,AH,uttara,1002,9.99,8.77,1.547070441
SN,AH,uttara,1003,9.99,8.63,1.547070441
SN,AH,uttara,3456,9.99,7.51,1.547070441
SN,AH,uttara,96,10,8.45,1.555299539
SN,AH,uttara,2251,10,8.96,1.555299539
SN,AH,uttara,3408,10,10.24,1.555299539
SN,AH,uttara,55,10.01,8.46,1.563528637
SN,AH,uttara,124,10.01,9.55,1.563528637
SN,AH,uttara,1793,10.01,7.72,1.563528637
SN,AH,uttara,3036,10.01,8.91,1.563528637
SN,AH,uttara,205,10.02,9.56,1.571757735
SN,AH,uttara,627,10.02,9.19,1.571757735
SN,AH,uttara,727,10.02,9.1,1.571757735
SN,AH,uttara,2116,10.02,9.04,1.571757735
SN,AH,uttara,3023,10.02,8.85,1.571757735
SN,AH,uttara,3310,10.02,9.13,1.571757735
SN,AH,uttara,4337,10.02,8.34,1.571757735
SN,AH,uttara,215,10.03,9.48,1.579986833
SN,AH,uttara,1175,10.03,7.51,1.579986833
SN,AH,uttara,2613,10.03,8.84,1.579986833
SN,AH,uttara,2878,10.03,7.93,1.579986833
SN,AH,uttara,3033,10.03,9.16,1.579986833
SN,AH,uttara,3074,10.03,7.61,1.579986833
SN,AH,uttara,123,10.04,9.49,1.588215932
SN,AH,uttara,723,10.04,8.28,1.588215932
SN,AH,uttara,1021,10.04,8.74,1.588215932
SN,AH,uttara,2730,10.04,10.29,1.588215932
SN,AH,uttara,3032,10.04,8.86,1.588215932
SN,AH,uttara,1176,10.05,7.78,1.59644503
SN,AH,uttara,1790,10.05,7.4,1.59644503
SN,AH,uttara,3131,10.05,9.81,1.59644503
SN,AH,uttara,3249,10.05,8.45,1.59644503
SN,AH,uttara,760,10.06,9,1.604674128
SN,AH,uttara,1320,10.06,9.43,1.604674128
SN,AH,uttara,2524,10.06,8.63,1.604674128
SN,AH,uttara,3189,10.06,7.44,1.604674128
SN,AH,uttara,3329,10.06,8.47,1.604674128
SN,AH,uttara,4143,10.06,9.34,1.604674128
SN,AH,uttara,1321,10.07,9.56,1.612903226
SN,AH,uttara,3765,10.07,8.29,1.612903226
SN,AH,uttara,1204,10.08,10.05,1.621132324
SN,AH,uttara,1827,10.08,9.51,1.621132324
SN,AH,uttara,3080,10.08,8.11,1.621132324
SN,AH,uttara,3377,10.08,9.03,1.621132324
SN,AH,uttara,4150,10.08,8.99,1.621132324
SN,AH,uttara,1791,10.09,7.37,1.629361422
SN,AH,uttara,2026,10.09,9.11,1.629361422
SN,AH,uttara,3768,10.09,8.33,1.629361422
SN,AH,uttara,721,10.1,8.07,1.63759052
SN,AH,uttara,952,10.1,9.63,1.63759052
SN,AH,uttara,1218,10.1,8.32,1.63759052
SN,AH,uttara,2688,10.1,7.87,1.63759052
SN,AH,uttara,3490,10.1,9.54,1.63759052
SN,AH,uttara,3618,10.1,8.42,1.63759052
SN,AH,uttara,1716,10.11,9.88,1.645819618
SN,AH,uttara,1743,10.11,8.21,1.645819618
SN,AH,uttara,2258,10.11,9.14,1.645819618
SN,AH,uttara,61,10.12,8.82,1.654048716
SN,AH,uttara,62,10.12,8.93,1.654048716
SN,AH,uttara,2248,10.12,8.77,1.654048716
SN,AH,uttara,4329,10.12,8.57,1.654048716
SN,AH,uttara,88,10.13,9.37,1.662277814
SN,AH,uttara,1808,10.13,9.76,1.662277814
SN,AH,uttara,1809,10.13,9.76,1.662277814
SN,AH,uttara,3084,10.13,7.46,1.662277814
SN,AH,uttara,4016,10.13,8.01,1.662277814
SN,AH,uttara,4096,10.13,7.66,1.662277814
SN,AH,uttara,3069,10.14,7.56,1.670506912
SN,AH,uttara,3309,10.14,8.98,1.670506912
SN,AH,uttara,3761,10.14,7.97,1.670506912
SN,AH,uttara,3802,10.14,8.71,1.670506912
SN,AH,uttara,3068,10.15,7.72,1.678736011
SN,AH,uttara,3094,10.15,8.23,1.678736011
SN,AH,uttara,3207,10.15,8.45,1.678736011
SN,AH,uttara,3427,10.15,8.97,1.678736011
SN,AH,uttara,89,10.16,9.09,1.686965109
SN,AH,uttara,126,10.16,9.8,1.686965109
SN,AH,uttara,1330,10.16,8.4,1.686965109
SN,AH,uttara,1519,10.16,7.75,1.686965109
SN,AH,uttara,2110,10.16,8.73,1.686965109
SN,AH,uttara,2448,10.16,8.85,1.686965109
SN,AH,uttara,2729,10.16,10.37,1.686965109
SN,AH,uttara,2876,10.16,7.68,1.686965109
SN,AH,uttara,2881,10.16,8.67,1.686965109
SN,AH,uttara,3034,10.16,9.13,1.686965109
SN,AH,uttara,3328,10.16,8.42,1.686965109
SN,AH,uttara,4023,10.16,8.25,1.686965109
SN,AH,uttara,211,10.17,9.43,1.695194207
SN,AH,uttara,1215,10.17,8.25,1.695194207
SN,AH,uttara,1815,10.17,9.84,1.695194207
SN,AH,uttara,2027,10.17,9.22,1.695194207
SN,AH,uttara,3087,10.17,7.65,1.695194207
SN,AH,uttara,63,10.18,9.26,1.703423305
SN,AH,uttara,64,10.18,9.26,1.703423305
SN,AH,uttara,1234,10.18,7.45,1.703423305
SN,AH,uttara,1319,10.18,9.38,1.703423305
SN,AH,uttara,1448,10.18,8.35,1.703423305
SN,AH,uttara,2153,10.18,8.89,1.703423305
SN,AH,uttara,2447,10.18,8.94,1.703423305
SN,AH,uttara,2621,10.18,9.12,1.703423305
SN,AH,uttara,3129,10.18,8.62,1.703423305
SN,AH,uttara,3272,10.18,8.08,1.703423305
SN,AH,uttara,4086,10.18,8.17,1.703423305
SN,AH,uttara,210,10.19,9.4,1.711652403
SN,AH,uttara,1039,10.19,9.54,1.711652403
SN,AH,uttara,1207,10.19,9.37,1.711652403
SN,AH,uttara,3208,10.19,8.33,1.711652403
SN,AH,uttara,52,10.2,8.49,1.719881501
SN,AH,uttara,1030,10.2,8.91,1.719881501
SN,AH,uttara,1824,10.2,9.43,1.719881501
SN,AH,uttara,2254,10.2,9.98,1.719881501
SN,AH,uttara,3251,10.2,7.97,1.719881501
SN,AH,uttara,4019,10.2,8.09,1.719881501
SN,AH,uttara,4336,10.2,8.62,1.719881501
SN,AH,uttara,122,10.21,9.54,1.728110599
SN,AH,uttara,1038,10.21,9.42,1.728110599
SN,AH,uttara,1206,10.21,9.44,1.728110599
SN,AH,uttara,1228,10.21,7.84,1.728110599
SN,AH,uttara,2069,10.21,9.23,1.728110599
SN,AH,uttara,2449,10.21,8.87,1.728110599
SN,AH,uttara,58,10.22,8.97,1.736339697
SN,AH,uttara,1219,10.22,8.26,1.736339697
SN,AH,uttara,1236,10.22,7.27,1.736339697
SN,AH,uttara,3095,10.22,8.28,1.736339697
SN,AH,uttara,3316,10.22,8.78,1.736339697
SN,AH,uttara,28,10.23,8.58,1.744568795
SN,AH,uttara,683,10.23,7.5,1.744568795
SN,AH,uttara,1004,10.23,8.64,1.744568795
SN,AH,uttara,1789,10.23,7.41,1.744568795
SN,AH,uttara,1817,10.23,9.54,1.744568795
SN,AH,uttara,2189,10.23,9.24,1.744568795
SN,AH,uttara,2689,10.23,7.85,1.744568795
SN,AH,uttara,2822,10.23,7.9,1.744568795
SN,AH,uttara,3083,10.23,7.66,1.744568795
SN,AH,uttara,3760,10.23,8.11,1.744568795
SN,AH,uttara,4017,10.23,7.84,1.744568795
SN,AH,uttara,213,10.24,9.45,1.752797893
SN,AH,uttara,666,10.24,9.59,1.752797893
SN,AH,uttara,2382,10.24,9.71,1.752797893
SN,AH,uttara,3031,10.24,8.68,1.752797893
SN,AH,uttara,3206,10.24,8.6,1.752797893
SN,AH,uttara,3211,10.24,8.52,1.752797893
SN,AH,uttara,3428,10.24,9.14,1.752797893
SN,AH,uttara,4015,10.24,8.04,1.752797893
SN,AH,uttara,53,10.25,8.43,1.761026991
SN,AH,uttara,212,10.25,9.44,1.761026991
SN,AH,uttara,2807,10.25,7.77,1.761026991
SN,AH,uttara,3421,10.25,8.87,1.761026991
SN,AH,uttara,3458,10.25,7.7,1.761026991
SN,AH,uttara,1450,10.26,8.1,1.76925609
SN,AH,uttara,1822,10.26,9.3,1.76925609
SN,AH,uttara,2242,10.26,8.45,1.76925609
SN,AH,uttara,3617,10.26,8.5,1.76925609
SN,AH,uttara,1036,10.27,9.9,1.777485188
SN,AH,uttara,1235,10.27,7.21,1.777485188
SN,AH,uttara,1813,10.27,9.46,1.777485188
SN,AH,uttara,2114,10.27,9.11,1.777485188
SN,AH,uttara,3039,10.27,9.38,1.777485188
SN,AH,uttara,3255,10.27,7.48,1.777485188
SN,AH,uttara,3429,10.27,8.54,1.777485188
SN,AH,uttara,3767,10.27,8.58,1.777485188
SN,AH,uttara,4330,10.27,8.79,1.777485188
SN,AH,uttara,684,10.28,7.66,1.785714286
SN,AH,uttara,1564,10.28,9.68,1.785714286
SN,AH,uttara,2257,10.28,9.42,1.785714286
SN,AH,uttara,3748,10.28,8.7,1.785714286
SN,AH,uttara,678,10.29,8.21,1.793943384
SN,AH,uttara,1209,10.29,8.63,1.793943384
SN,AH,uttara,1231,10.29,7.93,1.793943384
SN,AH,uttara,1315,10.29,9,1.793943384
SN,AH,uttara,1329,10.29,8.94,1.793943384
SN,AH,uttara,97,10.3,8.51,1.802172482
SN,AH,uttara,680,10.3,7.76,1.802172482
SN,AH,uttara,725,10.3,9.16,1.802172482
SN,AH,uttara,1447,10.3,8.04,1.802172482
SN,AH,uttara,2444,10.3,8.96,1.802172482
SN,AH,uttara,2619,10.3,8.65,1.802172482
SN,AH,uttara,3274,10.3,8.33,1.802172482
SN,AH,uttara,3443,10.3,7.79,1.802172482
SN,AH,uttara,3764,10.3,8.31,1.802172482
SN,AH,uttara,4092,10.3,7.48,1.802172482
SN,AH,uttara,613,10.31,9.54,1.81040158
SN,AH,uttara,677,10.31,8.25,1.81040158
SN,AH,uttara,746,10.31,9.31,1.81040158
SN,AH,uttara,761,10.31,8.87,1.81040158
SN,AH,uttara,1026,10.31,8.57,1.81040158
SN,AH,uttara,1428,10.31,8.35,1.81040158
SN,AH,uttara,3271,10.31,8.12,1.81040158
SN,AH,uttara,3790,10.31,8.91,1.81040158
