Text_Type,Book,Chapter,Window,Mean,StDev,Normalised Mean
SN,AH,nidana,18,7.61,3.26,18.3935743
SN,AH,nidana,365,7.61,3.43,18.3935743
SN,AH,nidana,1108,7.61,3.31,18.3935743
SN,AH,nidana,287,7.62,3.37,18.47389558
SN,AH,nidana,418,7.62,3.18,18.47389558
SN,AH,nidana,711,7.62,3.24,18.47389558
SN,AH,nidana,1230,7.62,3.26,18.47389558
SN,AH,nidana,291,7.63,3.33,18.55421687
SN,AH,nidana,906,7.63,3.35,18.55421687
SN,AH,nidana,1323,7.63,3.17,18.55421687
SN,AH,nidana,1365,7.63,3.07,18.55421687
SN,AH,nidana,172,7.64,3,18.63453815
SN,AH,nidana,823,7.64,3.04,18.63453815
SN,AH,nidana,849,7.64,3.19,18.63453815
SN,AH,nidana,1401,7.64,2.98,18.63453815
SN,AH,nidana,15,7.65,3.23,18.71485944
SN,AH,nidana,167,7.65,2.83,18.71485944
SN,AH,nidana,178,7.65,3.13,18.71485944
SN,AH,nidana,587,7.65,3.34,18.71485944
SN,AH,nidana,932,7.65,3.15,18.71485944
SN,AH,nidana,1216,7.65,3.09,18.71485944
SN,AH,nidana,1366,7.65,3.09,18.71485944
SN,AH,nidana,1544,7.65,2.97,18.71485944
SN,AH,nidana,289,7.66,3.38,18.79518072
SN,AH,nidana,986,7.66,3.63,18.79518072
SN,AH,nidana,1265,7.66,3.23,18.79518072
SN,AH,nidana,16,7.67,3.27,18.87550201
SN,AH,nidana,515,7.67,2.9,18.87550201
SN,AH,nidana,561,7.67,2.89,18.87550201
SN,AH,nidana,739,7.67,3.54,18.87550201
SN,AH,nidana,1294,7.67,3.48,18.87550201
SN,AH,nidana,1511,7.67,3.06,18.87550201
SN,AH,nidana,164,7.68,2.87,18.95582329
SN,AH,nidana,165,7.68,2.87,18.95582329
SN,AH,nidana,560,7.68,2.89,18.95582329
SN,AH,nidana,818,7.68,2.65,18.95582329
SN,AH,nidana,1361,7.68,3.01,18.95582329
SN,AH,nidana,514,7.69,2.86,19.03614458
SN,AH,nidana,1232,7.69,3.27,19.03614458
SN,AH,nidana,279,7.7,3.34,19.11646586
SN,AH,nidana,439,7.7,3.45,19.11646586
SN,AH,nidana,1324,7.7,3.19,19.11646586
SN,AH,nidana,171,7.71,2.89,19.19678715
SN,AH,nidana,735,7.71,3.24,19.19678715
SN,AH,nidana,904,7.72,3.48,19.27710843
SN,AH,nidana,1357,7.72,3.09,19.27710843
SN,AH,nidana,1372,7.72,3.12,19.27710843
SN,AH,nidana,1417,7.72,3.1,19.27710843
SN,AH,nidana,1512,7.72,3.06,19.27710843
SN,AH,nidana,440,7.73,3.52,19.35742972
SN,AH,nidana,480,7.73,3.44,19.35742972
SN,AH,nidana,445,7.74,3.33,19.437751
SN,AH,nidana,689,7.74,3.41,19.437751
SN,AH,nidana,708,7.74,3.39,19.437751
SN,AH,nidana,1090,7.74,3.14,19.437751
SN,AH,nidana,1300,7.74,3.74,19.437751
SN,AH,nidana,1321,7.74,3.3,19.437751
SN,AH,nidana,1450,7.74,3.36,19.437751
SN,AH,nidana,1513,7.74,3.11,19.437751
SN,AH,nidana,1524,7.74,3.03,19.437751
SN,AH,nidana,163,7.75,2.89,19.51807229
SN,AH,nidana,275,7.75,3.28,19.51807229
SN,AH,nidana,720,7.75,2.91,19.51807229
SN,AH,nidana,1453,7.76,3.37,19.59839357
SN,AH,nidana,822,7.77,3.05,19.67871486
SN,AH,nidana,961,7.77,2.61,19.67871486
SN,AH,nidana,1085,7.77,3.12,19.67871486
SN,AH,nidana,1243,7.77,3.02,19.67871486
SN,AH,nidana,1384,7.77,2.88,19.67871486
SN,AH,nidana,288,7.78,3.41,19.75903614
SN,AH,nidana,1285,7.78,3.03,19.75903614
SN,AH,nidana,75,7.79,3.29,19.83935743
SN,AH,nidana,306,7.79,3.3,19.83935743
SN,AH,nidana,563,7.79,2.99,19.83935743
SN,AH,nidana,776,7.79,2.99,19.83935743
SN,AH,nidana,1452,7.79,3.36,19.83935743
SN,AH,nidana,746,7.8,3.46,19.91967871
SN,AH,nidana,976,7.8,3.72,19.91967871
SN,AH,nidana,1149,7.8,3.37,19.91967871
SN,AH,nidana,1287,7.8,3.09,19.91967871
SN,AH,nidana,638,7.81,3.16,20
SN,AH,nidana,828,7.81,2.99,20
SN,AH,nidana,1502,7.81,3.3,20
SN,AH,nidana,129,7.82,3.61,20.08032129
SN,AH,nidana,559,7.82,2.93,20.08032129
SN,AH,nidana,1400,7.82,3.07,20.08032129
SN,AH,nidana,371,7.83,3.46,20.16064257
SN,AH,nidana,484,7.83,3.6,20.16064257
SN,AH,nidana,1169,7.83,3.1,20.16064257
SN,AH,nidana,1360,7.83,3.03,20.16064257
SN,AH,nidana,1514,7.83,3.15,20.16064257
SN,AH,nidana,1559,7.83,3.22,20.16064257
SN,AH,nidana,303,7.84,3.38,20.24096386
SN,AH,nidana,304,7.84,3.38,20.24096386
SN,AH,nidana,373,7.84,3.22,20.24096386
SN,AH,nidana,562,7.84,2.96,20.24096386
SN,AH,nidana,815,7.84,2.66,20.24096386
SN,AH,nidana,1473,7.84,3.05,20.24096386
SN,AH,nidana,406,7.85,3.21,20.32128514
SN,AH,nidana,765,7.85,3.12,20.32128514
SN,AH,nidana,775,7.85,3.09,20.32128514
SN,AH,nidana,933,7.85,3.21,20.32128514
SN,AH,nidana,1087,7.85,3.22,20.32128514
SN,AH,nidana,1320,7.85,3.28,20.32128514
SN,AH,nidana,169,7.86,2.92,20.40160643
SN,AH,nidana,1231,7.86,3.3,20.40160643
SN,AH,nidana,403,7.87,2.94,20.48192771
SN,AH,nidana,723,7.87,3.09,20.48192771
SN,AH,nidana,245,7.88,3.1,20.562249
SN,AH,nidana,286,7.88,3.47,20.562249
SN,AH,nidana,517,7.88,2.91,20.562249
SN,AH,nidana,1091,7.88,3.21,20.562249
SN,AH,nidana,1178,7.88,3.36,20.562249
SN,AH,nidana,1222,7.88,3.4,20.562249
SN,AH,nidana,180,7.89,3.31,20.64257028
SN,AH,nidana,508,7.9,2.73,20.72289157
SN,AH,nidana,798,7.91,3.5,20.80321285
SN,AH,nidana,1471,7.91,3.05,20.80321285
SN,AH,nidana,1046,7.92,3.17,20.88353414
SN,AH,nidana,76,7.93,3.29,20.96385542
SN,AH,nidana,173,7.93,3.28,20.96385542
SN,AH,nidana,981,7.93,3.66,20.96385542
SN,AH,nidana,703,7.94,3.53,21.04417671
SN,AH,nidana,1392,7.94,3.08,21.04417671
SN,AH,nidana,799,7.95,3.49,21.12449799
SN,AH,nidana,838,7.95,2.98,21.12449799
SN,AH,nidana,872,7.95,2.93,21.12449799
SN,AH,nidana,974,7.95,3.66,21.12449799
SN,AH,nidana,992,7.95,3.53,21.12449799
SN,AH,nidana,1205,7.95,2.96,21.12449799
SN,AH,nidana,1286,7.95,3.11,21.12449799
SN,AH,nidana,314,7.96,3.11,21.20481928
SN,AH,nidana,797,7.96,3.54,21.20481928
SN,AH,nidana,1557,7.96,3.26,21.20481928
SN,AH,nidana,10,7.97,3.38,21.28514056
SN,AH,nidana,1170,7.97,3.2,21.28514056
SN,AH,nidana,1262,7.97,3.47,21.28514056
SN,AH,nidana,1359,7.97,3.11,21.28514056
SN,AH,nidana,1451,7.97,3.43,21.28514056
SN,AH,nidana,454,7.98,3.18,21.36546185
SN,AH,nidana,478,7.98,3.25,21.36546185
SN,AH,nidana,975,7.98,3.8,21.36546185
SN,AH,nidana,582,7.99,3.48,21.44578313
SN,AH,nidana,583,7.99,3.48,21.44578313
SN,AH,nidana,261,8,3.34,21.52610442
SN,AH,nidana,660,8,2.96,21.52610442
SN,AH,nidana,313,8.01,3.2,21.6064257
SN,AH,nidana,474,8.01,3.13,21.6064257
SN,AH,nidana,243,8.02,3.29,21.68674699
SN,AH,nidana,644,8.02,3.02,21.68674699
SN,AH,nidana,770,8.02,3.25,21.68674699
SN,AH,nidana,827,8.02,3.08,21.68674699
SN,AH,nidana,307,8.03,3.17,21.76706827
SN,AH,nidana,312,8.03,3.24,21.76706827
SN,AH,nidana,420,8.03,3.33,21.76706827
SN,AH,nidana,35,8.04,3.23,21.84738956
SN,AH,nidana,839,8.04,2.94,21.84738956
SN,AH,nidana,1018,8.04,3.3,21.84738956
SN,AH,nidana,1546,8.04,3.04,21.84738956
SN,AH,nidana,244,8.05,3.14,21.92771084
SN,AH,nidana,800,8.05,3.41,21.92771084
SN,AH,nidana,825,8.05,3.09,21.92771084
SN,AH,nidana,1226,8.05,3.63,21.92771084
SN,AH,nidana,444,8.06,3.41,22.00803213
SN,AH,nidana,33,8.07,3.24,22.08835341
SN,AH,nidana,73,8.07,3.36,22.08835341
SN,AH,nidana,507,8.07,2.76,22.08835341
SN,AH,nidana,729,8.07,3.11,22.08835341
SN,AH,nidana,994,8.07,3.41,22.08835341
SN,AH,nidana,1050,8.07,3.23,22.08835341
SN,AH,nidana,262,8.08,3.34,22.1686747
SN,AH,nidana,472,8.08,3.33,22.1686747
SN,AH,nidana,615,8.08,3.4,22.1686747
SN,AH,nidana,1259,8.08,3.26,22.1686747
SN,AH,nidana,1540,8.08,3.19,22.1686747
SN,AH,nidana,419,8.1,3.36,22.32931727
SN,AH,nidana,850,8.1,3.4,22.32931727
SN,AH,nidana,1171,8.1,3.2,22.32931727
SN,AH,nidana,441,8.11,3.61,22.40963855
SN,AH,nidana,902,8.11,3.58,22.40963855
SN,AH,nidana,1260,8.11,3.39,22.40963855
SN,AH,nidana,1547,8.11,3.06,22.40963855
SN,AH,nidana,280,8.12,3.48,22.48995984
SN,AH,nidana,589,8.12,3.52,22.48995984
SN,AH,nidana,645,8.12,2.99,22.48995984
SN,AH,nidana,1375,8.12,3.21,22.48995984
SN,AH,nidana,1449,8.12,3.53,22.48995984
SN,AH,nidana,442,8.13,3.43,22.57028112
SN,AH,nidana,993,8.13,3.53,22.57028112
SN,AH,nidana,47,8.14,3.2,22.65060241
SN,AH,nidana,263,8.14,3.35,22.65060241
SN,AH,nidana,934,8.14,3.27,22.65060241
SN,AH,nidana,506,8.15,2.77,22.73092369
SN,AH,nidana,658,8.15,2.99,22.73092369
SN,AH,nidana,1019,8.15,3.27,22.73092369
SN,AH,nidana,1168,8.15,3.3,22.73092369
SN,AH,nidana,1304,8.15,3.65,22.73092369
SN,AH,nidana,157,8.16,2.99,22.81124498
SN,AH,nidana,957,8.16,2.89,22.81124498
SN,AH,nidana,1377,8.16,2.99,22.81124498
SN,AH,nidana,457,8.17,3.06,22.89156627
SN,AH,nidana,588,8.17,3.6,22.89156627
SN,AH,nidana,674,8.17,3.55,22.89156627
SN,AH,nidana,687,8.17,3.38,22.89156627
SN,AH,nidana,905,8.17,3.46,22.89156627
SN,AH,nidana,1319,8.17,3.31,22.89156627
SN,AH,nidana,513,8.18,2.95,22.97188755
SN,AH,nidana,653,8.18,3.01,22.97188755
SN,AH,nidana,655,8.19,2.94,23.05220884
SN,AH,nidana,657,8.19,2.95,23.05220884
SN,AH,nidana,688,8.19,3.47,23.05220884
SN,AH,nidana,1455,8.19,3.48,23.05220884
SN,AH,nidana,443,8.2,3.49,23.13253012
SN,AH,nidana,724,8.2,3.23,23.13253012
SN,AH,nidana,856,8.2,3.38,23.13253012
SN,AH,nidana,903,8.2,3.64,23.13253012
SN,AH,nidana,48,8.21,3.17,23.21285141
SN,AH,nidana,1103,8.22,3.4,23.29317269
SN,AH,nidana,1145,8.22,3.56,23.29317269
SN,AH,nidana,1445,8.22,3.62,23.29317269
SN,AH,nidana,14,8.23,3.49,23.37349398
SN,AH,nidana,405,8.23,3.28,23.37349398
SN,AH,nidana,1293,8.23,3.53,23.37349398
SN,AH,nidana,1373,8.23,3.28,23.37349398
SN,AH,nidana,1454,8.23,3.51,23.37349398
SN,AH,nidana,1522,8.23,3.11,23.37349398
SN,AH,nidana,17,8.24,3.46,23.45381526
SN,AH,nidana,737,8.24,3.66,23.45381526
SN,AH,nidana,1283,8.24,3.23,23.45381526
SN,AH,nidana,126,8.26,3.59,23.61445783
SN,AH,nidana,1049,8.26,3.28,23.61445783
SN,AH,nidana,1415,8.26,3.21,23.61445783
SN,AH,nidana,407,8.27,3.39,23.69477912
SN,AH,nidana,463,8.27,2.98,23.69477912
SN,AH,nidana,475,8.27,3.21,23.69477912
SN,AH,nidana,584,8.27,3.5,23.69477912
SN,AH,nidana,722,8.27,3.17,23.69477912
SN,AH,nidana,1219,8.27,3.46,23.69477912
SN,AH,nidana,911,8.28,3.65,23.7751004
SN,AH,nidana,1070,8.28,3.17,23.7751004
SN,AH,nidana,1177,8.28,3.32,23.7751004
SN,AH,nidana,1227,8.28,3.66,23.7751004
SN,AH,nidana,633,8.29,3.31,23.85542169
SN,AH,nidana,1008,8.29,3.19,23.85542169
SN,AH,nidana,1371,8.29,3.26,23.85542169
SN,AH,nidana,592,8.3,3.51,23.93574297
SN,AH,nidana,730,8.3,3.11,23.93574297
SN,AH,nidana,796,8.31,3.75,24.01606426
SN,AH,nidana,1020,8.32,3.43,24.09638554
SN,AH,nidana,1088,8.32,3.35,24.09638554
SN,AH,nidana,1443,8.32,3.71,24.09638554
SN,AH,nidana,656,8.33,2.99,24.17670683
SN,AH,nidana,769,8.33,3.4,24.17670683
SN,AH,nidana,1529,8.33,3.32,24.17670683
SN,AH,nidana,471,8.34,3.4,24.25702811
SN,AH,nidana,591,8.34,3.38,24.25702811
SN,AH,nidana,686,8.34,3.44,24.25702811
SN,AH,nidana,732,8.34,3.32,24.25702811
SN,AH,nidana,1318,8.34,3.42,24.25702811
SN,AH,nidana,1382,8.34,3.13,24.25702811
SN,AH,nidana,22,8.35,3.44,24.3373494
SN,AH,nidana,127,8.35,3.64,24.3373494
SN,AH,nidana,374,8.35,3.22,24.3373494
SN,AH,nidana,522,8.35,2.87,24.3373494
SN,AH,nidana,654,8.35,3.02,24.3373494
SN,AH,nidana,466,8.36,3.06,24.41767068
SN,AH,nidana,614,8.36,3.38,24.41767068
SN,AH,nidana,639,8.36,3.32,24.41767068
SN,AH,nidana,871,8.36,2.91,24.41767068
SN,AH,nidana,1288,8.36,3.32,24.41767068
SN,AH,nidana,23,8.37,3.43,24.49799197
SN,AH,nidana,367,8.37,3.68,24.49799197
SN,AH,nidana,1268,8.37,3.37,24.49799197
SN,AH,nidana,1535,8.38,3.33,24.57831325
SN,AH,nidana,652,8.39,3.03,24.65863454
SN,AH,nidana,801,8.39,3.48,24.65863454
SN,AH,nidana,1289,8.39,3.38,24.65863454
SN,AH,nidana,978,8.4,3.99,24.73895582
SN,AH,nidana,1224,8.4,3.8,24.73895582
SN,AH,nidana,1501,8.4,3.49,24.73895582
SN,AH,nidana,386,8.41,3.28,24.81927711
SN,AH,nidana,585,8.41,3.52,24.81927711
SN,AH,nidana,40,8.42,3.36,24.89959839
SN,AH,nidana,1143,8.42,3.76,24.89959839
SN,AH,nidana,1358,8.42,3.27,24.89959839
SN,AH,nidana,74,8.43,3.46,24.97991968
SN,AH,nidana,446,8.43,3.25,24.97991968
SN,AH,nidana,512,8.43,3.12,24.97991968
SN,AH,nidana,979,8.43,3.96,24.97991968
SN,AH,nidana,1282,8.43,3.39,24.97991968
SN,AH,nidana,1549,8.43,3.06,24.97991968
SN,AH,nidana,1554,8.43,3.33,24.97991968
SN,AH,nidana,19,8.44,3.47,25.06024096
SN,AH,nidana,551,8.44,3.16,25.06024096
SN,AH,nidana,586,8.44,3.54,25.06024096
SN,AH,nidana,915,8.44,3.93,25.06024096
SN,AH,nidana,34,8.45,3.38,25.14056225
SN,AH,nidana,1007,8.45,3.12,25.14056225
SN,AH,nidana,2,8.46,3.78,25.22088353
SN,AH,nidana,731,8.46,3.17,25.22088353
SN,AH,nidana,914,8.46,3.91,25.22088353
SN,AH,nidana,1011,8.46,3.31,25.22088353
SN,AH,nidana,1414,8.46,3.28,25.22088353
SN,AH,nidana,704,8.47,3.69,25.30120482
SN,AH,nidana,20,8.48,3.41,25.3815261
SN,AH,nidana,477,8.49,3.31,25.46184739
SN,AH,nidana,766,8.49,3.34,25.46184739
SN,AH,nidana,995,8.49,3.56,25.46184739
SN,AH,nidana,1351,8.49,3.41,25.46184739
SN,AH,nidana,1444,8.49,3.72,25.46184739
SN,AH,nidana,11,8.5,3.55,25.54216867
SN,AH,nidana,37,8.5,3.4,25.54216867
SN,AH,nidana,476,8.5,3.3,25.54216867
SN,AH,nidana,634,8.5,3.36,25.54216867
SN,AH,nidana,935,8.5,3.31,25.54216867
SN,AH,nidana,1147,8.5,3.67,25.54216867
SN,AH,nidana,159,8.51,3.01,25.62248996
SN,AH,nidana,459,8.51,3.03,25.62248996
SN,AH,nidana,542,8.52,3.21,25.70281124
SN,AH,nidana,1076,8.52,3.13,25.70281124
SN,AH,nidana,1221,8.52,3.6,25.70281124
SN,AH,nidana,158,8.53,3.09,25.78313253
SN,AH,nidana,170,8.53,3.15,25.78313253
SN,AH,nidana,757,8.53,3.46,25.78313253
SN,AH,nidana,1374,8.54,3.35,25.86345382
SN,AH,nidana,1376,8.54,3.19,25.86345382
SN,AH,nidana,1555,8.54,3.48,25.86345382
SN,AH,nidana,526,8.55,2.91,25.9437751
SN,AH,nidana,438,8.56,3.69,26.02409639
SN,AH,nidana,651,8.56,3.04,26.02409639
SN,AH,nidana,122,8.57,3.76,26.10441767
SN,AH,nidana,397,8.57,3.14,26.10441767
SN,AH,nidana,736,8.57,3.75,26.10441767
SN,AH,nidana,869,8.57,2.98,26.10441767
SN,AH,nidana,1089,8.57,3.35,26.10441767
SN,AH,nidana,1281,8.57,3.51,26.10441767
SN,AH,nidana,1410,8.57,3.27,26.10441767
SN,AH,nidana,395,8.58,3.31,26.18473896
SN,AH,nidana,1172,8.58,3.39,26.18473896
SN,AH,nidana,1525,8.58,3.27,26.18473896
SN,AH,nidana,1042,8.6,3.37,26.34538153
SN,AH,nidana,292,8.61,3.62,26.42570281
SN,AH,nidana,38,8.62,3.43,26.5060241
SN,AH,nidana,269,8.62,3.42,26.5060241
SN,AH,nidana,381,8.62,3.69,26.5060241
SN,AH,nidana,867,8.62,3.21,26.5060241
SN,AH,nidana,868,8.62,3.15,26.5060241
SN,AH,nidana,1263,8.62,3.55,26.5060241
SN,AH,nidana,1284,8.62,3.33,26.5060241
SN,AH,nidana,1553,8.62,3.3,26.5060241
SN,AH,nidana,295,8.63,3.53,26.58634538
SN,AH,nidana,700,8.63,3.96,26.58634538
SN,AH,nidana,1146,8.63,3.75,26.58634538
SN,AH,nidana,271,8.64,3.42,26.66666667
SN,AH,nidana,613,8.64,3.49,26.66666667
SN,AH,nidana,1577,8.64,3.32,26.66666667
SN,AH,nidana,916,8.65,4,26.74698795
SN,AH,nidana,1267,8.65,3.48,26.74698795
SN,AH,nidana,985,8.66,3.85,26.82730924
SN,AH,nidana,1379,8.66,3.02,26.82730924
SN,AH,nidana,1500,8.66,3.63,26.82730924
SN,AH,nidana,826,8.67,3.12,26.90763052
SN,AH,nidana,870,8.67,2.99,26.90763052
SN,AH,nidana,1556,8.67,3.32,26.90763052
SN,AH,nidana,458,8.68,3.14,26.98795181
SN,AH,nidana,768,8.68,3.5,26.98795181
SN,AH,nidana,1292,8.68,3.67,26.98795181
SN,AH,nidana,455,8.69,3.21,27.06827309
SN,AH,nidana,505,8.69,2.88,27.06827309
SN,AH,nidana,1329,8.69,3.35,27.06827309
SN,AH,nidana,264,8.7,3.39,27.14859438
SN,AH,nidana,511,8.7,3.07,27.14859438
SN,AH,nidana,1229,8.7,3.58,27.14859438
SN,AH,nidana,121,8.71,3.78,27.22891566
SN,AH,nidana,238,8.71,3.39,27.22891566
SN,AH,nidana,468,8.71,3.22,27.22891566
SN,AH,nidana,702,8.71,3.84,27.22891566
SN,AH,nidana,866,8.72,3.35,27.30923695
SN,AH,nidana,1521,8.72,3.27,27.30923695
SN,AH,nidana,378,8.73,3.57,27.38955823
SN,AH,nidana,510,8.73,3.04,27.38955823
SN,AH,nidana,659,8.73,3.14,27.38955823
SN,AH,nidana,706,8.73,3.66,27.38955823
SN,AH,nidana,377,8.74,3.55,27.46987952
SN,AH,nidana,1072,8.74,3.3,27.46987952
SN,AH,nidana,1228,8.74,3.85,27.46987952
SN,AH,nidana,179,8.75,3.51,27.5502008
SN,AH,nidana,1066,8.75,3.28,27.5502008
SN,AH,nidana,1472,8.75,3.33,27.5502008
SN,AH,nidana,1176,8.76,3.63,27.63052209
SN,AH,nidana,230,8.77,3.31,27.71084337
SN,AH,nidana,764,8.77,3.41,27.71084337
SN,AH,nidana,1330,8.77,3.4,27.71084337
SN,AH,nidana,1582,8.77,3.01,27.71084337
SN,AH,nidana,550,8.78,3.33,27.79116466
SN,AH,nidana,756,8.78,3.62,27.79116466
SN,AH,nidana,1548,8.78,3.18,27.79116466
SN,AH,nidana,36,8.79,3.47,27.87148594
SN,AH,nidana,631,8.79,3.41,27.87148594
SN,AH,nidana,1013,8.79,3.53,27.87148594
SN,AH,nidana,120,8.8,3.84,27.95180723
SN,AH,nidana,364,8.8,3.81,27.95180723
SN,AH,nidana,618,8.8,3.71,27.95180723
SN,AH,nidana,643,8.8,3.27,27.95180723
SN,AH,nidana,1474,8.8,3.31,27.95180723
SN,AH,nidana,78,8.81,3.55,28.03212851
SN,AH,nidana,754,8.81,3.72,28.03212851
SN,AH,nidana,1054,8.81,3.27,28.03212851
SN,AH,nidana,1071,8.81,3.39,28.03212851
SN,AH,nidana,270,8.82,3.48,28.1124498
SN,AH,nidana,465,8.82,3.12,28.1124498
SN,AH,nidana,473,8.82,3.41,28.1124498
SN,AH,nidana,1075,8.82,3.21,28.1124498
SN,AH,nidana,1327,8.82,3.38,28.1124498
SN,AH,nidana,462,8.83,3.11,28.19277108
SN,AH,nidana,239,8.84,3.46,28.27309237
SN,AH,nidana,733,8.84,3.44,28.27309237
SN,AH,nidana,758,8.84,3.59,28.27309237
SN,AH,nidana,1244,8.84,3.13,28.27309237
SN,AH,nidana,590,8.85,3.68,28.35341365
SN,AH,nidana,646,8.85,3.23,28.35341365
SN,AH,nidana,1173,8.85,3.45,28.35341365
SN,AH,nidana,912,8.86,3.82,28.43373494
SN,AH,nidana,355,8.87,3.58,28.51405622
SN,AH,nidana,650,8.87,3.2,28.51405622
SN,AH,nidana,699,8.87,3.97,28.51405622
SN,AH,nidana,125,8.88,3.86,28.59437751
SN,AH,nidana,404,8.88,3.39,28.59437751
SN,AH,nidana,1256,8.88,3.28,28.59437751
SN,AH,nidana,1257,8.88,3.28,28.59437751
SN,AH,nidana,1258,8.88,3.28,28.59437751
SN,AH,nidana,119,8.89,3.83,28.6746988
SN,AH,nidana,310,8.89,3.3,28.6746988
SN,AH,nidana,1550,8.89,3.33,28.6746988
SN,AH,nidana,21,8.9,3.48,28.75502008
SN,AH,nidana,117,8.9,3.78,28.75502008
SN,AH,nidana,376,8.9,3.58,28.75502008
SN,AH,nidana,464,8.9,3.14,28.75502008
SN,AH,nidana,939,8.9,3.4,28.75502008
SN,AH,nidana,956,8.9,3.14,28.75502008
SN,AH,nidana,617,8.91,3.74,28.83534137
SN,AH,nidana,1328,8.91,3.49,28.83534137
SN,AH,nidana,1409,8.91,3.36,28.83534137
SN,AH,nidana,1528,8.91,3.37,28.83534137
SN,AH,nidana,755,8.92,3.69,28.91566265
SN,AH,nidana,1350,8.92,3.53,28.91566265
SN,AH,nidana,79,8.93,3.57,28.99598394
SN,AH,nidana,368,8.93,3.85,28.99598394
SN,AH,nidana,701,8.93,3.93,28.99598394
SN,AH,nidana,984,8.93,3.89,28.99598394
SN,AH,nidana,436,8.94,3.84,29.07630522
SN,AH,nidana,726,8.94,3.2,29.07630522
SN,AH,nidana,357,8.95,3.53,29.15662651
SN,AH,nidana,467,8.95,3.17,29.15662651
SN,AH,nidana,532,8.95,3.35,29.15662651
SN,AH,nidana,705,8.95,3.72,29.15662651
SN,AH,nidana,941,8.95,3.3,29.15662651
SN,AH,nidana,228,8.96,3.45,29.23694779
SN,AH,nidana,370,8.96,3.91,29.23694779
SN,AH,nidana,470,8.96,3.37,29.23694779
SN,AH,nidana,1144,8.96,3.86,29.23694779
SN,AH,nidana,1,8.97,3.93,29.31726908
SN,AH,nidana,123,8.97,3.86,29.31726908
SN,AH,nidana,382,8.97,3.56,29.31726908
SN,AH,nidana,408,8.97,3.66,29.31726908
SN,AH,nidana,524,8.97,2.99,29.31726908
SN,AH,nidana,530,8.97,3.41,29.31726908
SN,AH,nidana,437,8.98,3.78,29.39759036
SN,AH,nidana,1175,8.98,3.57,29.39759036
SN,AH,nidana,356,8.99,3.59,29.47791165
SN,AH,nidana,235,9,3.43,29.55823293
SN,AH,nidana,1009,9,3.38,29.55823293
SN,AH,nidana,1012,9,3.51,29.55823293
SN,AH,nidana,1457,9,3.71,29.55823293
SN,AH,nidana,124,9.01,3.88,29.63855422
SN,AH,nidana,527,9.01,3.17,29.63855422
SN,AH,nidana,1016,9.01,3.67,29.63855422
SN,AH,nidana,1383,9.01,3.34,29.63855422
SN,AH,nidana,1280,9.02,3.65,29.7188755
SN,AH,nidana,1578,9.02,3.39,29.7188755
SN,AH,nidana,873,9.03,3.31,29.79919679
SN,AH,nidana,612,9.04,3.64,29.87951807
SN,AH,nidana,1010,9.04,3.39,29.87951807
SN,AH,nidana,1581,9.04,3.19,29.87951807
SN,AH,nidana,632,9.05,3.54,29.95983936
SN,AH,nidana,1015,9.05,3.52,29.95983936
SN,AH,nidana,982,9.06,4.02,30.04016064
SN,AH,nidana,267,9.07,3.55,30.12048193
SN,AH,nidana,391,9.07,3.5,30.12048193
SN,AH,nidana,829,9.07,3.34,30.12048193
SN,AH,nidana,1017,9.07,3.6,30.12048193
SN,AH,nidana,1074,9.07,3.33,30.12048193
SN,AH,nidana,362,9.08,3.85,30.20080321
SN,AH,nidana,387,9.08,3.36,30.20080321
SN,AH,nidana,531,9.08,3.44,30.20080321
SN,AH,nidana,936,9.08,3.51,30.20080321
SN,AH,nidana,1539,9.08,3.61,30.20080321
SN,AH,nidana,31,9.09,3.49,30.2811245
SN,AH,nidana,216,9.09,3.46,30.2811245
SN,AH,nidana,630,9.09,3.53,30.2811245
SN,AH,nidana,1206,9.09,3.47,30.2811245
SN,AH,nidana,1378,9.09,3.09,30.2811245
SN,AH,nidana,1413,9.09,3.34,30.2811245
SN,AH,nidana,236,9.1,3.5,30.36144578
SN,AH,nidana,456,9.1,3.35,30.36144578
SN,AH,nidana,727,9.11,3.31,30.44176707
SN,AH,nidana,883,9.11,3.24,30.44176707
SN,AH,nidana,42,9.12,3.55,30.52208835
SN,AH,nidana,940,9.12,3.41,30.52208835
SN,AH,nidana,32,9.13,3.52,30.60240964
SN,AH,nidana,328,9.13,3.71,30.60240964
SN,AH,nidana,1408,9.13,3.43,30.60240964
SN,AH,nidana,647,9.14,3.37,30.68273092
SN,AH,nidana,1220,9.16,3.81,30.84337349
SN,AH,nidana,1438,9.16,3.84,30.84337349
SN,AH,nidana,1575,9.16,3.61,30.84337349
SN,AH,nidana,226,9.17,3.48,30.92369478
SN,AH,nidana,383,9.17,3.6,30.92369478
SN,AH,nidana,693,9.17,3.94,30.92369478
SN,AH,nidana,901,9.17,3.82,30.92369478
SN,AH,nidana,1411,9.17,3.39,30.92369478
SN,AH,nidana,1290,9.18,3.69,31.00401606
SN,AH,nidana,1380,9.18,3.23,31.00401606
SN,AH,nidana,44,9.19,3.5,31.08433735
SN,AH,nidana,118,9.19,4.01,31.08433735
SN,AH,nidana,354,9.19,3.62,31.08433735
SN,AH,nidana,917,9.19,4.16,31.08433735
SN,AH,nidana,392,9.2,3.5,31.16465863
SN,AH,nidana,461,9.2,3.2,31.16465863
SN,AH,nidana,548,9.2,3.4,31.16465863
SN,AH,nidana,983,9.2,4,31.16465863
