Text_Type,Book,Chapter,Window,Mean,StDev,Normalised Mean
SN,AH,chikitsa,1594,11.18,9.06,6.845476381
SN,AH,chikitsa,1995,11.18,7.04,6.845476381
SN,AH,chikitsa,2162,11.18,7.45,6.845476381
SN,AH,chikitsa,2696,11.18,8.44,6.845476381
SN,AH,chikitsa,4188,11.18,7.78,6.845476381
SN,AH,chikitsa,473,11.19,9.39,6.865492394
SN,AH,chikitsa,1218,11.19,7.87,6.865492394
SN,AH,chikitsa,1224,11.19,7.74,6.865492394
SN,AH,chikitsa,1956,11.19,7.13,6.865492394
SN,AH,chikitsa,1959,11.19,6.92,6.865492394
SN,AH,chikitsa,2113,11.19,9.7,6.865492394
SN,AH,chikitsa,2358,11.19,8,6.865492394
SN,AH,chikitsa,2411,11.19,7.88,6.865492394
SN,AH,chikitsa,3025,11.19,8.95,6.865492394
SN,AH,chikitsa,4149,11.19,9.53,6.865492394
SN,AH,chikitsa,427,11.2,7.04,6.885508407
SN,AH,chikitsa,428,11.2,6.91,6.885508407
SN,AH,chikitsa,655,11.2,9.84,6.885508407
SN,AH,chikitsa,1052,11.2,8.22,6.885508407
SN,AH,chikitsa,1239,11.2,7.96,6.885508407
SN,AH,chikitsa,1364,11.2,5.98,6.885508407
SN,AH,chikitsa,3026,11.2,9.19,6.885508407
SN,AH,chikitsa,3521,11.2,6.48,6.885508407
SN,AH,chikitsa,3586,11.2,8.81,6.885508407
SN,AH,chikitsa,239,11.21,8.36,6.90552442
SN,AH,chikitsa,255,11.21,8.88,6.90552442
SN,AH,chikitsa,385,11.21,9.22,6.90552442
SN,AH,chikitsa,518,11.21,8.6,6.90552442
SN,AH,chikitsa,817,11.21,7.08,6.90552442
SN,AH,chikitsa,1222,11.21,8.13,6.90552442
SN,AH,chikitsa,2840,11.21,8.83,6.90552442
SN,AH,chikitsa,3172,11.21,8.98,6.90552442
SN,AH,chikitsa,311,11.22,8.11,6.925540432
SN,AH,chikitsa,1193,11.22,6.22,6.925540432
SN,AH,chikitsa,1728,11.22,8.54,6.925540432
SN,AH,chikitsa,1818,11.22,9.05,6.925540432
SN,AH,chikitsa,1957,11.22,7.04,6.925540432
SN,AH,chikitsa,2418,11.22,8.16,6.925540432
SN,AH,chikitsa,2595,11.22,9.51,6.925540432
SN,AH,chikitsa,2848,11.22,9.9,6.925540432
SN,AH,chikitsa,2948,11.22,10.07,6.925540432
SN,AH,chikitsa,1108,11.23,6.89,6.945556445
SN,AH,chikitsa,1129,11.23,7.33,6.945556445
SN,AH,chikitsa,1533,11.23,6.34,6.945556445
SN,AH,chikitsa,2455,11.23,9.26,6.945556445
SN,AH,chikitsa,4100,11.23,7.65,6.945556445
SN,AH,chikitsa,136,11.24,6.28,6.965572458
SN,AH,chikitsa,392,11.24,8.9,6.965572458
SN,AH,chikitsa,1940,11.24,8.25,6.965572458
SN,AH,chikitsa,3601,11.24,7.1,6.965572458
SN,AH,chikitsa,538,11.25,7.85,6.985588471
SN,AH,chikitsa,1673,11.25,5.9,6.985588471
SN,AH,chikitsa,1697,11.25,9.13,6.985588471
SN,AH,chikitsa,2066,11.25,8.8,6.985588471
SN,AH,chikitsa,2123,11.25,9.16,6.985588471
SN,AH,chikitsa,4146,11.25,9.19,6.985588471
SN,AH,chikitsa,225,11.26,7.94,7.005604484
SN,AH,chikitsa,519,11.26,8.82,7.005604484
SN,AH,chikitsa,1019,11.26,9.45,7.005604484
SN,AH,chikitsa,1020,11.26,9.32,7.005604484
SN,AH,chikitsa,1313,11.26,7.65,7.005604484
SN,AH,chikitsa,1813,11.26,9.74,7.005604484
SN,AH,chikitsa,2084,11.26,8.93,7.005604484
SN,AH,chikitsa,2459,11.26,9.18,7.005604484
SN,AH,chikitsa,2621,11.26,8.34,7.005604484
SN,AH,chikitsa,4154,11.26,9.59,7.005604484
SN,AH,chikitsa,73,11.27,8.62,7.025620496
SN,AH,chikitsa,2080,11.27,8.05,7.025620496
SN,AH,chikitsa,2139,11.27,8.26,7.025620496
SN,AH,chikitsa,3044,11.27,9.31,7.025620496
SN,AH,chikitsa,3300,11.27,7.61,7.025620496
SN,AH,chikitsa,3307,11.27,6.95,7.025620496
SN,AH,chikitsa,3845,11.27,5.77,7.025620496
SN,AH,chikitsa,34,11.28,8.82,7.045636509
SN,AH,chikitsa,98,11.28,9.08,7.045636509
SN,AH,chikitsa,787,11.28,8.7,7.045636509
SN,AH,chikitsa,1011,11.28,9.26,7.045636509
SN,AH,chikitsa,1261,11.28,7.3,7.045636509
SN,AH,chikitsa,1363,11.28,5.77,7.045636509
SN,AH,chikitsa,1558,11.28,6.8,7.045636509
SN,AH,chikitsa,1701,11.28,7.23,7.045636509
SN,AH,chikitsa,1970,11.28,6.58,7.045636509
SN,AH,chikitsa,2122,11.28,9.09,7.045636509
SN,AH,chikitsa,2204,11.28,8.76,7.045636509
SN,AH,chikitsa,2456,11.28,9.22,7.045636509
SN,AH,chikitsa,2707,11.28,6.12,7.045636509
SN,AH,chikitsa,3534,11.28,7.43,7.045636509
SN,AH,chikitsa,3576,11.28,8.76,7.045636509
SN,AH,chikitsa,1960,11.29,6.73,7.065652522
SN,AH,chikitsa,4187,11.29,8.08,7.065652522
SN,AH,chikitsa,193,11.3,8.53,7.085668535
SN,AH,chikitsa,2120,11.3,9.35,7.085668535
SN,AH,chikitsa,3046,11.3,9.72,7.085668535
SN,AH,chikitsa,3106,11.3,9.46,7.085668535
SN,AH,chikitsa,3283,11.3,8.02,7.085668535
SN,AH,chikitsa,3284,11.3,8.02,7.085668535
SN,AH,chikitsa,3471,11.3,5.71,7.085668535
SN,AH,chikitsa,3937,11.3,6.07,7.085668535
SN,AH,chikitsa,3950,11.3,7.07,7.085668535
SN,AH,chikitsa,1355,11.31,6.42,7.105684548
SN,AH,chikitsa,1941,11.31,8.23,7.105684548
SN,AH,chikitsa,2437,11.31,7.99,7.105684548
SN,AH,chikitsa,3582,11.31,8.96,7.105684548
SN,AH,chikitsa,3597,11.31,8.52,7.105684548
SN,AH,chikitsa,69,11.32,7.81,7.12570056
SN,AH,chikitsa,691,11.32,7.83,7.12570056
SN,AH,chikitsa,753,11.32,8.64,7.12570056
SN,AH,chikitsa,880,11.32,8.98,7.12570056
SN,AH,chikitsa,1950,11.32,7.84,7.12570056
SN,AH,chikitsa,2356,11.32,7.08,7.12570056
SN,AH,chikitsa,421,11.33,6.23,7.145716573
SN,AH,chikitsa,422,11.33,6.23,7.145716573
SN,AH,chikitsa,2261,11.33,9.07,7.145716573
SN,AH,chikitsa,2688,11.33,8.78,7.145716573
SN,AH,chikitsa,2845,11.33,9.49,7.145716573
SN,AH,chikitsa,3892,11.33,8.41,7.145716573
SN,AH,chikitsa,1976,11.34,6.48,7.165732586
SN,AH,chikitsa,2616,11.34,8.47,7.165732586
SN,AH,chikitsa,2869,11.34,9.65,7.165732586
SN,AH,chikitsa,3097,11.34,9.62,7.165732586
SN,AH,chikitsa,3602,11.34,7.13,7.165732586
SN,AH,chikitsa,4038,11.34,6.31,7.165732586
SN,AH,chikitsa,1656,11.35,6.89,7.185748599
SN,AH,chikitsa,4037,11.35,6.06,7.185748599
SN,AH,chikitsa,5,11.36,7.87,7.205764612
SN,AH,chikitsa,142,11.36,7.16,7.205764612
SN,AH,chikitsa,1238,11.36,8,7.205764612
SN,AH,chikitsa,1599,11.36,8.53,7.205764612
SN,AH,chikitsa,2213,11.36,8.34,7.205764612
SN,AH,chikitsa,42,11.37,7.63,7.225780624
SN,AH,chikitsa,324,11.37,8.54,7.225780624
SN,AH,chikitsa,932,11.37,7.59,7.225780624
SN,AH,chikitsa,1662,11.37,6.08,7.225780624
SN,AH,chikitsa,1669,11.37,5.57,7.225780624
SN,AH,chikitsa,3236,11.37,6.79,7.225780624
SN,AH,chikitsa,3413,11.37,7.41,7.225780624
SN,AH,chikitsa,634,11.38,8.9,7.245796637
SN,AH,chikitsa,782,11.38,8.82,7.245796637
SN,AH,chikitsa,1054,11.38,8.33,7.245796637
SN,AH,chikitsa,2851,11.38,9.5,7.245796637
SN,AH,chikitsa,2956,11.38,9.63,7.245796637
SN,AH,chikitsa,3598,11.38,7.91,7.245796637
SN,AH,chikitsa,3849,11.38,6.16,7.245796637
SN,AH,chikitsa,3944,11.38,5.76,7.245796637
SN,AH,chikitsa,4202,11.38,7.26,7.245796637
SN,AH,chikitsa,27,11.39,7.7,7.26581265
SN,AH,chikitsa,71,11.39,8.38,7.26581265
SN,AH,chikitsa,536,11.39,7.83,7.26581265
SN,AH,chikitsa,1225,11.39,7.75,7.26581265
SN,AH,chikitsa,1921,11.39,8.97,7.26581265
SN,AH,chikitsa,2085,11.39,8.88,7.26581265
SN,AH,chikitsa,2107,11.39,9.8,7.26581265
SN,AH,chikitsa,2154,11.39,7.69,7.26581265
SN,AH,chikitsa,2298,11.39,8.83,7.26581265
SN,AH,chikitsa,2453,11.39,9.06,7.26581265
SN,AH,chikitsa,2584,11.39,8.62,7.26581265
SN,AH,chikitsa,4104,11.39,6.75,7.26581265
SN,AH,chikitsa,245,11.4,10.05,7.285828663
SN,AH,chikitsa,365,11.4,8.16,7.285828663
SN,AH,chikitsa,1255,11.4,7.6,7.285828663
SN,AH,chikitsa,1423,11.4,6.95,7.285828663
SN,AH,chikitsa,2359,11.4,8.38,7.285828663
SN,AH,chikitsa,2420,11.4,7.97,7.285828663
SN,AH,chikitsa,3465,11.4,8.8,7.285828663
SN,AH,chikitsa,545,11.41,7.76,7.305844676
SN,AH,chikitsa,2165,11.41,7.69,7.305844676
SN,AH,chikitsa,2185,11.41,9.84,7.305844676
SN,AH,chikitsa,2852,11.41,9.56,7.305844676
SN,AH,chikitsa,2963,11.41,9.51,7.305844676
SN,AH,chikitsa,3352,11.41,6.87,7.305844676
SN,AH,chikitsa,3596,11.41,8.44,7.305844676
SN,AH,chikitsa,212,11.42,9.33,7.325860689
SN,AH,chikitsa,662,11.42,9.51,7.325860689
SN,AH,chikitsa,785,11.42,8.73,7.325860689
SN,AH,chikitsa,842,11.42,9,7.325860689
SN,AH,chikitsa,1299,11.42,7.19,7.325860689
SN,AH,chikitsa,1403,11.42,7.26,7.325860689
SN,AH,chikitsa,1979,11.42,6.94,7.325860689
SN,AH,chikitsa,3243,11.42,7.31,7.325860689
SN,AH,chikitsa,3470,11.42,6.17,7.325860689
SN,AH,chikitsa,213,11.43,8.83,7.345876701
SN,AH,chikitsa,223,11.43,7.98,7.345876701
SN,AH,chikitsa,360,11.43,7.68,7.345876701
SN,AH,chikitsa,530,11.43,8.71,7.345876701
SN,AH,chikitsa,752,11.43,8.94,7.345876701
SN,AH,chikitsa,1530,11.43,6.42,7.345876701
SN,AH,chikitsa,1920,11.43,8.8,7.345876701
SN,AH,chikitsa,2424,11.43,7.95,7.345876701
SN,AH,chikitsa,3274,11.43,8.11,7.345876701
SN,AH,chikitsa,3942,11.43,5.95,7.345876701
SN,AH,chikitsa,540,11.44,7.67,7.365892714
SN,AH,chikitsa,721,11.44,7.49,7.365892714
SN,AH,chikitsa,1219,11.44,7.98,7.365892714
SN,AH,chikitsa,1949,11.44,8.67,7.365892714
SN,AH,chikitsa,1996,11.44,7.23,7.365892714
SN,AH,chikitsa,3063,11.44,8.14,7.365892714
SN,AH,chikitsa,281,11.45,6.59,7.385908727
SN,AH,chikitsa,443,11.45,6.94,7.385908727
SN,AH,chikitsa,615,11.45,8.04,7.385908727
SN,AH,chikitsa,1727,11.45,8.81,7.385908727
SN,AH,chikitsa,2436,11.45,7.98,7.385908727
SN,AH,chikitsa,2891,11.45,9.83,7.385908727
SN,AH,chikitsa,2965,11.45,9.3,7.385908727
SN,AH,chikitsa,3062,11.45,8.11,7.385908727
SN,AH,chikitsa,3411,11.45,7.32,7.385908727
SN,AH,chikitsa,4039,11.45,6.33,7.385908727
SN,AH,chikitsa,97,11.46,8.91,7.40592474
SN,AH,chikitsa,248,11.46,10.04,7.40592474
SN,AH,chikitsa,423,11.46,6.09,7.40592474
SN,AH,chikitsa,886,11.46,7.78,7.40592474
SN,AH,chikitsa,1185,11.46,5.97,7.40592474
SN,AH,chikitsa,1806,11.46,9.5,7.40592474
SN,AH,chikitsa,2013,11.46,7.66,7.40592474
SN,AH,chikitsa,2619,11.46,8.57,7.40592474
SN,AH,chikitsa,2954,11.46,10,7.40592474
SN,AH,chikitsa,2955,11.46,9.96,7.40592474
SN,AH,chikitsa,4101,11.46,6.74,7.40592474
SN,AH,chikitsa,224,11.47,7.93,7.425940753
SN,AH,chikitsa,1262,11.47,7.18,7.425940753
SN,AH,chikitsa,1944,11.47,8.31,7.425940753
SN,AH,chikitsa,2069,11.47,8.78,7.425940753
SN,AH,chikitsa,2590,11.47,9.19,7.425940753
SN,AH,chikitsa,2672,11.47,9.7,7.425940753
SN,AH,chikitsa,2949,11.47,10.32,7.425940753
SN,AH,chikitsa,3201,11.47,7.6,7.425940753
SN,AH,chikitsa,3583,11.47,9.14,7.425940753
SN,AH,chikitsa,3585,11.47,8.93,7.425940753
SN,AH,chikitsa,7,11.48,8.14,7.445956765
SN,AH,chikitsa,8,11.48,8.14,7.445956765
SN,AH,chikitsa,444,11.48,7.18,7.445956765
SN,AH,chikitsa,687,11.48,8.16,7.445956765
SN,AH,chikitsa,2161,11.48,7.46,7.445956765
SN,AH,chikitsa,238,11.49,8.42,7.465972778
SN,AH,chikitsa,1256,11.49,7.52,7.465972778
SN,AH,chikitsa,1396,11.49,7.21,7.465972778
SN,AH,chikitsa,1655,11.49,6.85,7.465972778
SN,AH,chikitsa,1909,11.49,7.68,7.465972778
SN,AH,chikitsa,2212,11.49,8.4,7.465972778
SN,AH,chikitsa,3940,11.49,6.14,7.465972778
SN,AH,chikitsa,3005,11.5,8.49,7.485988791
SN,AH,chikitsa,411,11.51,7.79,7.506004804
SN,AH,chikitsa,866,11.51,9.1,7.506004804
SN,AH,chikitsa,882,11.51,8.65,7.506004804
SN,AH,chikitsa,1254,11.51,7.72,7.506004804
SN,AH,chikitsa,2412,11.51,7.74,7.506004804
SN,AH,chikitsa,3098,11.51,9.52,7.506004804
SN,AH,chikitsa,2890,11.52,9.79,7.526020817
SN,AH,chikitsa,3299,11.52,8.2,7.526020817
SN,AH,chikitsa,3302,11.52,7.14,7.526020817
SN,AH,chikitsa,3850,11.52,5.86,7.526020817
SN,AH,chikitsa,364,11.53,8.21,7.546036829
SN,AH,chikitsa,620,11.53,8.03,7.546036829
SN,AH,chikitsa,1938,11.53,8.45,7.546036829
SN,AH,chikitsa,2322,11.53,8.44,7.546036829
SN,AH,chikitsa,2709,11.53,6.42,7.546036829
SN,AH,chikitsa,3167,11.53,9.45,7.546036829
SN,AH,chikitsa,3224,11.53,7.82,7.546036829
SN,AH,chikitsa,17,11.54,7.24,7.566052842
SN,AH,chikitsa,658,11.54,9.74,7.566052842
SN,AH,chikitsa,1008,11.54,9.29,7.566052842
SN,AH,chikitsa,1707,11.54,7.8,7.566052842
SN,AH,chikitsa,2150,11.54,7.83,7.566052842
SN,AH,chikitsa,2265,11.54,9.33,7.566052842
SN,AH,chikitsa,2357,11.54,7.36,7.566052842
SN,AH,chikitsa,3327,11.54,8.19,7.566052842
SN,AH,chikitsa,3851,11.54,5.99,7.566052842
SN,AH,chikitsa,1257,11.55,7.55,7.586068855
SN,AH,chikitsa,2772,11.55,8.33,7.586068855
SN,AH,chikitsa,3032,11.55,9.76,7.586068855
SN,AH,chikitsa,3573,11.55,8.56,7.586068855
SN,AH,chikitsa,3943,11.55,5.92,7.586068855
SN,AH,chikitsa,426,11.56,7.18,7.606084868
SN,AH,chikitsa,1006,11.56,9.43,7.606084868
SN,AH,chikitsa,2712,11.56,6.71,7.606084868
SN,AH,chikitsa,784,11.57,9,7.626100881
SN,AH,chikitsa,1274,11.57,6.03,7.626100881
SN,AH,chikitsa,2351,11.57,7.38,7.626100881
SN,AH,chikitsa,624,11.58,7.69,7.646116894
SN,AH,chikitsa,631,11.58,7.81,7.646116894
SN,AH,chikitsa,733,11.58,8.43,7.646116894
SN,AH,chikitsa,748,11.58,8.29,7.646116894
SN,AH,chikitsa,1221,11.58,7.76,7.646116894
SN,AH,chikitsa,1315,11.58,8.18,7.646116894
SN,AH,chikitsa,1945,11.58,8.51,7.646116894
SN,AH,chikitsa,1977,11.58,6.85,7.646116894
SN,AH,chikitsa,3347,11.58,7.12,7.646116894
SN,AH,chikitsa,3418,11.58,8.13,7.646116894
SN,AH,chikitsa,3891,11.58,8.47,7.646116894
SN,AH,chikitsa,217,11.59,7.86,7.666132906
SN,AH,chikitsa,407,11.59,8.09,7.666132906
SN,AH,chikitsa,632,11.59,8.18,7.666132906
SN,AH,chikitsa,1560,11.59,7.3,7.666132906
SN,AH,chikitsa,2615,11.59,8.53,7.666132906
SN,AH,chikitsa,2671,11.59,9.93,7.666132906
SN,AH,chikitsa,2952,11.59,10.06,7.666132906
SN,AH,chikitsa,13,11.6,7.74,7.686148919
SN,AH,chikitsa,517,11.6,8.74,7.686148919
SN,AH,chikitsa,877,11.6,9.07,7.686148919
SN,AH,chikitsa,1356,11.6,6.6,7.686148919
SN,AH,chikitsa,2263,11.6,8.99,7.686148919
SN,AH,chikitsa,2321,11.6,8.45,7.686148919
SN,AH,chikitsa,3282,11.6,8.39,7.686148919
SN,AH,chikitsa,3603,11.6,7.29,7.686148919
SN,AH,chikitsa,4206,11.6,6.81,7.686148919
SN,AH,chikitsa,1500,11.61,5.79,7.706164932
SN,AH,chikitsa,1805,11.61,9.3,7.706164932
SN,AH,chikitsa,2423,11.61,7.92,7.706164932
SN,AH,chikitsa,2441,11.61,8.19,7.706164932
SN,AH,chikitsa,2664,11.61,8.43,7.706164932
SN,AH,chikitsa,3592,11.61,8.01,7.706164932
SN,AH,chikitsa,108,11.62,8.83,7.726180945
SN,AH,chikitsa,445,11.62,7.29,7.726180945
SN,AH,chikitsa,600,11.62,7.37,7.726180945
SN,AH,chikitsa,625,11.62,7.34,7.726180945
SN,AH,chikitsa,635,11.62,8.85,7.726180945
SN,AH,chikitsa,2350,11.62,7.61,7.726180945
SN,AH,chikitsa,2460,11.62,9.41,7.726180945
SN,AH,chikitsa,2620,11.62,8.13,7.726180945
SN,AH,chikitsa,3326,11.62,8.11,7.726180945
SN,AH,chikitsa,348,11.63,8.33,7.746196958
SN,AH,chikitsa,394,11.63,9.26,7.746196958
SN,AH,chikitsa,544,11.63,7.69,7.746196958
SN,AH,chikitsa,883,11.63,8.03,7.746196958
SN,AH,chikitsa,1179,11.63,5.6,7.746196958
SN,AH,chikitsa,2309,11.63,8.74,7.746196958
SN,AH,chikitsa,2950,11.63,10.16,7.746196958
SN,AH,chikitsa,3885,11.63,8.3,7.746196958
SN,AH,chikitsa,327,11.64,8.84,7.76621297
SN,AH,chikitsa,541,11.64,7.59,7.76621297
SN,AH,chikitsa,633,11.64,8.15,7.76621297
SN,AH,chikitsa,1942,11.64,8.15,7.76621297
SN,AH,chikitsa,2448,11.64,9.33,7.76621297
SN,AH,chikitsa,2733,11.64,9.31,7.76621297
SN,AH,chikitsa,86,11.65,9.26,7.786228983
SN,AH,chikitsa,362,11.65,8.62,7.786228983
SN,AH,chikitsa,612,11.65,8.17,7.786228983
SN,AH,chikitsa,868,11.65,9.13,7.786228983
SN,AH,chikitsa,1050,11.65,8.36,7.786228983
SN,AH,chikitsa,1178,11.65,5.86,7.786228983
SN,AH,chikitsa,1220,11.65,7.43,7.786228983
SN,AH,chikitsa,1400,11.65,7.06,7.786228983
SN,AH,chikitsa,2157,11.65,7.69,7.786228983
SN,AH,chikitsa,3342,11.65,7.5,7.786228983
SN,AH,chikitsa,3607,11.65,6.14,7.786228983
SN,AH,chikitsa,148,11.66,7.62,7.806244996
SN,AH,chikitsa,1328,11.66,6.75,7.806244996
SN,AH,chikitsa,1536,11.66,6.01,7.806244996
SN,AH,chikitsa,1810,11.66,9.84,7.806244996
SN,AH,chikitsa,1943,11.66,8.45,7.806244996
SN,AH,chikitsa,2447,11.66,9.12,7.806244996
SN,AH,chikitsa,2722,11.66,6.87,7.806244996
SN,AH,chikitsa,4147,11.66,9.26,7.806244996
SN,AH,chikitsa,84,11.67,9.01,7.826261009
SN,AH,chikitsa,344,11.67,9.22,7.826261009
SN,AH,chikitsa,1596,11.67,8.56,7.826261009
SN,AH,chikitsa,3237,11.67,6.97,7.826261009
SN,AH,chikitsa,3575,11.67,8.91,7.826261009
SN,AH,chikitsa,3847,11.67,5.86,7.826261009
SN,AH,chikitsa,4151,11.67,9.42,7.826261009
SN,AH,chikitsa,531,11.68,8.51,7.846277022
SN,AH,chikitsa,1188,11.68,6.2,7.846277022
SN,AH,chikitsa,1422,11.68,6.81,7.846277022
SN,AH,chikitsa,1914,11.68,9.05,7.846277022
SN,AH,chikitsa,2384,11.68,7.48,7.846277022
SN,AH,chikitsa,2600,11.68,8.91,7.846277022
SN,AH,chikitsa,2710,11.68,6.43,7.846277022
SN,AH,chikitsa,3166,11.68,9.34,7.846277022
SN,AH,chikitsa,41,11.69,7.59,7.866293034
SN,AH,chikitsa,221,11.69,8.06,7.866293034
SN,AH,chikitsa,424,11.69,6.32,7.866293034
SN,AH,chikitsa,546,11.69,7.7,7.866293034
SN,AH,chikitsa,1626,11.69,7.62,7.866293034
SN,AH,chikitsa,2014,11.69,7.86,7.866293034
SN,AH,chikitsa,2082,11.69,9.11,7.866293034
SN,AH,chikitsa,2960,11.69,9.88,7.866293034
SN,AH,chikitsa,3028,11.69,9.64,7.866293034
SN,AH,chikitsa,3606,11.69,6.98,7.866293034
SN,AH,chikitsa,548,11.7,7.73,7.886309047
SN,AH,chikitsa,965,11.7,7.17,7.886309047
SN,AH,chikitsa,1615,11.7,8.31,7.886309047
SN,AH,chikitsa,1947,11.7,8.55,7.886309047
SN,AH,chikitsa,2108,11.7,9.74,7.886309047
SN,AH,chikitsa,2129,11.7,9.38,7.886309047
SN,AH,chikitsa,3239,11.7,7.47,7.886309047
SN,AH,chikitsa,3309,11.7,7.3,7.886309047
SN,AH,chikitsa,3351,11.7,6.83,7.886309047
SN,AH,chikitsa,35,11.71,8.9,7.90632506
SN,AH,chikitsa,319,11.71,8.32,7.90632506
SN,AH,chikitsa,321,11.71,8.32,7.90632506
SN,AH,chikitsa,322,11.71,8.3,7.90632506
SN,AH,chikitsa,1946,11.71,8.22,7.90632506
SN,AH,chikitsa,2030,11.71,9.58,7.90632506
SN,AH,chikitsa,2128,11.71,9.18,7.90632506
SN,AH,chikitsa,2186,11.71,9.89,7.90632506
SN,AH,chikitsa,4032,11.71,5.42,7.90632506
SN,AH,chikitsa,252,11.72,9.37,7.926341073
SN,AH,chikitsa,892,11.72,8,7.926341073
SN,AH,chikitsa,1217,11.72,7.87,7.926341073
SN,AH,chikitsa,1664,11.72,5.9,7.926341073
SN,AH,chikitsa,2769,11.72,8.86,7.926341073
SN,AH,chikitsa,3568,11.72,8.33,7.926341073
SN,AH,chikitsa,725,11.73,7.92,7.946357086
SN,AH,chikitsa,2734,11.73,9.24,7.946357086
SN,AH,chikitsa,2735,11.73,9.18,7.946357086
SN,AH,chikitsa,3278,11.73,8.51,7.946357086
SN,AH,chikitsa,3591,11.73,8.12,7.946357086
SN,AH,chikitsa,81,11.74,8.67,7.966373098
SN,AH,chikitsa,384,11.74,8.75,7.966373098
SN,AH,chikitsa,869,11.74,9.28,7.966373098
SN,AH,chikitsa,1035,11.74,8.66,7.966373098
SN,AH,chikitsa,1186,11.74,6.13,7.966373098
SN,AH,chikitsa,1648,11.74,7,7.966373098
SN,AH,chikitsa,2301,11.74,9.23,7.966373098
SN,AH,chikitsa,3158,11.74,8.62,7.966373098
SN,AH,chikitsa,3404,11.74,6.84,7.966373098
SN,AH,chikitsa,1018,11.75,9.62,7.986389111
SN,AH,chikitsa,1325,11.75,7.06,7.986389111
SN,AH,chikitsa,1622,11.75,7.63,7.986389111
SN,AH,chikitsa,2614,11.75,8.61,7.986389111
SN,AH,chikitsa,2989,11.75,10.03,7.986389111
SN,AH,chikitsa,3033,11.75,9.83,7.986389111
SN,AH,chikitsa,3235,11.75,6.95,7.986389111
SN,AH,chikitsa,18,11.76,7.16,8.006405124
SN,AH,chikitsa,393,11.76,9.41,8.006405124
SN,AH,chikitsa,516,11.76,8.85,8.006405124
SN,AH,chikitsa,1801,11.76,8.88,8.006405124
SN,AH,chikitsa,1958,11.76,7.07,8.006405124
SN,AH,chikitsa,2444,11.76,8.19,8.006405124
SN,AH,chikitsa,3029,11.76,9.72,8.006405124
SN,AH,chikitsa,3350,11.76,6.94,8.006405124
SN,AH,chikitsa,4156,11.76,9.98,8.006405124
SN,AH,chikitsa,249,11.77,9.8,8.026421137
SN,AH,chikitsa,410,11.77,7.85,8.026421137
SN,AH,chikitsa,2149,11.77,7.86,8.026421137
SN,AH,chikitsa,2232,11.77,9.8,8.026421137
SN,AH,chikitsa,2591,11.77,9.65,8.026421137
SN,AH,chikitsa,3456,11.77,9.62,8.026421137
SN,AH,chikitsa,751,11.78,9.12,8.04643715
SN,AH,chikitsa,836,11.78,9,8.04643715
SN,AH,chikitsa,1072,11.78,8.12,8.04643715
SN,AH,chikitsa,2352,11.78,7.61,8.04643715
SN,AH,chikitsa,2604,11.78,9.08,8.04643715
SN,AH,chikitsa,2697,11.78,8.13,8.04643715
SN,AH,chikitsa,2732,11.78,9.21,8.04643715
SN,AH,chikitsa,3004,11.78,8.5,8.04643715
SN,AH,chikitsa,3107,11.79,9.4,8.066453163
SN,AH,chikitsa,3303,11.79,7.41,8.066453163
SN,AH,chikitsa,3939,11.79,6.23,8.066453163
SN,AH,chikitsa,4145,11.79,9.12,8.066453163
SN,AH,chikitsa,4157,11.79,10.34,8.066453163
SN,AH,chikitsa,194,11.8,8.54,8.086469175
SN,AH,chikitsa,1524,11.8,5.94,8.086469175
SN,AH,chikitsa,2422,11.8,7.79,8.086469175
SN,AH,chikitsa,2768,11.8,8.79,8.086469175
SN,AH,chikitsa,3325,11.8,7.96,8.086469175
SN,AH,chikitsa,3451,11.8,9.96,8.086469175
SN,AH,chikitsa,3572,11.8,8.66,8.086469175
SN,AH,chikitsa,3848,11.8,5.95,8.086469175
SN,AH,chikitsa,363,11.81,8.33,8.106485188
SN,AH,chikitsa,732,11.81,8.64,8.106485188
SN,AH,chikitsa,1597,11.81,8.83,8.106485188
SN,AH,chikitsa,1693,11.81,8.36,8.106485188
SN,AH,chikitsa,2446,11.81,9.13,8.106485188
SN,AH,chikitsa,2699,11.81,7.62,8.106485188
SN,AH,chikitsa,2726,11.81,7.6,8.106485188
SN,AH,chikitsa,3279,11.81,8.85,8.106485188
SN,AH,chikitsa,3574,11.81,9.08,8.106485188
SN,AH,chikitsa,3884,11.81,7.61,8.106485188
SN,AH,chikitsa,3949,11.81,6.34,8.106485188
SN,AH,chikitsa,4191,11.81,7.79,8.106485188
SN,AH,chikitsa,933,11.82,7.1,8.126501201
SN,AH,chikitsa,1616,11.82,8.17,8.126501201
SN,AH,chikitsa,85,11.83,9.28,8.146517214
SN,AH,chikitsa,139,11.83,6.94,8.146517214
SN,AH,chikitsa,196,11.83,8.63,8.146517214
SN,AH,chikitsa,366,11.83,8.2,8.146517214
SN,AH,chikitsa,429,11.83,6.99,8.146517214
SN,AH,chikitsa,2596,11.83,9.38,8.146517214
SN,AH,chikitsa,3393,11.83,6.91,8.146517214
SN,AH,chikitsa,3412,11.83,7.54,8.146517214
SN,AH,chikitsa,26,11.84,7.81,8.166533227
SN,AH,chikitsa,220,11.84,8.26,8.166533227
SN,AH,chikitsa,329,11.84,8.57,8.166533227
SN,AH,chikitsa,542,11.84,7.72,8.166533227
SN,AH,chikitsa,837,11.84,8.92,8.166533227
SN,AH,chikitsa,894,11.84,7.78,8.166533227
SN,AH,chikitsa,1613,11.84,7.88,8.166533227
