Text_Type,Book,Chapter,Window,Mean,StDev,Normalised Mean
SN,AH,sutra,2585,10.65,4.4,9.285894524
SN,AH,sutra,2711,10.65,4.59,9.285894524
SN,AH,sutra,397,10.66,5.28,9.311127933
SN,AH,sutra,1043,10.66,4.4,9.311127933
SN,AH,sutra,1102,10.66,4.56,9.311127933
SN,AH,sutra,1218,10.66,5.73,9.311127933
SN,AH,sutra,1797,10.66,6.23,9.311127933
SN,AH,sutra,1895,10.66,5.32,9.311127933
SN,AH,sutra,2743,10.66,5.43,9.311127933
SN,AH,sutra,2931,10.66,4.84,9.311127933
SN,AH,sutra,281,10.67,5.09,9.336361342
SN,AH,sutra,826,10.67,5.04,9.336361342
SN,AH,sutra,1184,10.67,4.95,9.336361342
SN,AH,sutra,2019,10.67,5.58,9.336361342
SN,AH,sutra,531,10.68,5.98,9.361594751
SN,AH,sutra,1852,10.68,6.15,9.361594751
SN,AH,sutra,1894,10.68,5.57,9.361594751
SN,AH,sutra,2158,10.68,5.35,9.361594751
SN,AH,sutra,2213,10.68,5.33,9.361594751
SN,AH,sutra,2848,10.68,5.49,9.361594751
SN,AH,sutra,558,10.69,6.17,9.38682816
SN,AH,sutra,659,10.69,5.03,9.38682816
SN,AH,sutra,1099,10.69,4.52,9.38682816
SN,AH,sutra,1103,10.69,4.66,9.38682816
SN,AH,sutra,1296,10.69,5.22,9.38682816
SN,AH,sutra,2091,10.69,4.83,9.38682816
SN,AH,sutra,2101,10.69,5.2,9.38682816
SN,AH,sutra,2472,10.69,5.28,9.38682816
SN,AH,sutra,2541,10.69,5.41,9.38682816
SN,AH,sutra,2751,10.69,5.64,9.38682816
SN,AH,sutra,2851,10.69,5.78,9.38682816
SN,AH,sutra,2930,10.69,4.85,9.38682816
SN,AH,sutra,3086,10.69,5.06,9.38682816
SN,AH,sutra,206,10.7,5.46,9.41206157
SN,AH,sutra,1076,10.7,5.47,9.41206157
SN,AH,sutra,1142,10.7,4.34,9.41206157
SN,AH,sutra,1425,10.7,3.74,9.41206157
SN,AH,sutra,2035,10.7,5.76,9.41206157
SN,AH,sutra,2452,10.7,5.31,9.41206157
SN,AH,sutra,461,10.71,5.21,9.437294979
SN,AH,sutra,615,10.71,4.84,9.437294979
SN,AH,sutra,725,10.71,5.01,9.437294979
SN,AH,sutra,960,10.71,5.36,9.437294979
SN,AH,sutra,2174,10.71,5.58,9.437294979
SN,AH,sutra,2572,10.71,4.62,9.437294979
SN,AH,sutra,2789,10.71,5.9,9.437294979
SN,AH,sutra,2892,10.71,5.38,9.437294979
SN,AH,sutra,303,10.72,5.58,9.462528388
SN,AH,sutra,770,10.72,5.9,9.462528388
SN,AH,sutra,1862,10.72,5.13,9.462528388
SN,AH,sutra,2209,10.72,5.02,9.462528388
SN,AH,sutra,3194,10.72,5.34,9.462528388
SN,AH,sutra,310,10.73,6.05,9.487761797
SN,AH,sutra,533,10.73,5.78,9.487761797
SN,AH,sutra,878,10.73,5.33,9.487761797
SN,AH,sutra,1294,10.73,5.21,9.487761797
SN,AH,sutra,3019,10.73,4.79,9.487761797
SN,AH,sutra,3133,10.73,4.6,9.487761797
SN,AH,sutra,3169,10.73,4.86,9.487761797
SN,AH,sutra,177,10.74,5.86,9.512995206
SN,AH,sutra,981,10.74,5.43,9.512995206
SN,AH,sutra,1403,10.74,5.96,9.512995206
SN,AH,sutra,1460,10.74,5.53,9.512995206
SN,AH,sutra,2668,10.74,4.95,9.512995206
SN,AH,sutra,2986,10.74,5.06,9.512995206
SN,AH,sutra,3003,10.74,4.79,9.512995206
SN,AH,sutra,242,10.75,5.09,9.538228615
SN,AH,sutra,304,10.75,5.72,9.538228615
SN,AH,sutra,536,10.75,5.93,9.538228615
SN,AH,sutra,982,10.75,4.99,9.538228615
SN,AH,sutra,2334,10.75,5.78,9.538228615
SN,AH,sutra,2539,10.75,5.27,9.538228615
SN,AH,sutra,2792,10.75,6.39,9.538228615
SN,AH,sutra,451,10.76,5.63,9.563462024
SN,AH,sutra,628,10.76,4.8,9.563462024
SN,AH,sutra,686,10.76,5.33,9.563462024
SN,AH,sutra,1282,10.76,4.83,9.563462024
SN,AH,sutra,1402,10.76,6.15,9.563462024
SN,AH,sutra,2020,10.76,5.51,9.563462024
SN,AH,sutra,2021,10.76,5.51,9.563462024
SN,AH,sutra,2297,10.76,5.49,9.563462024
SN,AH,sutra,2845,10.76,5.77,9.563462024
SN,AH,sutra,96,10.77,4.49,9.588695433
SN,AH,sutra,2025,10.77,6,9.588695433
SN,AH,sutra,3170,10.77,4.97,9.588695433
SN,AH,sutra,860,10.78,4.74,9.613928842
SN,AH,sutra,1225,10.78,6.51,9.613928842
SN,AH,sutra,1505,10.78,5.52,9.613928842
SN,AH,sutra,428,10.79,4.98,9.639162251
SN,AH,sutra,527,10.79,5.41,9.639162251
SN,AH,sutra,553,10.79,5.93,9.639162251
SN,AH,sutra,554,10.79,5.91,9.639162251
SN,AH,sutra,2210,10.79,5.08,9.639162251
SN,AH,sutra,2659,10.79,5.16,9.639162251
SN,AH,sutra,3100,10.79,5.52,9.639162251
SN,AH,sutra,93,10.8,4.54,9.66439566
SN,AH,sutra,309,10.8,5.93,9.66439566
SN,AH,sutra,1643,10.8,4.2,9.66439566
SN,AH,sutra,2299,10.8,5.8,9.66439566
SN,AH,sutra,459,10.81,5.32,9.689629069
SN,AH,sutra,2987,10.81,5.09,9.689629069
SN,AH,sutra,453,10.82,5.26,9.714862478
SN,AH,sutra,621,10.82,5.02,9.714862478
SN,AH,sutra,980,10.82,5.35,9.714862478
SN,AH,sutra,1737,10.82,6.5,9.714862478
SN,AH,sutra,2626,10.82,5.52,9.714862478
SN,AH,sutra,2869,10.82,5.85,9.714862478
SN,AH,sutra,1506,10.83,6.24,9.740095887
SN,AH,sutra,2768,10.83,5.94,9.740095887
SN,AH,sutra,609,10.84,4.86,9.765329296
SN,AH,sutra,1526,10.84,6.41,9.765329296
SN,AH,sutra,2205,10.84,4.84,9.765329296
SN,AH,sutra,2882,10.84,5.58,9.765329296
SN,AH,sutra,2895,10.84,5.35,9.765329296
SN,AH,sutra,2920,10.84,5.22,9.765329296
SN,AH,sutra,658,10.85,5.33,9.790562705
SN,AH,sutra,1205,10.85,5.51,9.790562705
SN,AH,sutra,1401,10.85,6.07,9.790562705
SN,AH,sutra,2811,10.85,5.3,9.790562705
SN,AH,sutra,3020,10.85,4.99,9.790562705
SN,AH,sutra,92,10.86,4.53,9.815796114
SN,AH,sutra,94,10.86,4.57,9.815796114
SN,AH,sutra,2480,10.86,5.1,9.815796114
SN,AH,sutra,2881,10.86,5.52,9.815796114
SN,AH,sutra,3022,10.86,5.11,9.815796114
SN,AH,sutra,3074,10.86,5.94,9.815796114
SN,AH,sutra,556,10.87,5.78,9.841029523
SN,AH,sutra,953,10.87,5.66,9.841029523
SN,AH,sutra,955,10.87,5.66,9.841029523
SN,AH,sutra,2149,10.87,6.08,9.841029523
SN,AH,sutra,2558,10.87,6.81,9.841029523
SN,AH,sutra,570,10.88,4.96,9.866262932
SN,AH,sutra,654,10.88,6.06,9.866262932
SN,AH,sutra,2772,10.88,6.06,9.866262932
SN,AH,sutra,599,10.89,5.16,9.891496341
SN,AH,sutra,608,10.89,4.95,9.891496341
SN,AH,sutra,880,10.89,5.71,9.891496341
SN,AH,sutra,1007,10.89,5.22,9.891496341
SN,AH,sutra,1077,10.89,5.47,9.891496341
SN,AH,sutra,2383,10.89,5.1,9.891496341
SN,AH,sutra,2644,10.89,5.17,9.891496341
SN,AH,sutra,2887,10.89,5.26,9.891496341
SN,AH,sutra,2891,10.89,5.3,9.891496341
SN,AH,sutra,657,10.9,5.31,9.91672975
SN,AH,sutra,778,10.9,5.97,9.91672975
SN,AH,sutra,1360,10.9,5.47,9.91672975
SN,AH,sutra,2089,10.9,5.05,9.91672975
SN,AH,sutra,3186,10.9,5.48,9.91672975
SN,AH,sutra,1514,10.91,6.07,9.941963159
SN,AH,sutra,2211,10.91,5.01,9.941963159
SN,AH,sutra,2212,10.91,5.14,9.941963159
SN,AH,sutra,2885,10.91,5.43,9.941963159
SN,AH,sutra,204,10.92,5.73,9.967196568
SN,AH,sutra,1883,10.92,5.36,9.967196568
SN,AH,sutra,1925,10.92,4.92,9.967196568
SN,AH,sutra,2215,10.92,5.42,9.967196568
SN,AH,sutra,3033,10.92,5.15,9.967196568
SN,AH,sutra,396,10.93,5.36,9.992429977
SN,AH,sutra,1399,10.93,6.49,9.992429977
SN,AH,sutra,1909,10.93,4.87,9.992429977
SN,AH,sutra,460,10.94,5.3,10.01766339
SN,AH,sutra,1346,10.94,5.89,10.01766339
SN,AH,sutra,1507,10.94,6.3,10.01766339
SN,AH,sutra,1865,10.94,5.36,10.01766339
SN,AH,sutra,2479,10.94,5.24,10.01766339
SN,AH,sutra,689,10.95,5.41,10.0428968
SN,AH,sutra,1275,10.95,5.91,10.0428968
SN,AH,sutra,2102,10.95,5.07,10.0428968
SN,AH,sutra,2126,10.95,4.94,10.0428968
SN,AH,sutra,2148,10.95,5.94,10.0428968
SN,AH,sutra,3134,10.95,4.74,10.0428968
SN,AH,sutra,526,10.96,5.57,10.0681302
SN,AH,sutra,532,10.96,6.19,10.0681302
SN,AH,sutra,1079,10.96,5.74,10.0681302
SN,AH,sutra,1880,10.96,5.39,10.0681302
SN,AH,sutra,2345,10.96,4.85,10.0681302
SN,AH,sutra,2553,10.96,6.87,10.0681302
SN,AH,sutra,2654,10.96,4.94,10.0681302
SN,AH,sutra,100,10.97,4.5,10.09336361
SN,AH,sutra,431,10.97,5.18,10.09336361
SN,AH,sutra,2443,10.97,5.24,10.09336361
SN,AH,sutra,2531,10.97,4.88,10.09336361
SN,AH,sutra,2562,10.97,6.27,10.09336361
SN,AH,sutra,656,10.98,5.95,10.11859702
SN,AH,sutra,1733,10.98,4.94,10.11859702
SN,AH,sutra,1953,10.98,6.36,10.11859702
SN,AH,sutra,2549,10.98,6.38,10.11859702
SN,AH,sutra,2750,10.98,6.01,10.11859702
SN,AH,sutra,2850,10.98,5.85,10.11859702
SN,AH,sutra,2916,10.98,5.42,10.11859702
SN,AH,sutra,307,10.99,5.95,10.14383043
SN,AH,sutra,454,10.99,5.26,10.14383043
SN,AH,sutra,757,10.99,6.9,10.14383043
SN,AH,sutra,829,10.99,5.67,10.14383043
SN,AH,sutra,1451,10.99,5.09,10.14383043
SN,AH,sutra,1858,10.99,5.19,10.14383043
SN,AH,sutra,101,11,4.61,10.16906384
SN,AH,sutra,555,11,5.91,10.16906384
SN,AH,sutra,1049,11,4.47,10.16906384
SN,AH,sutra,2004,11,5.59,10.16906384
SN,AH,sutra,1101,11.01,4.64,10.19429725
SN,AH,sutra,171,11.02,5.84,10.21953066
SN,AH,sutra,191,11.02,5.95,10.21953066
SN,AH,sutra,201,11.02,5.73,10.21953066
SN,AH,sutra,392,11.02,5.25,10.21953066
SN,AH,sutra,399,11.02,5.34,10.21953066
SN,AH,sutra,1042,11.02,4.28,10.21953066
SN,AH,sutra,1868,11.02,5.29,10.21953066
SN,AH,sutra,2889,11.02,5.31,10.21953066
SN,AH,sutra,18,11.03,5.59,10.24476407
SN,AH,sutra,244,11.03,4.97,10.24476407
SN,AH,sutra,427,11.03,5.11,10.24476407
SN,AH,sutra,634,11.03,5.39,10.24476407
SN,AH,sutra,1306,11.03,5.79,10.24476407
SN,AH,sutra,1536,11.03,6.76,10.24476407
SN,AH,sutra,1860,11.03,5.15,10.24476407
SN,AH,sutra,2344,11.03,4.92,10.24476407
SN,AH,sutra,2666,11.03,4.93,10.24476407
SN,AH,sutra,2849,11.03,5.74,10.24476407
SN,AH,sutra,308,11.04,6,10.26999748
SN,AH,sutra,1201,11.04,5.05,10.26999748
SN,AH,sutra,1827,11.04,5.16,10.26999748
SN,AH,sutra,1904,11.04,4.75,10.26999748
SN,AH,sutra,2623,11.04,5.29,10.26999748
SN,AH,sutra,1519,11.05,6.34,10.29523089
SN,AH,sutra,1593,11.05,4.99,10.29523089
SN,AH,sutra,1738,11.05,6.36,10.29523089
SN,AH,sutra,1899,11.05,5.17,10.29523089
SN,AH,sutra,26,11.06,5.36,10.32046429
SN,AH,sutra,28,11.06,5.52,10.32046429
SN,AH,sutra,617,11.06,5.02,10.32046429
SN,AH,sutra,633,11.06,5.37,10.32046429
SN,AH,sutra,858,11.06,4.83,10.32046429
SN,AH,sutra,1278,11.06,5.58,10.32046429
SN,AH,sutra,1790,11.06,6.41,10.32046429
SN,AH,sutra,2774,11.06,6.14,10.32046429
SN,AH,sutra,195,11.07,5.75,10.3456977
SN,AH,sutra,1100,11.07,4.65,10.3456977
SN,AH,sutra,1930,11.07,5.37,10.3456977
SN,AH,sutra,2667,11.07,5.02,10.3456977
SN,AH,sutra,2719,11.07,4.25,10.3456977
SN,AH,sutra,3191,11.07,5.57,10.3456977
SN,AH,sutra,978,11.08,5.78,10.37093111
SN,AH,sutra,2088,11.08,5.15,10.37093111
SN,AH,sutra,2658,11.08,5.17,10.37093111
SN,AH,sutra,455,11.09,5.31,10.39616452
SN,AH,sutra,780,11.09,5.75,10.39616452
SN,AH,sutra,1253,11.09,6.5,10.39616452
SN,AH,sutra,1527,11.09,6.63,10.39616452
SN,AH,sutra,1905,11.09,5.15,10.39616452
SN,AH,sutra,1956,11.09,6.18,10.39616452
SN,AH,sutra,2346,11.09,4.81,10.39616452
SN,AH,sutra,1952,11.1,6.19,10.42139793
SN,AH,sutra,616,11.11,4.99,10.44663134
SN,AH,sutra,1216,11.11,5.56,10.44663134
SN,AH,sutra,1951,11.11,6.24,10.44663134
SN,AH,sutra,2005,11.11,5.66,10.44663134
SN,AH,sutra,2663,11.11,5.37,10.44663134
SN,AH,sutra,685,11.12,5.16,10.47186475
SN,AH,sutra,1516,11.12,6.12,10.47186475
SN,AH,sutra,1794,11.12,6.58,10.47186475
SN,AH,sutra,1959,11.12,5.8,10.47186475
SN,AH,sutra,2500,11.12,5.56,10.47186475
SN,AH,sutra,2883,11.12,5.54,10.47186475
SN,AH,sutra,720,11.13,5.08,10.49709816
SN,AH,sutra,1237,11.13,6.65,10.49709816
SN,AH,sutra,2114,11.13,5.04,10.49709816
SN,AH,sutra,2335,11.13,5.99,10.49709816
SN,AH,sutra,892,11.14,5.27,10.52233157
SN,AH,sutra,1295,11.14,5.3,10.52233157
SN,AH,sutra,2646,11.14,5.27,10.52233157
SN,AH,sutra,2773,11.14,6.17,10.52233157
SN,AH,sutra,505,11.15,4.6,10.54756498
SN,AH,sutra,684,11.15,5.13,10.54756498
SN,AH,sutra,755,11.15,6.84,10.54756498
SN,AH,sutra,1859,11.15,5.22,10.54756498
SN,AH,sutra,714,11.16,4.92,10.57279839
SN,AH,sutra,1404,11.16,6.05,10.57279839
SN,AH,sutra,1891,11.16,5.41,10.57279839
SN,AH,sutra,655,11.17,6.2,10.59803179
SN,AH,sutra,1086,11.17,4.84,10.59803179
SN,AH,sutra,1203,11.17,5.5,10.59803179
SN,AH,sutra,1465,11.17,5.96,10.59803179
SN,AH,sutra,1885,11.17,5.32,10.59803179
SN,AH,sutra,2090,11.17,4.91,10.59803179
SN,AH,sutra,178,11.18,6.22,10.6232652
SN,AH,sutra,947,11.18,5.56,10.6232652
SN,AH,sutra,1185,11.18,5.05,10.6232652
SN,AH,sutra,1279,11.18,5.56,10.6232652
SN,AH,sutra,1300,11.18,5.3,10.6232652
SN,AH,sutra,1831,11.18,5.56,10.6232652
SN,AH,sutra,2884,11.18,5.44,10.6232652
SN,AH,sutra,610,11.19,4.92,10.64849861
SN,AH,sutra,1872,11.19,5.36,10.64849861
SN,AH,sutra,2662,11.19,5.26,10.64849861
SN,AH,sutra,3184,11.19,5.59,10.64849861
SN,AH,sutra,1274,11.2,6.09,10.67373202
SN,AH,sutra,1522,11.2,6.26,10.67373202
SN,AH,sutra,1537,11.2,6.87,10.67373202
SN,AH,sutra,3135,11.2,4.96,10.67373202
SN,AH,sutra,462,11.21,5.41,10.69896543
SN,AH,sutra,835,11.21,5.73,10.69896543
SN,AH,sutra,1204,11.21,5.55,10.69896543
SN,AH,sutra,1739,11.21,6.37,10.69896543
SN,AH,sutra,1828,11.21,5.39,10.69896543
SN,AH,sutra,2147,11.21,5.93,10.69896543
SN,AH,sutra,2358,11.21,4.4,10.69896543
SN,AH,sutra,2771,11.21,5.98,10.69896543
SN,AH,sutra,213,11.22,5.65,10.72419884
SN,AH,sutra,1308,11.22,5.85,10.72419884
SN,AH,sutra,1342,11.22,6.42,10.72419884
SN,AH,sutra,1900,11.22,5.22,10.72419884
SN,AH,sutra,2642,11.22,5.17,10.72419884
SN,AH,sutra,2661,11.22,5.2,10.72419884
SN,AH,sutra,179,11.23,6.22,10.74943225
SN,AH,sutra,758,11.23,6.83,10.74943225
SN,AH,sutra,954,11.23,5.66,10.74943225
SN,AH,sutra,1513,11.23,6.25,10.74943225
SN,AH,sutra,1887,11.23,5.47,10.74943225
SN,AH,sutra,3192,11.23,5.58,10.74943225
SN,AH,sutra,311,11.24,6.14,10.77466566
SN,AH,sutra,724,11.24,5.02,10.77466566
SN,AH,sutra,1263,11.24,6.69,10.77466566
SN,AH,sutra,2077,11.24,6.32,10.77466566
SN,AH,sutra,3083,11.24,5.2,10.77466566
SN,AH,sutra,438,11.25,5.79,10.79989907
SN,AH,sutra,1529,11.25,6.68,10.79989907
SN,AH,sutra,2067,11.25,5.95,10.79989907
SN,AH,sutra,2444,11.25,4.9,10.79989907
SN,AH,sutra,3018,11.25,4.97,10.79989907
SN,AH,sutra,3097,11.25,5.66,10.79989907
SN,AH,sutra,3189,11.25,5.61,10.79989907
SN,AH,sutra,46,11.26,6.34,10.82513248
SN,AH,sutra,47,11.26,6.49,10.82513248
SN,AH,sutra,1343,11.26,6.49,10.82513248
SN,AH,sutra,1866,11.26,5.46,10.82513248
SN,AH,sutra,2233,11.26,6.09,10.82513248
SN,AH,sutra,192,11.27,5.98,10.85036588
SN,AH,sutra,619,11.27,5.28,10.85036588
SN,AH,sutra,1301,11.27,5.41,10.85036588
SN,AH,sutra,45,11.28,6.42,10.87559929
SN,AH,sutra,1273,11.28,5.93,10.87559929
SN,AH,sutra,2026,11.28,6.21,10.87559929
SN,AH,sutra,2843,11.28,5.65,10.87559929
SN,AH,sutra,2919,11.28,5.32,10.87559929
SN,AH,sutra,280,11.29,5.38,10.9008327
SN,AH,sutra,352,11.29,6.78,10.9008327
SN,AH,sutra,972,11.29,5.44,10.9008327
SN,AH,sutra,1012,11.29,4.57,10.9008327
SN,AH,sutra,1463,11.29,5.75,10.9008327
SN,AH,sutra,2066,11.29,6.08,10.9008327
SN,AH,sutra,2143,11.29,5.97,10.9008327
SN,AH,sutra,2498,11.29,5.5,10.9008327
SN,AH,sutra,2652,11.29,5.24,10.9008327
SN,AH,sutra,2890,11.29,5.39,10.9008327
SN,AH,sutra,1449,11.3,4.09,10.92606611
SN,AH,sutra,2017,11.3,5.91,10.92606611
SN,AH,sutra,2030,11.3,6.31,10.92606611
SN,AH,sutra,2353,11.3,4.52,10.92606611
SN,AH,sutra,833,11.31,5.7,10.95129952
SN,AH,sutra,1051,11.31,4.53,10.95129952
SN,AH,sutra,1903,11.31,4.8,10.95129952
SN,AH,sutra,2481,11.31,4.96,10.95129952
SN,AH,sutra,2720,11.31,4.37,10.95129952
SN,AH,sutra,762,11.32,6.45,10.97653293
SN,AH,sutra,2927,11.32,4.92,10.97653293
SN,AH,sutra,27,11.33,5.48,11.00176634
SN,AH,sutra,832,11.33,5.63,11.00176634
SN,AH,sutra,1525,11.33,6.49,11.00176634
SN,AH,sutra,2332,11.33,6.15,11.00176634
SN,AH,sutra,2342,11.33,4.97,11.00176634
SN,AH,sutra,102,11.34,4.73,11.02699975
SN,AH,sutra,208,11.34,5.73,11.02699975
SN,AH,sutra,354,11.34,6.79,11.02699975
SN,AH,sutra,426,11.34,5.13,11.02699975
SN,AH,sutra,925,11.34,5.6,11.02699975
SN,AH,sutra,2068,11.34,5.94,11.02699975
SN,AH,sutra,2069,11.34,6.26,11.02699975
SN,AH,sutra,2755,11.34,5.94,11.02699975
SN,AH,sutra,508,11.35,4.61,11.05223316
SN,AH,sutra,970,11.35,5.41,11.05223316
SN,AH,sutra,2051,11.35,4.77,11.05223316
SN,AH,sutra,2333,11.35,5.97,11.05223316
SN,AH,sutra,2554,11.35,6.89,11.05223316
SN,AH,sutra,2748,11.35,6.28,11.05223316
SN,AH,sutra,2137,11.36,6.02,11.07746657
SN,AH,sutra,2754,11.36,5.93,11.07746657
SN,AH,sutra,2791,11.36,6.66,11.07746657
SN,AH,sutra,3043,11.36,4.86,11.07746657
SN,AH,sutra,90,11.37,5.08,11.10269997
SN,AH,sutra,1955,11.37,6.17,11.10269997
SN,AH,sutra,2941,11.37,5.8,11.10269997
SN,AH,sutra,3073,11.37,5.65,11.10269997
SN,AH,sutra,203,11.38,5.75,11.12793338
SN,AH,sutra,457,11.38,5.53,11.12793338
SN,AH,sutra,2113,11.38,5.01,11.12793338
SN,AH,sutra,2232,11.38,6.25,11.12793338
SN,AH,sutra,2551,11.38,7.04,11.12793338
SN,AH,sutra,3071,11.38,5.51,11.12793338
SN,AH,sutra,834,11.39,5.64,11.15316679
SN,AH,sutra,946,11.39,5.61,11.15316679
SN,AH,sutra,1504,11.39,5.69,11.15316679
SN,AH,sutra,1740,11.39,6.2,11.15316679
SN,AH,sutra,2375,11.39,4.84,11.15316679
SN,AH,sutra,3188,11.39,5.69,11.15316679
SN,AH,sutra,752,11.4,6.23,11.1784002
SN,AH,sutra,1006,11.4,5.11,11.1784002
SN,AH,sutra,1107,11.4,4.98,11.1784002
SN,AH,sutra,1202,11.4,5.39,11.1784002
SN,AH,sutra,1931,11.4,5.41,11.1784002
SN,AH,sutra,2426,11.4,5.21,11.1784002
SN,AH,sutra,2660,11.4,5.24,11.1784002
SN,AH,sutra,3017,11.4,5.01,11.1784002
SN,AH,sutra,395,11.41,5.44,11.20363361
SN,AH,sutra,2317,11.41,6.15,11.20363361
SN,AH,sutra,2478,11.41,5.42,11.20363361
SN,AH,sutra,2718,11.41,4.44,11.20363361
SN,AH,sutra,1392,11.42,6.74,11.22886702
SN,AH,sutra,1524,11.42,6.49,11.22886702
SN,AH,sutra,2844,11.42,5.86,11.22886702
SN,AH,sutra,929,11.43,5.66,11.25410043
SN,AH,sutra,1361,11.43,5.51,11.25410043
SN,AH,sutra,2202,11.43,4.95,11.25410043
SN,AH,sutra,2473,11.43,5.5,11.25410043
SN,AH,sutra,2002,11.44,5.58,11.27933384
SN,AH,sutra,2231,11.44,6.3,11.27933384
SN,AH,sutra,2264,11.44,5.21,11.27933384
SN,AH,sutra,2664,11.44,5.51,11.27933384
SN,AH,sutra,3079,11.44,5.28,11.27933384
SN,AH,sutra,3145,11.44,5.25,11.27933384
SN,AH,sutra,692,11.45,5.32,11.30456725
SN,AH,sutra,1299,11.45,5.36,11.30456725
SN,AH,sutra,1876,11.45,5.48,11.30456725
SN,AH,sutra,1957,11.45,6.04,11.30456725
SN,AH,sutra,2228,11.45,6.26,11.30456725
SN,AH,sutra,2793,11.45,6.75,11.30456725
SN,AH,sutra,131,11.46,5.52,11.32980066
SN,AH,sutra,1777,11.46,6.34,11.32980066
SN,AH,sutra,2093,11.46,5.11,11.32980066
SN,AH,sutra,3023,11.46,4.96,11.32980066
SN,AH,sutra,1607,11.47,4.62,11.35503407
SN,AH,sutra,1829,11.47,5.49,11.35503407
SN,AH,sutra,2175,11.47,5.86,11.35503407
SN,AH,sutra,2647,11.47,5.33,11.35503407
SN,AH,sutra,3089,11.47,5.32,11.35503407
SN,AH,sutra,103,11.48,4.71,11.38026747
SN,AH,sutra,606,11.48,5.02,11.38026747
SN,AH,sutra,607,11.48,5.07,11.38026747
SN,AH,sutra,620,11.48,5.29,11.38026747
SN,AH,sutra,753,11.48,6.64,11.38026747
SN,AH,sutra,781,11.48,5.92,11.38026747
SN,AH,sutra,1239,11.48,6.54,11.38026747
SN,AH,sutra,1886,11.48,5.49,11.38026747
SN,AH,sutra,1929,11.48,5.4,11.38026747
SN,AH,sutra,2648,11.48,5.33,11.38026747
SN,AH,sutra,2898,11.48,5.55,11.38026747
SN,AH,sutra,3076,11.48,5.64,11.38026747
SN,AH,sutra,417,11.49,5.82,11.40550088
SN,AH,sutra,1320,11.49,5.66,11.40550088
SN,AH,sutra,1594,11.49,5.15,11.40550088
SN,AH,sutra,2313,11.49,5.91,11.40550088
SN,AH,sutra,3016,11.49,5.04,11.40550088
SN,AH,sutra,188,11.5,6.2,11.43073429
SN,AH,sutra,249,11.5,5.22,11.43073429
SN,AH,sutra,394,11.5,5.45,11.43073429
SN,AH,sutra,437,11.5,5.41,11.43073429
SN,AH,sutra,552,11.5,6.04,11.43073429
SN,AH,sutra,746,11.5,6.1,11.43073429
SN,AH,sutra,777,11.5,6.17,11.43073429
SN,AH,sutra,1251,11.5,6.4,11.43073429
SN,AH,sutra,1881,11.5,5.54,11.43073429
SN,AH,sutra,2034,11.5,5.95,11.43073429
SN,AH,sutra,2766,11.5,6.24,11.43073429
SN,AH,sutra,2591,11.51,4.06,11.4559677
SN,AH,sutra,48,11.52,6.58,11.48120111
SN,AH,sutra,175,11.52,6.21,11.48120111
SN,AH,sutra,305,11.52,5.84,11.48120111
SN,AH,sutra,463,11.52,5.51,11.48120111
SN,AH,sutra,1871,11.52,5.37,11.48120111
SN,AH,sutra,2352,11.52,4.56,11.48120111
SN,AH,sutra,3085,11.52,5.22,11.48120111
SN,AH,sutra,20,11.53,5.6,11.50643452
SN,AH,sutra,1242,11.53,6.53,11.50643452
SN,AH,sutra,1450,11.53,4.28,11.50643452
SN,AH,sutra,1508,11.53,6.63,11.50643452
SN,AH,sutra,1923,11.53,5.13,11.50643452
SN,AH,sutra,3168,11.53,5.15,11.50643452
SN,AH,sutra,351,11.54,6.7,11.53166793
SN,AH,sutra,1875,11.54,5.47,11.53166793
SN,AH,sutra,2007,11.54,5.8,11.53166793
SN,AH,sutra,3132,11.54,4.66,11.53166793
SN,AH,sutra,1369,11.55,5.6,11.55690134
SN,AH,sutra,2218,11.55,5.94,11.55690134
SN,AH,sutra,2852,11.55,6.01,11.55690134
SN,AH,sutra,3024,11.55,5.11,11.55690134
SN,AH,sutra,3069,11.55,5.51,11.55690134
SN,AH,sutra,278,11.56,5.31,11.58213475
SN,AH,sutra,1778,11.56,6.44,11.58213475
SN,AH,sutra,2006,11.56,5.67,11.58213475
SN,AH,sutra,2926,11.56,4.97,11.58213475
SN,AH,sutra,3084,11.56,5.26,11.58213475
SN,AH,sutra,983,11.57,5.32,11.60736816
SN,AH,sutra,1061,11.57,5.46,11.60736816
SN,AH,sutra,1830,11.57,5.6,11.60736816
SN,AH,sutra,2104,11.57,5.67,11.60736816
SN,AH,sutra,2314,11.57,5.82,11.60736816
SN,AH,sutra,2800,11.57,6.24,11.60736816
SN,AH,sutra,2142,11.58,5.67,11.63260156
SN,AH,sutra,2368,11.58,4.85,11.63260156
SN,AH,sutra,2556,11.58,7.05,11.63260156
SN,AH,sutra,2812,11.58,5.71,11.63260156
SN,AH,sutra,2842,11.58,5.8,11.63260156
SN,AH,sutra,2880,11.58,6.02,11.63260156
SN,AH,sutra,3099,11.58,5.5,11.63260156
SN,AH,sutra,754,11.59,6.77,11.65783497
SN,AH,sutra,760,11.59,6.67,11.65783497
SN,AH,sutra,825,11.59,5.56,11.65783497
SN,AH,sutra,881,11.59,6.22,11.65783497
SN,AH,sutra,984,11.59,5.41,11.65783497
SN,AH,sutra,1877,11.59,5.55,11.65783497
SN,AH,sutra,2657,11.59,5.2,11.65783497
SN,AH,sutra,274,11.6,5.38,11.68306838
SN,AH,sutra,277,11.6,5.34,11.68306838
