Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,kalpa,1,11.16,5.52,29.73,0.79,0.14,0.05
SN,AS,kalpa,2,11.15,5.51,29.64,0.79,0.14,0.05
SN,AS,kalpa,3,11.16,5.49,29.6,0.8,0.14,0.05
SN,AS,kalpa,4,11.04,5.51,29.32,0.79,0.14,0.04
SN,AS,kalpa,5,10.98,5.59,29.61,0.8,0.14,0.04
SN,AS,kalpa,6,10.92,5.52,29.09,0.79,0.14,0.04
SN,AS,kalpa,7,10.84,5.49,28.69,0.79,0.14,0.04
SN,AS,kalpa,8,10.9,5.4,28.31,0.79,0.14,0.04
SN,AS,kalpa,9,10.77,5.25,27.23,0.79,0.14,0.04
SN,AS,kalpa,10,10.75,5.25,27.16,0.79,0.14,0.04
SN,AS,kalpa,11,10.92,5.25,27.45,0.79,0.14,0.04
SN,AS,kalpa,12,10.97,5.17,27.12,0.8,0.14,0.04
SN,AS,kalpa,13,11.31,5.24,28.39,0.81,0.14,0.05
SN,AS,kalpa,14,11.35,5.16,28.07,0.81,0.14,0.05
SN,AS,kalpa,15,11.48,5.05,27.79,0.81,0.14,0.05
SN,AS,kalpa,16,11.52,5.03,27.73,0.82,0.14,0.05
SN,AS,kalpa,17,11.48,5.0,27.49,0.82,0.14,0.05
SN,AS,kalpa,18,11.38,4.96,26.96,0.82,0.14,0.05
SN,AS,kalpa,19,11.16,4.85,25.81,0.82,0.13,0.05
SN,AS,kalpa,20,11.06,4.77,25.12,0.82,0.13,0.05
SN,AS,kalpa,21,11.0,4.76,24.93,0.82,0.13,0.05
SN,AS,kalpa,22,11.01,4.77,24.95,0.82,0.13,0.05
SN,AS,kalpa,23,11.04,4.77,24.97,0.82,0.13,0.05
SN,AS,kalpa,24,10.94,4.75,24.6,0.82,0.13,0.04
SN,AS,kalpa,25,10.78,4.57,23.35,0.81,0.14,0.05
SN,AS,kalpa,26,10.88,4.48,23.07,0.81,0.14,0.05
