Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,chikitsa,1,10.38,3.53,16.67,0.91,0.13,0.05
SN,AS,chikitsa,2,10.38,3.53,16.72,0.91,0.13,0.05
SN,AS,chikitsa,3,10.41,3.53,16.75,0.91,0.13,0.05
SN,AS,chikitsa,4,10.57,3.48,16.72,0.9,0.13,0.05
SN,AS,chikitsa,5,10.47,3.52,16.69,0.9,0.13,0.05
SN,AS,chikitsa,6,10.63,3.47,16.68,0.9,0.13,0.05
SN,AS,chikitsa,7,10.53,3.49,16.71,0.9,0.13,0.05
SN,AS,chikitsa,8,10.7,3.44,16.71,0.9,0.13,0.05
SN,AS,chikitsa,9,10.66,3.44,16.71,0.89,0.13,0.05
SN,AS,chikitsa,10,10.76,3.41,16.72,0.89,0.13,0.05
SN,AS,chikitsa,11,10.67,3.44,16.72,0.89,0.13,0.05
SN,AS,chikitsa,12,10.56,3.47,16.72,0.9,0.13,0.05
SN,AS,chikitsa,13,10.53,3.48,16.72,0.9,0.13,0.05
SN,AS,chikitsa,14,10.38,3.52,16.72,0.9,0.13,0.05
SN,AS,chikitsa,15,10.29,3.55,16.72,0.9,0.13,0.05
SN,AS,chikitsa,16,10.24,3.56,16.73,0.9,0.13,0.04
SN,AS,chikitsa,17,10.18,3.59,16.76,0.9,0.13,0.04
SN,AS,chikitsa,18,10.36,3.52,16.77,0.9,0.13,0.05
SN,AS,chikitsa,19,10.27,3.56,16.76,0.9,0.13,0.05
SN,AS,chikitsa,20,10.24,3.57,16.75,0.89,0.13,0.05
SN,AS,chikitsa,21,10.4,3.52,16.75,0.9,0.13,0.05
SN,AS,chikitsa,22,10.47,3.49,16.73,0.9,0.13,0.05
SN,AS,chikitsa,23,10.37,3.53,16.72,0.89,0.13,0.05
SN,AS,chikitsa,24,10.29,3.55,16.72,0.89,0.13,0.05
SN,AS,chikitsa,25,10.45,3.49,16.71,0.89,0.13,0.05
SN,AS,chikitsa,26,10.43,3.49,16.71,0.89,0.13,0.05
SN,AS,chikitsa,27,10.22,3.56,16.69,0.88,0.13,0.04
SN,AS,chikitsa,28,10.09,3.61,16.68,0.88,0.13,0.04
SN,AS,chikitsa,29,10.03,3.64,16.68,0.88,0.13,0.04
SN,AS,chikitsa,30,10.01,3.64,16.68,0.88,0.13,0.04
SN,AS,chikitsa,31,9.93,3.67,16.68,0.88,0.13,0.04
SN,AS,chikitsa,32,9.97,3.64,16.67,0.88,0.13,0.05
SN,AS,chikitsa,33,9.97,3.64,16.65,0.88,0.13,0.05
SN,AS,chikitsa,34,10.03,3.61,16.64,0.88,0.13,0.05
SN,AS,chikitsa,35,10.1,3.57,16.64,0.88,0.13,0.05
SN,AS,chikitsa,36,10.12,3.55,16.6,0.88,0.13,0.05
SN,AS,chikitsa,37,10.07,3.56,16.59,0.88,0.13,0.05
SN,AS,chikitsa,38,10.19,3.52,16.59,0.89,0.13,0.05
SN,AS,chikitsa,39,10.24,3.51,16.57,0.89,0.13,0.05
SN,AS,chikitsa,40,10.24,3.51,16.57,0.88,0.13,0.05
SN,AS,chikitsa,41,10.24,3.51,16.59,0.88,0.13,0.05
SN,AS,chikitsa,42,10.35,3.45,16.59,0.88,0.13,0.05
SN,AS,chikitsa,43,10.27,3.47,16.56,0.88,0.13,0.05
SN,AS,chikitsa,44,10.13,3.51,16.55,0.88,0.13,0.05
SN,AS,chikitsa,45,10.29,3.45,16.55,0.88,0.13,0.05
SN,AS,chikitsa,46,10.36,3.43,16.56,0.88,0.13,0.05
SN,AS,chikitsa,47,10.37,3.43,16.55,0.88,0.13,0.05
SN,AS,chikitsa,48,10.46,3.4,16.53,0.89,0.13,0.05
SN,AS,chikitsa,49,10.52,3.39,16.53,0.89,0.13,0.06
SN,AS,chikitsa,50,10.48,3.4,16.53,0.89,0.13,0.06
SN,AS,chikitsa,51,10.6,3.36,16.53,0.89,0.13,0.06
SN,AS,chikitsa,52,10.59,3.36,16.55,0.89,0.13,0.06
SN,AS,chikitsa,53,10.81,3.29,16.53,0.9,0.13,0.07
SN,AS,chikitsa,54,10.72,3.32,16.55,0.9,0.13,0.07
SN,AS,chikitsa,55,10.71,3.32,16.55,0.9,0.13,0.07
SN,AS,chikitsa,56,10.83,3.29,16.55,0.89,0.13,0.07
SN,AS,chikitsa,57,10.81,3.28,16.55,0.89,0.13,0.07
SN,AS,chikitsa,58,10.92,3.25,16.53,0.9,0.13,0.07
SN,AS,chikitsa,59,11.03,3.21,16.51,0.9,0.13,0.08
SN,AS,chikitsa,60,11.13,3.19,16.48,0.9,0.13,0.08
SN,AS,chikitsa,61,10.96,3.23,16.47,0.9,0.13,0.08
SN,AS,chikitsa,62,11.03,3.2,16.44,0.9,0.13,0.08
SN,AS,chikitsa,63,11.12,3.16,16.43,0.9,0.13,0.09
