Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,shareera,1,11.44,4.6,24.8,0.85,0.13,0.05
SN,AS,shareera,2,11.36,4.61,24.76,0.84,0.13,0.05
SN,AS,shareera,3,11.4,4.61,24.83,0.84,0.13,0.05
SN,AS,shareera,4,10.89,4.56,23.36,0.84,0.13,0.04
SN,AS,shareera,5,10.89,4.53,23.25,0.84,0.13,0.04
SN,AS,shareera,6,10.99,4.48,23.21,0.84,0.13,0.04
SN,AS,shareera,7,11.14,4.43,23.28,0.84,0.13,0.04
SN,AS,shareera,8,11.27,4.37,23.27,0.85,0.13,0.04
SN,AS,shareera,9,11.25,4.33,23.05,0.85,0.13,0.04
SN,AS,shareera,10,11.35,4.23,22.72,0.85,0.13,0.04
SN,AS,shareera,11,11.34,4.31,23.08,0.85,0.13,0.04
SN,AS,shareera,12,11.26,4.29,22.84,0.85,0.13,0.04
SN,AS,shareera,13,11.48,4.15,22.47,0.85,0.13,0.04
SN,AS,shareera,14,11.52,4.08,22.21,0.85,0.13,0.04
SN,AS,shareera,15,11.63,3.99,21.88,0.86,0.13,0.04
SN,AS,shareera,16,11.61,3.97,21.81,0.86,0.13,0.04
SN,AS,shareera,17,11.64,3.95,21.68,0.85,0.13,0.04
SN,AS,shareera,18,11.73,3.84,21.24,0.85,0.13,0.05
SN,AS,shareera,19,11.74,3.87,21.32,0.86,0.13,0.04
SN,AS,shareera,20,11.72,3.85,21.19,0.85,0.13,0.04
SN,AS,shareera,21,11.66,3.81,20.8,0.85,0.13,0.04
SN,AS,shareera,22,11.62,3.83,20.84,0.85,0.13,0.04
SN,AS,shareera,23,11.66,3.77,20.6,0.85,0.13,0.04
SN,AS,shareera,24,11.6,3.83,20.76,0.85,0.13,0.04
SN,AS,shareera,25,11.56,3.87,21.01,0.85,0.13,0.04
SN,AS,shareera,26,11.59,3.85,20.96,0.85,0.13,0.04
SN,AS,shareera,27,11.85,3.77,20.97,0.85,0.13,0.04
SN,AS,shareera,28,11.69,3.81,20.92,0.85,0.13,0.04
SN,AS,shareera,29,11.89,3.63,20.13,0.85,0.13,0.04
SN,AS,shareera,30,11.81,3.57,19.69,0.85,0.13,0.04
SN,AS,shareera,31,11.65,3.63,19.67,0.85,0.13,0.03
SN,AS,shareera,32,11.65,3.64,19.72,0.85,0.14,0.03
SN,AS,shareera,33,11.86,3.61,19.89,0.85,0.14,0.04
SN,AS,shareera,34,11.69,3.63,19.69,0.85,0.14,0.03
SN,AS,shareera,35,11.92,3.55,19.57,0.84,0.14,0.04
SN,AS,shareera,36,11.89,3.55,19.48,0.85,0.14,0.04
SN,AS,shareera,37,11.95,3.53,19.55,0.85,0.14,0.04
SN,AS,shareera,38,11.83,3.67,20.0,0.84,0.13,0.04
SN,AS,shareera,39,11.73,3.71,20.05,0.84,0.14,0.04
SN,AS,shareera,40,11.71,3.72,20.09,0.84,0.14,0.04
SN,AS,shareera,41,11.7,3.73,20.19,0.84,0.14,0.04
SN,AS,shareera,42,11.77,3.72,20.2,0.84,0.14,0.04
SN,AS,shareera,43,11.7,3.79,20.47,0.83,0.14,0.04
SN,AS,shareera,44,11.77,3.77,20.52,0.83,0.14,0.04
SN,AS,shareera,45,11.68,4.01,21.56,0.84,0.13,0.04
SN,AS,shareera,46,11.55,4.11,21.87,0.84,0.13,0.04
SN,AS,shareera,47,11.5,4.09,21.68,0.84,0.13,0.04
SN,AS,shareera,48,11.27,4.19,21.79,0.83,0.13,0.04
SN,AS,shareera,49,11.36,4.17,21.8,0.83,0.13,0.04
SN,AS,shareera,50,11.31,4.23,22.01,0.84,0.13,0.04
SN,AS,shareera,51,11.26,4.23,21.93,0.84,0.13,0.04
SN,AS,shareera,52,11.16,4.27,21.96,0.84,0.13,0.04
SN,AS,shareera,53,11.0,4.41,22.33,0.84,0.13,0.04
SN,AS,shareera,54,10.94,4.41,22.21,0.84,0.13,0.04
SN,AS,shareera,55,10.84,4.39,21.95,0.84,0.13,0.04
SN,AS,shareera,56,10.74,4.45,22.04,0.83,0.13,0.04
SN,AS,shareera,57,10.58,4.51,21.97,0.82,0.13,0.04
SN,AS,shareera,58,10.42,4.56,21.89,0.82,0.13,0.04
SN,AS,shareera,59,10.33,4.57,21.75,0.83,0.13,0.03
SN,AS,shareera,60,10.35,4.6,21.85,0.83,0.13,0.03
SN,AS,shareera,61,10.31,4.61,21.81,0.84,0.13,0.03
SN,AS,shareera,62,10.19,4.67,21.73,0.83,0.13,0.03
SN,AS,shareera,63,10.14,4.73,21.83,0.83,0.13,0.03
SN,AS,shareera,64,10.13,4.69,21.63,0.83,0.13,0.03
SN,AS,shareera,65,10.12,4.69,21.61,0.83,0.13,0.03
SN,AS,shareera,66,10.12,4.63,21.29,0.84,0.13,0.03
SN,AS,shareera,67,10.08,4.61,21.13,0.84,0.13,0.03
SN,AS,shareera,68,10.05,4.65,21.23,0.84,0.13,0.03
SN,AS,shareera,69,10.02,4.65,21.19,0.85,0.13,0.03
SN,AS,shareera,70,10.0,4.63,20.96,0.85,0.13,0.03
SN,AS,shareera,71,9.99,4.64,20.97,0.84,0.13,0.03
SN,AS,shareera,72,9.99,4.63,20.92,0.85,0.13,0.03
SN,AS,shareera,73,9.95,4.69,21.13,0.85,0.13,0.03
SN,AS,shareera,74,9.91,4.8,21.53,0.84,0.13,0.03
SN,AS,shareera,75,9.97,4.8,21.72,0.84,0.13,0.03
SN,AS,shareera,76,9.98,4.87,21.96,0.84,0.13,0.02
SN,AS,shareera,77,10.02,4.89,22.07,0.84,0.13,0.02
SN,AS,shareera,78,9.94,4.95,22.17,0.84,0.13,0.02
SN,AS,shareera,79,9.81,4.96,21.92,0.84,0.13,0.02
SN,AS,shareera,80,9.75,5.0,21.96,0.83,0.13,0.02
SN,AS,shareera,81,9.76,5.04,22.17,0.83,0.13,0.02
SN,AS,shareera,82,9.63,5.04,21.84,0.83,0.13,0.02
SN,AS,shareera,83,9.6,5.03,21.73,0.84,0.13,0.02
SN,AS,shareera,84,9.51,5.13,21.95,0.84,0.13,0.02
SN,AS,shareera,85,9.57,5.16,22.21,0.83,0.13,0.02
SN,AS,shareera,86,9.54,5.08,21.79,0.84,0.13,0.02
SN,AS,shareera,87,9.62,5.04,21.8,0.84,0.13,0.02
SN,AS,shareera,88,9.64,5.01,21.79,0.84,0.13,0.03
SN,AS,shareera,89,9.66,4.99,21.72,0.83,0.13,0.03
SN,AS,shareera,90,9.64,5.0,21.73,0.83,0.13,0.03
SN,AS,shareera,91,9.67,5.05,22.0,0.83,0.13,0.03
SN,AS,shareera,92,9.64,5.05,21.91,0.83,0.13,0.03
SN,AS,shareera,93,9.56,5.05,21.75,0.83,0.13,0.03
SN,AS,shareera,94,9.54,5.04,21.73,0.83,0.13,0.03
SN,AS,shareera,95,9.59,5.03,21.73,0.83,0.13,0.03
SN,AS,shareera,96,9.52,5.05,21.76,0.83,0.13,0.03
SN,AS,shareera,97,9.49,5.08,21.77,0.83,0.13,0.03
SN,AS,shareera,98,9.43,5.11,21.76,0.83,0.13,0.03
SN,AS,shareera,99,9.38,5.07,21.4,0.83,0.13,0.03
SN,AS,shareera,100,9.38,5.04,21.19,0.83,0.13,0.03
SN,AS,shareera,101,9.36,5.07,21.23,0.83,0.13,0.03
SN,AS,shareera,102,9.18,5.04,20.76,0.83,0.13,0.02
SN,AS,shareera,103,9.31,4.96,20.65,0.83,0.13,0.02
SN,AS,shareera,104,9.27,4.96,20.59,0.84,0.13,0.02
SN,AS,shareera,105,9.21,5.01,20.65,0.83,0.13,0.02
SN,AS,shareera,106,9.24,4.95,20.48,0.83,0.13,0.02
SN,AS,shareera,107,9.27,4.93,20.48,0.84,0.13,0.02
SN,AS,shareera,108,9.11,4.96,20.25,0.84,0.13,0.02
SN,AS,shareera,109,9.24,5.15,21.45,0.84,0.13,0.02
SN,AS,shareera,110,9.2,5.16,21.47,0.84,0.13,0.02
SN,AS,shareera,111,9.14,5.24,21.69,0.84,0.13,0.02
SN,AS,shareera,112,9.17,5.21,21.64,0.84,0.13,0.02
SN,AS,shareera,113,9.16,5.09,21.19,0.84,0.13,0.02
SN,AS,shareera,114,9.21,5.15,21.53,0.85,0.13,0.02
