Text_Type,Book,Chapter,Window,Mean,StDev
SN,AH,nidana,1,9.83,3.26
SN,AH,nidana,2,9.33,3.15
SN,AH,nidana,3,8.73,2.98
SN,AH,nidana,4,8.81,3.01
SN,AH,nidana,5,9.03,3.05
SN,AH,nidana,6,9.14,3.07
SN,AH,nidana,7,9.04,3.05
SN,AH,nidana,8,8.46,2.89
SN,AH,nidana,9,7.88,2.74
SN,AH,nidana,10,8.05,2.8
SN,AH,nidana,11,8.41,2.88
SN,AH,nidana,12,8.29,2.88
SN,AH,nidana,13,8.35,2.92
SN,AH,nidana,14,8.2,2.88
SN,AH,nidana,15,8.22,2.85
SN,AH,nidana,16,8.16,2.84
SN,AH,nidana,17,8.28,2.88
SN,AH,nidana,18,8.13,2.89
SN,AH,nidana,19,8.6,3.04
SN,AH,nidana,20,8.48,3.07
SN,AH,nidana,21,8.28,2.99
SN,AH,nidana,22,7.91,2.91
SN,AH,nidana,23,8.02,2.94
SN,AH,nidana,24,8.01,2.92
SN,AH,nidana,25,7.87,2.85
SN,AH,nidana,26,8.65,3.06
SN,AH,nidana,27,9.18,3.27
SN,AH,nidana,28,9.47,3.28
SN,AH,nidana,29,9.6,3.31
SN,AH,nidana,30,10.1,3.48
SN,AH,nidana,31,10.18,3.61
SN,AH,nidana,32,10.25,3.61
SN,AH,nidana,33,9.67,3.46
SN,AH,nidana,34,9.84,3.46
SN,AH,nidana,35,9.38,3.49
SN,AH,nidana,36,9.21,3.4
SN,AH,nidana,37,9.05,3.34
SN,AH,nidana,38,9.22,3.32
SN,AH,nidana,39,7.94,3.14
SN,AH,nidana,40,8.05,3.18
SN,AH,nidana,41,7.71,3.16
SN,AH,nidana,42,7.5,3.19
SN,AH,nidana,43,7.66,3.29
SN,AH,nidana,44,8.87,3.6
SN,AH,nidana,45,8.79,3.66
SN,AH,nidana,46,8.58,3.55
SN,AH,nidana,47,8.51,3.62
SN,AH,nidana,48,8.81,3.72
SN,AH,nidana,49,8.64,3.68
SN,AH,nidana,50,8.72,3.76
SN,AH,nidana,51,8.93,3.88
SN,AH,nidana,52,8.7,3.65
SN,AH,nidana,53,9.23,3.96
SN,AH,nidana,54,9.28,3.98
SN,AH,nidana,55,9.49,4.1
SN,AH,nidana,56,9.51,4.27
SN,AH,nidana,57,9.26,4.18
SN,AH,nidana,58,9.27,4.28
SN,AH,nidana,59,9.19,4.24
SN,AH,nidana,60,9.08,4.14
SN,AH,nidana,61,9.25,4.16
SN,AH,nidana,62,9.25,4.16
SN,AH,nidana,63,9.71,4.29
SN,AH,nidana,64,8.86,4.05
SN,AH,nidana,65,9.2,4.16
SN,AH,nidana,66,9.54,4.36
SN,AH,nidana,67,9.1,4.18
SN,AH,nidana,68,9.51,4.31
SN,AH,nidana,69,8.42,4.14
SN,AH,nidana,70,8.92,4.25
SN,AH,nidana,71,9.4,4.38
SN,AH,nidana,72,8.5,4.13
SN,AH,nidana,73,8.96,4.23
SN,AH,nidana,74,9.4,4.52
SN,AH,nidana,75,9.64,4.67
SN,AH,nidana,76,9.27,4.61
SN,AH,nidana,77,8.9,4.4
SN,AH,nidana,78,8.95,4.41
SN,AH,nidana,79,8.57,4.3
SN,AH,nidana,80,8.63,4.29
SN,AH,nidana,81,8.44,4.21
SN,AH,nidana,82,8.13,4.09
SN,AH,nidana,83,8.5,4.23
