Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AH,sutra,1,7.59,5.72,19.36,0.9,0.15,0.01
SN,AH,sutra,2,7.41,5.8,19.0,0.89,0.15,0.01
SN,AH,sutra,3,7.42,5.72,18.68,0.89,0.15,0.01
SN,AH,sutra,4,7.45,5.72,18.64,0.89,0.15,0.02
SN,AH,sutra,5,7.36,5.84,18.72,0.88,0.15,0.02
SN,AH,sutra,6,7.3,5.88,18.72,0.87,0.15,0.02
SN,AH,sutra,7,7.33,5.8,18.6,0.87,0.15,0.02
SN,AH,sutra,8,7.34,5.76,18.52,0.89,0.15,0.02
SN,AH,sutra,9,7.3,5.8,18.56,0.88,0.15,0.02
SN,AH,sutra,10,7.28,5.84,18.48,0.88,0.15,0.02
SN,AH,sutra,11,7.3,5.84,18.44,0.88,0.15,0.02
SN,AH,sutra,12,7.28,5.68,18.0,0.88,0.15,0.02
SN,AH,sutra,13,7.5,5.52,17.96,0.88,0.15,0.02
SN,AH,sutra,14,7.62,5.44,18.04,0.9,0.15,0.02
SN,AH,sutra,15,7.53,5.44,18.04,0.9,0.15,0.02
SN,AH,sutra,16,7.55,5.28,17.6,0.92,0.15,0.02
SN,AH,sutra,17,7.67,5.16,17.52,0.9,0.15,0.02
SN,AH,sutra,18,7.62,5.12,17.52,0.89,0.15,0.02
SN,AH,sutra,19,7.47,5.32,17.92,0.86,0.15,0.02
SN,AH,sutra,20,7.68,5.16,17.84,0.87,0.15,0.03
SN,AH,sutra,21,7.56,5.4,18.64,0.85,0.15,0.03
SN,AH,sutra,22,7.81,5.12,18.28,0.84,0.15,0.03
SN,AH,sutra,23,7.8,5.08,18.32,0.83,0.16,0.03
SN,AH,sutra,24,7.9,4.96,18.36,0.82,0.16,0.03
SN,AH,sutra,25,7.72,5.04,18.36,0.82,0.16,0.03
SN,AH,sutra,26,7.55,5.12,18.36,0.82,0.16,0.02
SN,AH,sutra,27,7.45,5.16,18.36,0.83,0.15,0.02
SN,AH,sutra,28,7.55,5.08,18.36,0.83,0.16,0.02
SN,AH,sutra,29,7.42,5.2,18.48,0.83,0.15,0.02
SN,AH,sutra,30,7.59,5.12,18.44,0.84,0.15,0.02
SN,AH,sutra,31,7.7,5.08,18.48,0.84,0.15,0.02
SN,AH,sutra,32,7.69,5.08,18.52,0.85,0.15,0.02
SN,AH,sutra,33,7.75,5.04,18.56,0.86,0.15,0.02
SN,AH,sutra,34,7.66,5.08,18.52,0.86,0.15,0.02
SN,AH,sutra,35,7.38,5.28,18.64,0.85,0.15,0.02
SN,AH,sutra,36,7.1,5.48,18.72,0.85,0.15,0.01
SN,AH,sutra,37,7.04,5.52,18.72,0.85,0.15,0.01
SN,AH,sutra,38,7.06,5.52,18.8,0.85,0.15,0.01
SN,AH,sutra,39,7.14,5.44,18.72,0.85,0.15,0.01
SN,AH,sutra,40,7.18,5.44,18.72,0.86,0.15,0.01
SN,AH,sutra,41,7.1,5.48,18.72,0.86,0.15,0.01
SN,AH,sutra,42,7.14,5.48,18.72,0.88,0.15,0.01
SN,AH,sutra,43,7.37,5.36,18.68,0.91,0.15,0.01
SN,AH,sutra,44,7.55,5.12,18.32,0.92,0.15,0.01
SN,AH,sutra,45,7.38,5.32,18.44,0.92,0.15,0.0
SN,AH,sutra,46,7.48,5.04,17.72,0.94,0.15,0.0
SN,AH,sutra,47,7.49,5.04,17.68,0.95,0.15,0.0
SN,AH,sutra,48,7.56,5.04,17.64,0.95,0.15,0.0
SN,AH,sutra,49,7.81,4.88,17.56,0.96,0.15,0.01
SN,AH,sutra,50,8.24,4.68,17.52,0.97,0.15,0.02
SN,AH,sutra,51,8.56,4.56,17.48,0.96,0.15,0.03
SN,AH,sutra,52,9.1,4.32,17.48,0.96,0.15,0.04
SN,AH,sutra,53,9.29,4.24,17.48,0.96,0.15,0.05
SN,AH,sutra,54,9.48,4.16,17.36,0.97,0.15,0.05
SN,AH,sutra,55,9.31,4.32,17.8,0.96,0.15,0.05
SN,AH,sutra,56,9.61,4.16,17.72,0.97,0.15,0.06
SN,AH,sutra,57,9.62,4.16,17.72,0.97,0.15,0.06
SN,AH,sutra,58,10.1,4.0,17.72,0.97,0.15,0.07
SN,AH,sutra,59,10.42,3.88,17.68,0.96,0.15,0.07
SN,AH,sutra,60,10.92,3.68,17.56,0.96,0.16,0.08
SN,AH,sutra,61,10.76,3.72,17.48,0.96,0.16,0.08
SN,AH,sutra,62,10.48,3.84,17.52,0.94,0.16,0.07
SN,AH,sutra,63,10.54,3.8,17.44,0.94,0.16,0.07
SN,AH,sutra,64,10.63,3.8,17.48,0.94,0.16,0.08
SN,AH,sutra,65,10.56,3.84,17.56,0.93,0.16,0.08
SN,AH,sutra,66,10.74,3.8,17.64,0.94,0.16,0.08
SN,AH,sutra,67,10.67,3.84,17.68,0.94,0.16,0.08
SN,AH,sutra,68,10.52,3.88,17.6,0.92,0.16,0.08
SN,AH,sutra,69,10.14,4.04,17.56,0.9,0.16,0.08
SN,AH,sutra,70,10.13,4.0,17.44,0.87,0.17,0.08
SN,AH,sutra,71,10.23,3.96,17.36,0.87,0.17,0.08
SN,AH,sutra,72,10.31,3.96,17.4,0.87,0.17,0.08
SN,AH,sutra,73,10.2,3.96,17.36,0.87,0.17,0.08
SN,AH,sutra,74,9.89,4.08,17.44,0.87,0.16,0.07
SN,AH,sutra,75,9.33,4.4,17.88,0.87,0.16,0.05
SN,AH,sutra,76,8.96,4.4,17.28,0.87,0.16,0.05
SN,AH,sutra,77,8.66,4.6,17.32,0.88,0.16,0.03
SN,AH,sutra,78,8.42,4.72,17.32,0.88,0.16,0.03
SN,AH,sutra,79,8.48,4.64,17.36,0.89,0.16,0.03
SN,AH,sutra,80,8.58,4.48,16.92,0.88,0.16,0.04
SN,AH,sutra,81,8.44,4.56,16.92,0.89,0.16,0.03
SN,AH,sutra,82,8.51,4.52,16.96,0.88,0.16,0.03
SN,AH,sutra,83,8.3,4.68,17.28,0.88,0.16,0.02
SN,AH,sutra,84,8.27,4.68,17.32,0.88,0.16,0.03
SN,AH,sutra,85,8.09,4.8,17.48,0.89,0.16,0.03
SN,AH,sutra,86,8.16,4.76,17.6,0.9,0.15,0.03
SN,AH,sutra,87,8.29,4.8,18.0,0.89,0.15,0.03
SN,AH,sutra,88,7.99,5.0,18.08,0.89,0.15,0.02
SN,AH,sutra,89,7.81,5.12,18.2,0.89,0.15,0.02
SN,AH,sutra,90,7.92,5.0,18.12,0.88,0.15,0.02
SN,AH,sutra,91,8.12,5.0,18.44,0.87,0.15,0.02
SN,AH,sutra,92,8.19,4.92,18.4,0.87,0.15,0.02
SN,AH,sutra,93,8.24,4.88,18.48,0.88,0.15,0.02
SN,AH,sutra,94,8.73,4.64,18.48,0.89,0.15,0.03
SN,AH,sutra,95,8.82,4.56,18.52,0.9,0.15,0.04
SN,AH,sutra,96,8.95,4.56,18.56,0.9,0.15,0.04
SN,AH,sutra,97,8.83,4.6,18.56,0.9,0.15,0.04
SN,AH,sutra,98,9.03,4.52,18.6,0.9,0.15,0.04
SN,AH,sutra,99,8.8,4.64,18.6,0.9,0.15,0.04
SN,AH,sutra,100,8.97,4.48,18.2,0.9,0.15,0.04
SN,AH,sutra,101,8.76,4.72,18.88,0.88,0.15,0.04
SN,AH,sutra,102,8.64,4.72,18.84,0.86,0.16,0.04
SN,AH,sutra,103,8.52,4.8,18.8,0.86,0.16,0.04
SN,AH,sutra,104,8.21,5.0,18.84,0.86,0.16,0.03
SN,AH,sutra,105,8.46,4.84,18.8,0.86,0.16,0.04
SN,AH,sutra,106,8.19,4.96,18.84,0.86,0.15,0.04
SN,AH,sutra,107,7.96,5.16,19.16,0.86,0.15,0.04
SN,AH,sutra,108,7.88,5.12,18.84,0.86,0.15,0.04
SN,AH,sutra,109,7.78,5.2,18.92,0.87,0.15,0.03
SN,AH,sutra,110,8.14,4.96,18.8,0.88,0.15,0.04
SN,AH,sutra,111,8.24,4.96,19.08,0.88,0.15,0.04
SN,AH,sutra,112,8.43,4.72,18.68,0.89,0.15,0.04
SN,AH,sutra,113,8.48,4.96,19.6,0.83,0.15,0.05
SN,AH,sutra,114,8.55,4.88,19.48,0.83,0.16,0.05
SN,AH,sutra,115,8.28,5.08,19.56,0.84,0.15,0.05
SN,AH,sutra,116,7.98,5.16,19.32,0.84,0.15,0.04
SN,AH,sutra,117,7.94,5.2,19.24,0.85,0.15,0.04
SN,AH,sutra,118,7.77,5.32,19.28,0.84,0.15,0.04
SN,AH,sutra,119,7.53,5.4,19.24,0.84,0.15,0.03
SN,AH,sutra,120,7.59,5.4,19.24,0.85,0.15,0.03
SN,AH,sutra,121,7.5,5.44,19.28,0.85,0.15,0.02
SN,AH,sutra,122,7.52,5.4,19.28,0.86,0.15,0.02
SN,AH,sutra,123,7.56,5.4,19.28,0.86,0.15,0.02
SN,AH,sutra,124,7.62,5.32,19.32,0.88,0.15,0.02
SN,AH,sutra,125,7.77,5.2,19.36,0.88,0.15,0.03
SN,AH,sutra,126,7.98,5.12,19.4,0.89,0.15,0.03
SN,AH,sutra,127,8.05,5.08,19.48,0.9,0.15,0.03
SN,AH,sutra,128,8.0,5.12,19.6,0.89,0.15,0.03
SN,AH,sutra,129,8.0,5.12,19.6,0.88,0.15,0.03
SN,AH,sutra,130,7.77,5.24,19.56,0.89,0.15,0.02
SN,AH,sutra,131,7.66,5.32,19.48,0.86,0.15,0.02
SN,AH,sutra,132,7.73,5.24,19.16,0.85,0.15,0.02
