Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AH,chikitsa,1,7.62,5.2,18.72,0.92,0.15,0.03
SN,AH,chikitsa,2,7.66,5.12,18.72,0.91,0.15,0.03
SN,AH,chikitsa,3,7.77,5.08,18.72,0.91,0.15,0.03
SN,AH,chikitsa,4,8.0,4.92,18.68,0.92,0.15,0.03
SN,AH,chikitsa,5,8.02,4.92,18.64,0.93,0.15,0.03
SN,AH,chikitsa,6,8.43,4.56,18.32,0.92,0.15,0.04
SN,AH,chikitsa,7,8.57,4.44,18.16,0.92,0.15,0.05
SN,AH,chikitsa,8,8.39,4.56,18.24,0.92,0.15,0.04
SN,AH,chikitsa,9,8.19,4.72,18.4,0.92,0.15,0.03
SN,AH,chikitsa,10,8.22,4.72,18.48,0.91,0.15,0.03
SN,AH,chikitsa,11,8.19,4.72,18.4,0.91,0.15,0.03
SN,AH,chikitsa,12,7.71,5.0,18.52,0.9,0.15,0.02
SN,AH,chikitsa,13,7.73,4.96,18.44,0.9,0.15,0.02
SN,AH,chikitsa,14,7.97,4.84,18.4,0.9,0.15,0.02
SN,AH,chikitsa,15,7.92,5.04,18.76,0.91,0.15,0.02
SN,AH,chikitsa,16,7.97,5.04,18.88,0.9,0.15,0.02
SN,AH,chikitsa,17,7.97,5.08,18.96,0.91,0.15,0.02
SN,AH,chikitsa,18,8.02,5.04,18.88,0.91,0.15,0.02
SN,AH,chikitsa,19,7.9,5.24,19.28,0.9,0.15,0.02
SN,AH,chikitsa,20,8.16,5.08,19.28,0.91,0.15,0.02
SN,AH,chikitsa,21,7.89,5.24,19.2,0.89,0.15,0.02
SN,AH,chikitsa,22,7.94,5.08,18.84,0.92,0.15,0.02
SN,AH,chikitsa,23,7.93,5.16,19.16,0.89,0.15,0.02
SN,AH,chikitsa,24,7.88,5.04,18.84,0.89,0.15,0.02
SN,AH,chikitsa,25,7.77,5.12,18.88,0.89,0.15,0.02
SN,AH,chikitsa,26,7.55,5.28,18.88,0.87,0.15,0.02
SN,AH,chikitsa,27,7.5,5.36,18.88,0.87,0.15,0.01
SN,AH,chikitsa,28,7.53,5.32,18.84,0.87,0.15,0.02
SN,AH,chikitsa,29,7.41,5.44,18.92,0.88,0.15,0.01
SN,AH,chikitsa,30,7.34,5.48,18.96,0.87,0.15,0.01
SN,AH,chikitsa,31,7.34,5.52,18.96,0.87,0.15,0.01
SN,AH,chikitsa,32,7.62,5.32,18.92,0.87,0.15,0.02
SN,AH,chikitsa,33,7.77,5.2,18.92,0.88,0.15,0.02
SN,AH,chikitsa,34,7.84,5.12,18.8,0.88,0.15,0.02
SN,AH,chikitsa,35,7.84,5.08,18.76,0.89,0.15,0.02
SN,AH,chikitsa,36,8.0,5.0,18.76,0.9,0.15,0.02
SN,AH,chikitsa,37,8.27,4.96,18.96,0.89,0.15,0.02
SN,AH,chikitsa,38,8.53,4.8,18.88,0.89,0.15,0.03
SN,AH,chikitsa,39,8.26,4.96,18.92,0.88,0.15,0.02
SN,AH,chikitsa,40,8.34,4.76,18.6,0.88,0.15,0.03
SN,AH,chikitsa,41,8.45,4.76,18.84,0.88,0.15,0.03
SN,AH,chikitsa,42,8.62,4.64,18.72,0.88,0.15,0.03
SN,AH,chikitsa,43,9.04,4.56,19.04,0.89,0.15,0.04
SN,AH,chikitsa,44,9.27,4.36,18.76,0.91,0.15,0.04
SN,AH,chikitsa,45,9.03,4.64,19.36,0.9,0.15,0.03
SN,AH,chikitsa,46,9.44,4.48,19.36,0.92,0.15,0.03
SN,AH,chikitsa,47,9.18,4.72,19.6,0.89,0.15,0.03
SN,AH,chikitsa,48,9.36,4.56,19.28,0.89,0.15,0.03
SN,AH,chikitsa,49,9.22,4.72,19.64,0.86,0.16,0.03
SN,AH,chikitsa,50,9.12,4.8,19.68,0.86,0.15,0.03
SN,AH,chikitsa,51,8.81,5.36,21.12,0.81,0.15,0.02
SN,AH,chikitsa,52,8.62,5.44,21.08,0.8,0.15,0.02
SN,AH,chikitsa,53,8.53,5.48,21.0,0.8,0.15,0.02
SN,AH,chikitsa,54,8.44,5.48,20.96,0.81,0.15,0.02
SN,AH,chikitsa,55,8.33,5.52,20.88,0.81,0.15,0.02
SN,AH,chikitsa,56,8.04,5.68,20.88,0.82,0.15,0.02
SN,AH,chikitsa,57,7.7,6.0,21.32,0.79,0.15,0.01
SN,AH,chikitsa,58,7.78,5.92,21.32,0.79,0.15,0.02
SN,AH,chikitsa,59,7.6,6.04,21.4,0.8,0.15,0.02
SN,AH,chikitsa,60,7.58,6.12,21.44,0.79,0.15,0.02
SN,AH,chikitsa,61,7.5,6.24,21.8,0.79,0.15,0.02
SN,AH,chikitsa,62,7.57,6.08,21.48,0.79,0.15,0.02
SN,AH,chikitsa,63,7.38,6.24,21.52,0.79,0.15,0.01
SN,AH,chikitsa,64,7.28,6.32,21.64,0.8,0.15,0.01
SN,AH,chikitsa,65,7.17,6.4,21.64,0.81,0.15,0.01
SN,AH,chikitsa,66,7.04,6.44,21.24,0.81,0.15,0.01
SN,AH,chikitsa,67,6.85,6.6,21.28,0.81,0.15,0.01
SN,AH,chikitsa,68,6.68,6.6,21.04,0.8,0.15,0.01
SN,AH,chikitsa,69,6.67,6.6,20.96,0.81,0.15,0.01
SN,AH,chikitsa,70,6.77,6.28,20.32,0.82,0.15,0.01
SN,AH,chikitsa,71,6.71,6.28,20.24,0.82,0.15,0.01
SN,AH,chikitsa,72,6.72,5.92,19.36,0.82,0.15,0.01
SN,AH,chikitsa,73,6.69,5.92,19.24,0.83,0.15,0.01
SN,AH,chikitsa,74,6.94,5.56,18.76,0.87,0.15,0.02
SN,AH,chikitsa,75,6.91,5.52,18.72,0.88,0.15,0.02
SN,AH,chikitsa,76,7.32,4.76,17.24,0.92,0.15,0.03
SN,AH,chikitsa,77,7.52,4.64,17.2,0.92,0.15,0.03
SN,AH,chikitsa,78,7.61,4.56,17.2,0.92,0.15,0.03
SN,AH,chikitsa,79,7.86,4.44,17.2,0.93,0.15,0.03
SN,AH,chikitsa,80,7.81,4.44,17.24,0.92,0.15,0.03
SN,AH,chikitsa,81,7.88,4.52,17.52,0.92,0.15,0.03
SN,AH,chikitsa,82,8.08,4.32,17.08,0.94,0.15,0.03
SN,AH,chikitsa,83,8.1,4.36,17.32,0.94,0.15,0.02
SN,AH,chikitsa,84,8.43,4.2,17.24,0.94,0.15,0.02
SN,AH,chikitsa,85,8.73,4.0,17.2,0.94,0.15,0.02
SN,AH,chikitsa,86,9.16,3.76,16.84,0.94,0.16,0.03
SN,AH,chikitsa,87,9.28,3.68,16.84,0.93,0.16,0.04
SN,AH,chikitsa,88,9.66,3.52,16.84,0.93,0.16,0.05
SN,AH,chikitsa,89,10.05,3.4,16.72,0.93,0.16,0.05
SN,AH,chikitsa,90,10.12,3.4,16.8,0.93,0.16,0.05
SN,AH,chikitsa,91,9.99,3.44,16.84,0.94,0.16,0.05
SN,AH,chikitsa,92,9.93,3.48,16.84,0.94,0.16,0.05
SN,AH,chikitsa,93,9.53,3.72,17.16,0.92,0.16,0.04
SN,AH,chikitsa,94,9.66,3.68,17.2,0.92,0.16,0.04
SN,AH,chikitsa,95,9.51,3.72,17.2,0.92,0.16,0.03
SN,AH,chikitsa,96,9.61,3.72,17.24,0.92,0.16,0.03
SN,AH,chikitsa,97,9.96,3.76,17.8,0.93,0.16,0.03
SN,AH,chikitsa,98,10.42,3.6,17.84,0.92,0.16,0.04
SN,AH,chikitsa,99,10.49,3.6,17.88,0.92,0.16,0.04
SN,AH,chikitsa,100,10.74,3.52,17.84,0.92,0.16,0.05
SN,AH,chikitsa,101,10.82,3.48,17.8,0.92,0.16,0.06
SN,AH,chikitsa,102,11.24,3.36,17.84,0.92,0.16,0.06
SN,AH,chikitsa,103,10.97,3.52,18.2,0.91,0.16,0.06
SN,AH,chikitsa,104,11.03,3.52,18.16,0.91,0.16,0.07
SN,AH,chikitsa,105,11.72,3.32,18.12,0.93,0.16,0.08
SN,AH,chikitsa,106,12.34,3.08,17.84,0.94,0.16,0.09
SN,AH,chikitsa,107,12.91,2.96,17.88,0.93,0.17,0.11
SN,AH,chikitsa,108,12.51,3.0,17.56,0.95,0.16,0.11
SN,AH,chikitsa,109,12.41,3.04,17.52,0.95,0.16,0.11
SN,AH,chikitsa,110,12.46,3.04,17.52,0.95,0.16,0.12
SN,AH,chikitsa,111,12.19,3.12,17.6,0.95,0.16,0.1
SN,AH,chikitsa,112,11.38,3.36,17.68,0.95,0.16,0.08
SN,AH,chikitsa,113,10.96,3.6,18.12,0.93,0.16,0.08
SN,AH,chikitsa,114,11.37,3.48,18.16,0.94,0.16,0.09
SN,AH,chikitsa,115,11.09,3.76,18.88,0.93,0.16,0.09
SN,AH,chikitsa,116,11.14,3.72,18.88,0.95,0.16,0.09
SN,AH,chikitsa,117,11.34,3.68,18.96,0.95,0.16,0.09
SN,AH,chikitsa,118,11.96,3.4,18.64,0.95,0.16,0.09
SN,AH,chikitsa,119,11.94,3.6,19.48,0.93,0.16,0.09
SN,AH,chikitsa,120,11.43,3.8,19.52,0.93,0.16,0.08
SN,AH,chikitsa,121,11.25,3.84,19.52,0.92,0.16,0.08
SN,AH,chikitsa,122,10.68,4.04,19.64,0.92,0.16,0.08
SN,AH,chikitsa,123,10.58,4.08,19.6,0.92,0.15,0.07
SN,AH,chikitsa,124,10.09,4.28,19.68,0.92,0.15,0.06
SN,AH,chikitsa,125,10.13,4.24,19.64,0.92,0.15,0.06
SN,AH,chikitsa,126,10.07,4.24,19.64,0.92,0.15,0.06
SN,AH,chikitsa,127,9.75,4.4,19.72,0.91,0.15,0.05
SN,AH,chikitsa,128,10.15,4.16,19.36,0.91,0.15,0.07
SN,AH,chikitsa,129,10.17,4.16,19.36,0.92,0.15,0.07
SN,AH,chikitsa,130,9.82,4.32,19.36,0.93,0.15,0.06
SN,AH,chikitsa,131,9.67,4.4,19.32,0.92,0.15,0.05
SN,AH,chikitsa,132,9.36,4.56,19.44,0.91,0.15,0.04
SN,AH,chikitsa,133,9.22,4.64,19.44,0.9,0.15,0.04
SN,AH,chikitsa,134,8.93,4.76,19.48,0.9,0.15,0.04
SN,AH,chikitsa,135,8.75,4.88,19.52,0.9,0.15,0.03
SN,AH,chikitsa,136,8.62,4.92,19.48,0.89,0.15,0.03
SN,AH,chikitsa,137,8.69,4.92,19.48,0.9,0.15,0.03
SN,AH,chikitsa,138,8.68,4.8,19.04,0.91,0.15,0.03
SN,AH,chikitsa,139,8.4,4.96,19.04,0.9,0.15,0.02
SN,AH,chikitsa,140,8.3,4.76,18.32,0.92,0.15,0.03
SN,AH,chikitsa,141,8.41,4.72,18.4,0.91,0.15,0.03
SN,AH,chikitsa,142,8.43,4.68,18.36,0.92,0.15,0.03
SN,AH,chikitsa,143,8.34,4.76,18.32,0.92,0.15,0.03
SN,AH,chikitsa,144,7.99,4.68,17.44,0.91,0.15,0.03
SN,AH,chikitsa,145,8.31,4.44,17.4,0.93,0.15,0.03
SN,AH,chikitsa,146,8.19,4.48,17.4,0.92,0.15,0.03
SN,AH,chikitsa,147,8.29,4.4,17.32,0.91,0.16,0.03
SN,AH,chikitsa,148,8.21,4.48,17.36,0.91,0.16,0.03
SN,AH,chikitsa,149,8.14,4.6,17.76,0.91,0.15,0.03
SN,AH,chikitsa,150,7.87,4.8,17.8,0.91,0.15,0.03
SN,AH,chikitsa,151,7.62,5.0,17.88,0.91,0.15,0.02
SN,AH,chikitsa,152,7.58,5.0,17.8,0.92,0.15,0.02
SN,AH,chikitsa,153,7.51,5.04,17.84,0.92,0.15,0.01
SN,AH,chikitsa,154,7.3,5.12,17.84,0.92,0.15,0.0
SN,AH,chikitsa,155,7.6,4.96,18.08,0.93,0.15,0.01
SN,AH,chikitsa,156,7.69,4.96,18.36,0.93,0.15,0.01
SN,AH,chikitsa,157,7.55,5.08,18.52,0.94,0.15,0.01
SN,AH,chikitsa,158,7.71,5.04,18.84,0.95,0.15,0.01
SN,AH,chikitsa,159,7.69,5.24,19.64,0.92,0.15,0.01
SN,AH,chikitsa,160,7.45,5.44,19.84,0.91,0.15,0.01
SN,AH,chikitsa,161,7.74,5.32,20.04,0.91,0.15,0.02
SN,AH,chikitsa,162,7.83,5.28,20.24,0.91,0.15,0.02
SN,AH,chikitsa,163,7.77,5.48,20.64,0.9,0.15,0.01
SN,AH,chikitsa,164,7.77,5.48,20.6,0.91,0.15,0.01
SN,AH,chikitsa,165,7.79,5.44,20.52,0.9,0.15,0.01
SN,AH,chikitsa,166,7.57,5.56,20.52,0.91,0.15,0.01
SN,AH,chikitsa,167,7.6,5.6,20.8,0.9,0.15,0.01
SN,AH,chikitsa,168,7.49,5.68,20.76,0.89,0.15,0.01
