Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AH,nidana,1,8.52,5.16,19.4,0.84,0.15,0.02
SN,AH,nidana,2,8.59,5.12,19.4,0.84,0.15,0.02
SN,AH,nidana,3,8.58,5.2,19.8,0.82,0.15,0.03
SN,AH,nidana,4,8.84,5.04,19.72,0.83,0.15,0.04
SN,AH,nidana,5,9.14,4.84,19.64,0.83,0.16,0.05
SN,AH,nidana,6,9.04,4.92,19.64,0.83,0.16,0.04
SN,AH,nidana,7,9.37,4.76,19.6,0.82,0.16,0.05
SN,AH,nidana,8,9.44,4.72,19.56,0.82,0.16,0.06
SN,AH,nidana,9,9.72,4.64,19.68,0.82,0.16,0.07
SN,AH,nidana,10,10.28,4.4,19.56,0.82,0.16,0.08
SN,AH,nidana,11,10.62,4.32,19.84,0.81,0.16,0.08
SN,AH,nidana,12,10.13,4.56,19.84,0.8,0.16,0.07
SN,AH,nidana,13,10.01,4.64,19.84,0.8,0.16,0.07
SN,AH,nidana,14,10.61,4.36,19.76,0.82,0.16,0.08
SN,AH,nidana,15,10.72,4.28,19.72,0.81,0.16,0.09
SN,AH,nidana,16,11.08,4.16,19.72,0.81,0.16,0.11
SN,AH,nidana,17,11.12,4.12,19.76,0.8,0.16,0.11
SN,AH,nidana,18,10.71,4.32,20.0,0.81,0.16,0.09
SN,AH,nidana,19,11.03,4.36,20.76,0.8,0.16,0.09
SN,AH,nidana,20,10.86,4.44,20.84,0.78,0.16,0.09
SN,AH,nidana,21,10.66,4.56,21.2,0.76,0.16,0.09
SN,AH,nidana,22,10.47,4.64,21.16,0.76,0.16,0.09
SN,AH,nidana,23,10.23,4.72,21.08,0.76,0.16,0.08
SN,AH,nidana,24,10.26,4.56,20.52,0.79,0.16,0.09
SN,AH,nidana,25,10.31,4.56,20.6,0.79,0.16,0.09
SN,AH,nidana,26,11.2,3.76,18.64,0.88,0.16,0.11
SN,AH,nidana,27,11.28,3.8,19.04,0.88,0.16,0.11
SN,AH,nidana,28,11.09,3.8,18.68,0.89,0.16,0.09
SN,AH,nidana,29,10.48,4.04,18.76,0.9,0.16,0.08
SN,AH,nidana,30,9.88,4.32,18.88,0.9,0.16,0.06
SN,AH,nidana,31,9.6,4.4,18.92,0.89,0.16,0.06
SN,AH,nidana,32,9.23,4.56,18.96,0.89,0.16,0.05
SN,AH,nidana,33,8.95,4.68,19.0,0.9,0.15,0.04
SN,AH,nidana,34,8.7,4.76,18.72,0.91,0.15,0.03
SN,AH,nidana,35,8.26,5.12,19.12,0.88,0.15,0.02
