Text_Type,Book,Chapter,Window,Mean,StDev
SN,AS,kalpa,1,103.17,47.0
SN,AS,kalpa,2,101.28,46.37
SN,AS,kalpa,3,101.11,46.52
SN,AS,kalpa,4,102.47,47.09
SN,AS,kalpa,5,105.8,47.77
SN,AS,kalpa,6,103.49,46.92
SN,AS,kalpa,7,101.29,46.18
SN,AS,kalpa,8,96.13,44.58
SN,AS,kalpa,9,94.08,43.63
SN,AS,kalpa,10,91.82,43.29
SN,AS,kalpa,11,94.93,44.82
SN,AS,kalpa,12,94.02,44.26
SN,AS,kalpa,13,95.54,45.19
SN,AS,kalpa,14,98.32,46.02
SN,AS,kalpa,15,98.41,46.01
SN,AS,kalpa,16,98.3,46.12
SN,AS,kalpa,17,100.2,46.37
SN,AS,kalpa,18,103.47,47.27
SN,AS,kalpa,19,95.2,44.77
SN,AS,kalpa,20,92.1,43.49
SN,AS,kalpa,21,87.56,41.84
SN,AS,kalpa,22,83.78,40.75
SN,AS,kalpa,23,81.12,40.12
SN,AS,kalpa,24,82.51,40.4
SN,AS,kalpa,25,75.98,37.78
SN,AS,kalpa,26,75.07,36.61
SN,AS,kalpa,27,74.7,36.27
SN,AS,kalpa,28,71.18,34.87
SN,AS,kalpa,29,72.12,34.88
SN,AS,kalpa,30,73.16,35.47
SN,AS,kalpa,31,75.39,36.62
SN,AS,kalpa,32,80.28,38.56
SN,AS,kalpa,33,83.57,39.79
SN,AS,kalpa,34,80.19,38.86
SN,AS,kalpa,35,80.31,38.78
SN,AS,kalpa,36,80.34,38.87
SN,AS,kalpa,37,80.95,38.6
SN,AS,kalpa,38,87.18,40.2
SN,AS,kalpa,39,88.68,40.44
SN,AS,kalpa,40,85.06,38.93
SN,AS,kalpa,41,80.81,37.62
SN,AS,kalpa,42,80.12,37.42
SN,AS,kalpa,43,77.51,35.9
SN,AS,kalpa,44,74.91,35.05
SN,AS,kalpa,45,72.02,33.72
SN,AS,kalpa,46,71.16,33.36
SN,AS,kalpa,47,69.86,32.85
SN,AS,kalpa,48,68.53,32.53
SN,AS,kalpa,49,67.35,31.48
SN,AS,kalpa,50,67.65,31.6
SN,AS,kalpa,51,65.73,30.65
SN,AS,kalpa,52,65.22,30.29
SN,AS,kalpa,53,64.18,29.68
SN,AS,kalpa,54,62.92,28.92
SN,AS,kalpa,55,62.53,28.08
SN,AS,kalpa,56,62.06,27.88
SN,AS,kalpa,57,61.12,27.04
SN,AS,kalpa,58,59.51,26.57
SN,AS,kalpa,59,57.37,25.78
SN,AS,kalpa,60,53.74,24.63
SN,AS,kalpa,61,51.44,22.97
SN,AS,kalpa,62,50.97,22.64
SN,AS,kalpa,63,49.48,22.5
SN,AS,kalpa,64,45.49,21.56
SN,AS,kalpa,65,43.83,21.21
SN,AS,kalpa,66,44.18,21.01
SN,AS,kalpa,67,39.43,20.05
SN,AS,kalpa,68,38.52,20.27
SN,AS,kalpa,69,38.42,20.68
SN,AS,kalpa,70,38.15,21.13
SN,AS,kalpa,71,37.39,20.64
SN,AS,kalpa,72,36.85,20.07
SN,AS,kalpa,73,36.59,20.0
SN,AS,kalpa,74,36.58,20.77
SN,AS,kalpa,75,37.17,20.86
SN,AS,kalpa,76,36.66,21.32
SN,AS,kalpa,77,36.29,21.26
SN,AS,kalpa,78,34.94,21.24
SN,AS,kalpa,79,33.61,21.78
SN,AS,kalpa,80,32.45,22.51
SN,AS,kalpa,81,31.59,23.87
SN,AS,kalpa,82,29.12,24.19
SN,AS,kalpa,83,29.91,26.3
SN,AS,kalpa,84,30.85,26.9
SN,AS,kalpa,85,31.5,27.77
SN,AS,kalpa,86,31.76,28.77
SN,AS,kalpa,87,30.68,29.3
SN,AS,kalpa,88,30.92,33.85
SN,AS,kalpa,89,32.03,35.94
SN,AS,kalpa,90,31.32,35.51
SN,AS,kalpa,91,30.84,34.8
SN,AS,kalpa,92,31.5,35.33
SN,AS,kalpa,93,31.72,35.49
SN,AS,kalpa,94,31.75,35.79
SN,AS,kalpa,95,31.93,35.66
SN,AS,kalpa,96,32.39,36.09
SN,AS,kalpa,97,31.94,36.17
SN,AS,kalpa,98,32.22,36.43
SN,AS,kalpa,99,31.84,36.19
SN,AS,kalpa,100,31.66,35.81
SN,AS,kalpa,101,31.48,35.41
SN,AS,kalpa,102,30.91,35.18
SN,AS,kalpa,103,30.87,35.29
SN,AS,kalpa,104,30.7,35.14
SN,AS,kalpa,105,30.9,35.02
SN,AS,kalpa,106,30.98,34.87
SN,AS,kalpa,107,31.67,35.44
SN,AS,kalpa,108,31.69,35.55
SN,AS,kalpa,109,31.3,35.2
SN,AS,kalpa,110,30.69,34.73
SN,AS,kalpa,111,30.8,34.95
SN,AS,kalpa,112,30.29,34.55
SN,AS,kalpa,113,30.79,34.86
SN,AS,kalpa,114,31.01,35.36
SN,AS,kalpa,115,32.56,36.4
SN,AS,kalpa,116,32.76,36.48
SN,AS,kalpa,117,32.97,36.75
SN,AS,kalpa,118,32.78,36.57
SN,AS,kalpa,119,32.73,36.69
SN,AS,kalpa,120,32.71,36.4
SN,AS,kalpa,121,32.92,36.44
SN,AS,kalpa,122,32.73,36.41
SN,AS,kalpa,123,32.34,36.03
SN,AS,kalpa,124,32.78,36.39
SN,AS,kalpa,125,34.37,36.67
SN,AS,kalpa,126,33.45,36.19
SN,AS,kalpa,127,33.74,36.38
SN,AS,kalpa,128,33.48,35.86
SN,AS,kalpa,129,33.0,35.46
SN,AS,kalpa,130,32.88,35.38
SN,AS,kalpa,131,32.12,35.0
SN,AS,kalpa,132,31.95,34.68
SN,AS,kalpa,133,30.7,33.47
SN,AS,kalpa,134,30.65,33.12
SN,AS,kalpa,135,30.06,33.2
SN,AS,kalpa,136,29.17,31.93
SN,AS,kalpa,137,29.34,32.44
SN,AS,kalpa,138,29.16,32.57
SN,AS,kalpa,139,29.16,32.57
SN,AS,kalpa,140,29.19,32.69
SN,AS,kalpa,141,29.59,32.71
SN,AS,kalpa,142,29.52,32.43
SN,AS,kalpa,143,29.52,32.43
SN,AS,kalpa,144,29.02,32.2
SN,AS,kalpa,145,29.31,32.11
SN,AS,kalpa,146,28.82,31.96
SN,AS,kalpa,147,28.72,31.97
SN,AS,kalpa,148,29.31,32.37
SN,AS,kalpa,149,29.11,32.63
SN,AS,kalpa,150,29.75,33.42
SN,AS,kalpa,151,30.07,33.93
SN,AS,kalpa,152,29.76,33.81
SN,AS,kalpa,153,30.06,34.02
SN,AS,kalpa,154,30.04,33.83
SN,AS,kalpa,155,30.39,34.18
SN,AS,kalpa,156,30.5,34.24
SN,AS,kalpa,157,30.81,34.43
SN,AS,kalpa,158,31.4,34.65
SN,AS,kalpa,159,31.21,34.74
SN,AS,kalpa,160,31.04,34.88
SN,AS,kalpa,161,30.31,34.31
SN,AS,kalpa,162,30.62,34.42
SN,AS,kalpa,163,29.99,33.98
SN,AS,kalpa,164,29.63,33.78
SN,AS,kalpa,165,29.41,33.48
SN,AS,kalpa,166,29.75,33.38
SN,AS,kalpa,167,29.13,32.73
SN,AS,kalpa,168,29.7,32.71
SN,AS,kalpa,169,29.03,31.55
SN,AS,kalpa,170,29.6,31.74
SN,AS,kalpa,171,30.03,31.8
SN,AS,kalpa,172,29.94,32.05
SN,AS,kalpa,173,30.3,32.48
SN,AS,kalpa,174,30.51,32.22
SN,AS,kalpa,175,31.0,32.27
SN,AS,kalpa,176,31.16,32.82
SN,AS,kalpa,177,31.2,33.06
SN,AS,kalpa,178,32.4,33.66
SN,AS,kalpa,179,33.26,33.5
SN,AS,kalpa,180,32.97,33.51
SN,AS,kalpa,181,32.07,33.46
SN,AS,kalpa,182,32.82,34.19
SN,AS,kalpa,183,33.55,35.04
SN,AS,kalpa,184,33.31,35.01
SN,AS,kalpa,185,32.74,34.68
SN,AS,kalpa,186,32.61,35.29
SN,AS,kalpa,187,32.52,35.33
SN,AS,kalpa,188,32.16,35.35
SN,AS,kalpa,189,32.06,35.5
SN,AS,kalpa,190,32.07,35.63
SN,AS,kalpa,191,32.91,36.11
SN,AS,kalpa,192,33.29,36.72
SN,AS,kalpa,193,33.04,36.42
SN,AS,kalpa,194,32.65,35.86
SN,AS,kalpa,195,32.77,35.58
SN,AS,kalpa,196,32.54,35.57
SN,AS,kalpa,197,32.38,35.1
SN,AS,kalpa,198,32.86,34.67
SN,AS,kalpa,199,33.85,35.19
SN,AS,kalpa,200,33.85,34.92
SN,AS,kalpa,201,33.97,34.67
SN,AS,kalpa,202,33.78,34.56
SN,AS,kalpa,203,34.08,34.26
SN,AS,kalpa,204,33.23,34.36
SN,AS,kalpa,205,34.45,34.59
SN,AS,kalpa,206,35.79,34.9
SN,AS,kalpa,207,35.74,34.67
SN,AS,kalpa,208,35.18,33.84
SN,AS,kalpa,209,34.46,32.93
SN,AS,kalpa,210,34.4,33.3
SN,AS,kalpa,211,33.45,32.62
SN,AS,kalpa,212,34.48,32.19
SN,AS,kalpa,213,32.59,31.0
SN,AS,kalpa,214,30.79,28.97
SN,AS,kalpa,215,30.46,28.25
SN,AS,kalpa,216,29.54,27.73
SN,AS,kalpa,217,29.5,26.96
SN,AS,kalpa,218,29.47,25.26
SN,AS,kalpa,219,29.65,24.63
SN,AS,kalpa,220,28.52,22.38
SN,AS,kalpa,221,27.84,20.8
SN,AS,kalpa,222,27.67,19.81
SN,AS,kalpa,223,27.81,18.35
SN,AS,kalpa,224,28.86,17.33
SN,AS,kalpa,225,28.67,16.73
SN,AS,kalpa,226,29.13,15.8
SN,AS,kalpa,227,29.95,14.99
SN,AS,kalpa,228,29.89,14.73
SN,AS,kalpa,229,30.95,14.85
SN,AS,kalpa,230,32.05,14.76
SN,AS,kalpa,231,32.94,15.07
SN,AS,kalpa,232,33.79,15.23
SN,AS,kalpa,233,33.59,15.03
SN,AS,kalpa,234,34.8,15.75
SN,AS,kalpa,235,37.33,16.43
SN,AS,kalpa,236,38.1,17.06
SN,AS,kalpa,237,41.74,19.31
SN,AS,kalpa,238,43.24,20.09
SN,AS,kalpa,239,45.42,21.22
SN,AS,kalpa,240,45.8,21.25
SN,AS,kalpa,241,46.85,22.17
SN,AS,kalpa,242,50.14,24.1
SN,AS,kalpa,243,50.46,24.57
SN,AS,kalpa,244,51.14,24.77
SN,AS,kalpa,245,51.88,25.4
SN,AS,kalpa,246,54.2,26.54
SN,AS,kalpa,247,54.51,26.99
SN,AS,kalpa,248,56.45,27.51
SN,AS,kalpa,249,57.17,27.9
SN,AS,kalpa,250,58.82,29.23
SN,AS,kalpa,251,59.99,29.53
SN,AS,kalpa,252,61.53,30.28
SN,AS,kalpa,253,60.25,29.81
SN,AS,kalpa,254,63.3,31.02
SN,AS,kalpa,255,65.95,32.24
SN,AS,kalpa,256,68.74,33.34
SN,AS,kalpa,257,70.98,34.15
SN,AS,kalpa,258,72.38,35.02
SN,AS,kalpa,259,71.46,34.98
SN,AS,kalpa,260,73.93,35.85
SN,AS,kalpa,261,73.44,35.72
SN,AS,kalpa,262,74.56,36.05
SN,AS,kalpa,263,73.68,35.58
SN,AS,kalpa,264,74.37,35.51
SN,AS,kalpa,265,73.88,35.19
SN,AS,kalpa,266,75.62,36.44
SN,AS,kalpa,267,78.78,37.74
SN,AS,kalpa,268,78.72,37.65
SN,AS,kalpa,269,79.44,37.14
SN,AS,kalpa,270,79.47,37.12
SN,AS,kalpa,271,79.41,36.96
SN,AS,kalpa,272,77.26,36.32
SN,AS,kalpa,273,74.99,35.3
SN,AS,kalpa,274,76.05,35.85
SN,AS,kalpa,275,76.01,35.87
SN,AS,kalpa,276,77.67,36.45
SN,AS,kalpa,277,76.38,36.14
SN,AS,kalpa,278,76.39,36.01
SN,AS,kalpa,279,72.63,34.37
SN,AS,kalpa,280,69.6,33.18
SN,AS,kalpa,281,72.19,34.42
SN,AS,kalpa,282,71.96,34.68
SN,AS,kalpa,283,69.54,33.76
SN,AS,kalpa,284,68.89,33.4
SN,AS,kalpa,285,65.6,32.78
SN,AS,kalpa,286,65.98,32.91
SN,AS,kalpa,287,62.5,31.61
SN,AS,kalpa,288,61.76,31.25
SN,AS,kalpa,289,61.03,30.65
SN,AS,kalpa,290,60.3,30.42
SN,AS,kalpa,291,60.78,30.48
SN,AS,kalpa,292,57.79,29.22
SN,AS,kalpa,293,58.97,29.33
SN,AS,kalpa,294,61.03,31.1
SN,AS,kalpa,295,60.89,30.98
SN,AS,kalpa,296,59.86,30.48
SN,AS,kalpa,297,61.8,31.48
SN,AS,kalpa,298,62.38,32.27
SN,AS,kalpa,299,65.12,33.35
