Text_Type,Book,Chapter,Window,Mean,StDev
SN,AS,shareera,1,27.27,22.03
SN,AS,shareera,2,27.33,22.14
SN,AS,shareera,3,27.67,21.46
SN,AS,shareera,4,23.98,20.21
SN,AS,shareera,5,24.74,20.34
SN,AS,shareera,6,24.99,20.24
SN,AS,shareera,7,24.15,19.69
SN,AS,shareera,8,23.76,19.36
SN,AS,shareera,9,22.91,19.2
SN,AS,shareera,10,22.12,19.37
SN,AS,shareera,11,22.53,20.07
SN,AS,shareera,12,23.65,20.55
SN,AS,shareera,13,25.47,19.82
SN,AS,shareera,14,26.76,20.25
SN,AS,shareera,15,27.82,20.73
SN,AS,shareera,16,27.24,20.27
SN,AS,shareera,17,27.77,20.98
SN,AS,shareera,18,28.2,21.18
SN,AS,shareera,19,28.36,20.43
SN,AS,shareera,20,27.97,20.21
SN,AS,shareera,21,28.84,20.38
SN,AS,shareera,22,28.55,20.58
SN,AS,shareera,23,30.76,20.47
SN,AS,shareera,24,30.36,19.84
SN,AS,shareera,25,31.05,20.04
SN,AS,shareera,26,30.77,19.9
SN,AS,shareera,27,29.19,19.21
SN,AS,shareera,28,30.88,19.5
SN,AS,shareera,29,30.12,19.18
SN,AS,shareera,30,29.32,18.6
SN,AS,shareera,31,31.25,19.12
SN,AS,shareera,32,28.8,18.38
SN,AS,shareera,33,30.11,18.83
SN,AS,shareera,34,30.09,18.5
SN,AS,shareera,35,29.58,18.03
SN,AS,shareera,36,30.05,17.39
SN,AS,shareera,37,28.92,16.99
SN,AS,shareera,38,28.05,16.46
SN,AS,shareera,39,27.64,16.73
SN,AS,shareera,40,28.17,16.82
SN,AS,shareera,41,28.91,17.4
SN,AS,shareera,42,28.64,17.49
SN,AS,shareera,43,28.05,17.0
SN,AS,shareera,44,27.95,16.25
SN,AS,shareera,45,28.18,16.26
SN,AS,shareera,46,27.64,15.51
SN,AS,shareera,47,27.6,15.2
SN,AS,shareera,48,27.86,15.16
SN,AS,shareera,49,26.06,15.71
SN,AS,shareera,50,25.49,15.66
SN,AS,shareera,51,26.63,15.83
SN,AS,shareera,52,25.81,16.39
SN,AS,shareera,53,26.24,16.95
SN,AS,shareera,54,26.71,17.7
SN,AS,shareera,55,26.56,17.79
SN,AS,shareera,56,26.87,18.27
SN,AS,shareera,57,27.16,18.97
SN,AS,shareera,58,27.95,19.56
SN,AS,shareera,59,28.46,19.96
SN,AS,shareera,60,27.44,19.55
SN,AS,shareera,61,26.53,19.08
SN,AS,shareera,62,25.22,18.95
SN,AS,shareera,63,24.32,18.52
SN,AS,shareera,64,24.64,18.85
SN,AS,shareera,65,24.99,18.9
