Text_Type,Book,Chapter,Window,Mean,StDev
SN,CS,nidana,1,25.93,20.65
SN,CS,nidana,2,25.04,19.97
SN,CS,nidana,3,24.24,19.06
SN,CS,nidana,4,23.72,18.78
SN,CS,nidana,5,22.98,18.2
SN,CS,nidana,6,22.35,17.55
SN,CS,nidana,7,22.64,17.05
SN,CS,nidana,8,22.39,16.9
SN,CS,nidana,9,22.22,17.24
SN,CS,nidana,10,21.82,17.21
SN,CS,nidana,11,21.32,16.08
SN,CS,nidana,12,20.7,15.91
SN,CS,nidana,13,20.15,15.35
SN,CS,nidana,14,19.52,15.06
SN,CS,nidana,15,19.45,14.8
SN,CS,nidana,16,19.38,14.46
SN,CS,nidana,17,19.87,14.52
SN,CS,nidana,18,20.27,16.27
SN,CS,nidana,19,20.3,16.17
SN,CS,nidana,20,20.58,17.06
SN,CS,nidana,21,20.36,16.93
SN,CS,nidana,22,21.23,17.14
SN,CS,nidana,23,21.1,16.95
SN,CS,nidana,24,20.3,16.48
SN,CS,nidana,25,20.95,16.49
SN,CS,nidana,26,21.8,16.08
SN,CS,nidana,27,21.27,15.47
SN,CS,nidana,28,19.5,12.84
SN,CS,nidana,29,18.92,12.57
SN,CS,nidana,30,18.47,11.57
SN,CS,nidana,31,18.22,10.3
SN,CS,nidana,32,18.71,10.21
SN,CS,nidana,33,19.28,9.73
SN,CS,nidana,34,19.12,9.5
SN,CS,nidana,35,19.14,9.58
SN,CS,nidana,36,18.78,9.57
SN,CS,nidana,37,19.42,9.7
SN,CS,nidana,38,19.31,9.75
SN,CS,nidana,39,19.66,10.11
SN,CS,nidana,40,19.56,10.01
SN,CS,nidana,41,20.03,10.3
SN,CS,nidana,42,20.62,10.93
SN,CS,nidana,43,20.42,11.51
SN,CS,nidana,44,22.35,12.77
SN,CS,nidana,45,22.41,13.09
SN,CS,nidana,46,23.74,14.37
SN,CS,nidana,47,25.15,15.63
SN,CS,nidana,48,25.91,16.37
SN,CS,nidana,49,28.78,18.04
SN,CS,nidana,50,29.81,18.98
SN,CS,nidana,51,31.36,20.14
SN,CS,nidana,52,31.15,20.07
SN,CS,nidana,53,31.11,20.1
SN,CS,nidana,54,30.96,20.09
SN,CS,nidana,55,30.93,20.13
SN,CS,nidana,56,31.04,20.18
SN,CS,nidana,57,31.1,20.26
SN,CS,nidana,58,29.9,19.1
SN,CS,nidana,59,30.62,19.9
SN,CS,nidana,60,30.37,19.8
SN,CS,nidana,61,30.43,19.81
SN,CS,nidana,62,29.73,19.32
SN,CS,nidana,63,29.01,18.73
SN,CS,nidana,64,27.35,17.59
SN,CS,nidana,65,24.5,15.69
SN,CS,nidana,66,24.17,15.52
SN,CS,nidana,67,23.77,14.18
SN,CS,nidana,68,21.84,12.42
SN,CS,nidana,69,20.55,10.93
SN,CS,nidana,70,21.75,10.02
SN,CS,nidana,71,22.34,9.6
SN,CS,nidana,72,24.64,9.63
SN,CS,nidana,73,26.18,10.27
SN,CS,nidana,74,26.07,10.45
SN,CS,nidana,75,27.54,11.16
SN,CS,nidana,76,28.26,11.36
SN,CS,nidana,77,29.38,11.81
SN,CS,nidana,78,28.75,11.95
SN,CS,nidana,79,25.69,11.52
SN,CS,nidana,80,25.01,11.63
SN,CS,nidana,81,24.07,11.62
SN,CS,nidana,82,24.44,11.5
SN,CS,nidana,83,25.29,12.43
SN,CS,nidana,84,25.73,13.02
SN,CS,nidana,85,23.29,12.42
SN,CS,nidana,86,24.25,13.07
SN,CS,nidana,87,24.54,13.05
SN,CS,nidana,88,24.32,13.29
SN,CS,nidana,89,24.02,13.42
SN,CS,nidana,90,23.75,13.42
SN,CS,nidana,91,23.88,13.76
SN,CS,nidana,92,23.91,13.65
SN,CS,nidana,93,23.95,14.31
SN,CS,nidana,94,24.14,14.63
SN,CS,nidana,95,25.03,16.44
SN,CS,nidana,96,25.65,17.89
SN,CS,nidana,97,25.92,18.41
SN,CS,nidana,98,25.67,18.61
SN,CS,nidana,99,26.8,20.86
SN,CS,nidana,100,26.77,21.78
SN,CS,nidana,101,27.34,22.52
SN,CS,nidana,102,26.13,22.57
SN,CS,nidana,103,25.02,22.2
SN,CS,nidana,104,24.96,22.22
SN,CS,nidana,105,24.44,22.1
SN,CS,nidana,106,24.46,22.17
SN,CS,nidana,107,24.27,21.98
SN,CS,nidana,108,23.3,21.34
SN,CS,nidana,109,22.98,21.22
SN,CS,nidana,110,22.99,21.04
SN,CS,nidana,111,23.04,21.22
SN,CS,nidana,112,22.55,20.43
