Text_Type,Book,Chapter,Window,Mean,StDev
SN,CS,indriya,1,58.37,16.91
SN,CS,indriya,2,57.79,16.77
SN,CS,indriya,3,57.79,16.77
SN,CS,indriya,4,50.56,14.98
SN,CS,indriya,5,48.25,14.72
SN,CS,indriya,6,46.0,14.1
SN,CS,indriya,7,45.35,13.84
SN,CS,indriya,8,43.43,13.47
SN,CS,indriya,9,41.67,12.89
SN,CS,indriya,10,36.68,11.25
SN,CS,indriya,11,35.18,10.97
SN,CS,indriya,12,33.65,10.16
SN,CS,indriya,13,33.52,10.07
SN,CS,indriya,14,33.06,9.91
SN,CS,indriya,15,32.98,10.02
SN,CS,indriya,16,31.67,9.85
SN,CS,indriya,17,29.07,8.83
SN,CS,indriya,18,27.59,8.45
SN,CS,indriya,19,25.85,7.93
SN,CS,indriya,20,21.95,6.45
SN,CS,indriya,21,22.31,6.55
SN,CS,indriya,22,20.14,5.72
SN,CS,indriya,23,19.79,5.97
SN,CS,indriya,24,18.16,5.8
SN,CS,indriya,25,16.39,5.36
SN,CS,indriya,26,14.45,5.47
SN,CS,indriya,27,13.86,6.17
SN,CS,indriya,28,13.77,6.5
SN,CS,indriya,29,12.51,7.05
SN,CS,indriya,30,12.06,6.7
SN,CS,indriya,31,10.78,7.19
SN,CS,indriya,32,10.96,7.85
SN,CS,indriya,33,11.28,7.6
SN,CS,indriya,34,11.66,7.77
SN,CS,indriya,35,11.72,7.66
SN,CS,indriya,36,12.19,7.35
SN,CS,indriya,37,12.57,7.4
SN,CS,indriya,38,12.93,7.32
SN,CS,indriya,39,13.53,7.4
SN,CS,indriya,40,14.28,7.39
SN,CS,indriya,41,13.72,7.27
SN,CS,indriya,42,14.06,7.36
SN,CS,indriya,43,13.73,7.13
SN,CS,indriya,44,14.62,7.0
SN,CS,indriya,45,15.63,6.78
SN,CS,indriya,46,16.74,6.99
SN,CS,indriya,47,16.75,6.91
SN,CS,indriya,48,18.47,6.73
SN,CS,indriya,49,18.22,6.63
SN,CS,indriya,50,17.13,6.74
SN,CS,indriya,51,18.2,6.71
SN,CS,indriya,52,17.49,6.4
SN,CS,indriya,53,15.89,5.45
SN,CS,indriya,54,16.96,5.43
SN,CS,indriya,55,17.67,5.19
SN,CS,indriya,56,20.21,5.77
SN,CS,indriya,57,20.58,6.06
SN,CS,indriya,58,21.27,6.29
SN,CS,indriya,59,22.43,6.73
SN,CS,indriya,60,23.46,7.22
SN,CS,indriya,61,23.52,7.29
SN,CS,indriya,62,26.41,8.69
SN,CS,indriya,63,28.2,9.42
SN,CS,indriya,64,30.07,10.13
SN,CS,indriya,65,31.35,10.61
SN,CS,indriya,66,32.65,10.99
SN,CS,indriya,67,33.53,11.13
SN,CS,indriya,68,33.2,11.1
SN,CS,indriya,69,33.65,11.31
SN,CS,indriya,70,35.35,11.88
SN,CS,indriya,71,35.55,12.11
SN,CS,indriya,72,35.82,12.25
SN,CS,indriya,73,36.67,12.49
SN,CS,indriya,74,37.24,12.62
SN,CS,indriya,75,36.56,12.37
SN,CS,indriya,76,36.21,12.31
SN,CS,indriya,77,35.73,12.11
SN,CS,indriya,78,34.49,11.8
SN,CS,indriya,79,34.83,11.93
SN,CS,indriya,80,34.25,11.76
SN,CS,indriya,81,34.52,11.81
SN,CS,indriya,82,33.04,11.4
SN,CS,indriya,83,31.57,10.96
SN,CS,indriya,84,31.64,11.0
SN,CS,indriya,85,31.89,11.0
SN,CS,indriya,86,31.69,10.81
SN,CS,indriya,87,31.44,10.8
SN,CS,indriya,88,31.61,10.81
SN,CS,indriya,89,31.67,10.83
SN,CS,indriya,90,31.76,10.74
SN,CS,indriya,91,31.25,10.57
SN,CS,indriya,92,31.66,10.71
SN,CS,indriya,93,31.19,10.53
SN,CS,indriya,94,30.84,10.33
SN,CS,indriya,95,29.69,9.79
SN,CS,indriya,96,30.18,9.74
SN,CS,indriya,97,28.72,9.18
SN,CS,indriya,98,26.99,8.4
SN,CS,indriya,99,27.7,8.64
SN,CS,indriya,100,27.08,8.45
SN,CS,indriya,101,26.82,8.25
SN,CS,indriya,102,25.06,7.67
SN,CS,indriya,103,21.73,6.77
SN,CS,indriya,104,20.36,6.11
SN,CS,indriya,105,19.05,5.67
SN,CS,indriya,106,17.31,5.09
SN,CS,indriya,107,15.95,4.36
SN,CS,indriya,108,15.7,4.23
SN,CS,indriya,109,14.12,4.16
SN,CS,indriya,110,14.16,4.17
SN,CS,indriya,111,13.89,4.09
SN,CS,indriya,112,11.09,5.55
SN,CS,indriya,113,10.56,7.09
SN,CS,indriya,114,10.26,8.49
SN,CS,indriya,115,10.36,9.08
SN,CS,indriya,116,12.28,10.7
SN,CS,indriya,117,12.11,10.68
SN,CS,indriya,118,11.22,10.32
SN,CS,indriya,119,11.99,10.11
SN,CS,indriya,120,13.04,11.0
SN,CS,indriya,121,11.75,10.47
SN,CS,indriya,122,11.28,9.63
SN,CS,indriya,123,11.61,9.79
SN,CS,indriya,124,11.53,9.84
SN,CS,indriya,125,11.29,9.5
SN,CS,indriya,126,11.73,9.42
