Text_Type,Book,Chapter,Window,Mean,StDev
SN,CS,siddi,1,114.09,54.16
SN,CS,siddi,2,120.83,56.88
SN,CS,siddi,3,128.36,60.01
SN,CS,siddi,4,126.95,59.49
SN,CS,siddi,5,128.19,59.96
SN,CS,siddi,6,127.64,59.57
SN,CS,siddi,7,126.44,59.11
SN,CS,siddi,8,125.59,58.98
SN,CS,siddi,9,125.01,58.73
SN,CS,siddi,10,125.6,58.94
SN,CS,siddi,11,128.34,59.73
SN,CS,siddi,12,127.49,59.6
SN,CS,siddi,13,126.35,59.15
SN,CS,siddi,14,127.2,59.27
SN,CS,siddi,15,127.2,59.27
SN,CS,siddi,16,127.83,59.49
SN,CS,siddi,17,128.54,59.56
SN,CS,siddi,18,129.11,60.17
SN,CS,siddi,19,128.24,60.06
SN,CS,siddi,20,127.56,59.84
SN,CS,siddi,21,126.9,59.71
SN,CS,siddi,22,127.58,59.93
SN,CS,siddi,23,126.82,59.8
SN,CS,siddi,24,127.21,59.7
SN,CS,siddi,25,128.75,60.04
SN,CS,siddi,26,128.68,60.14
SN,CS,siddi,27,128.68,60.14
SN,CS,siddi,28,129.75,60.59
SN,CS,siddi,29,130.27,60.49
SN,CS,siddi,30,129.02,60.0
SN,CS,siddi,31,128.26,59.78
SN,CS,siddi,32,128.23,59.72
SN,CS,siddi,33,127.91,59.35
SN,CS,siddi,34,127.04,59.24
SN,CS,siddi,35,129.08,59.78
SN,CS,siddi,36,128.09,59.34
SN,CS,siddi,37,129.84,60.0
SN,CS,siddi,38,129.24,60.11
SN,CS,siddi,39,130.64,60.49
SN,CS,siddi,40,131.94,60.99
SN,CS,siddi,41,130.64,60.49
SN,CS,siddi,42,131.37,60.71
SN,CS,siddi,43,131.61,61.05
SN,CS,siddi,44,132.48,61.16
SN,CS,siddi,45,131.19,60.67
SN,CS,siddi,46,129.93,60.17
SN,CS,siddi,47,129.81,60.28
SN,CS,siddi,48,128.99,60.16
SN,CS,siddi,49,128.24,59.94
SN,CS,siddi,50,128.24,59.94
SN,CS,siddi,51,126.48,59.28
SN,CS,siddi,52,123.85,58.46
SN,CS,siddi,53,121.36,57.63
SN,CS,siddi,54,120.72,57.5
SN,CS,siddi,55,120.88,57.54
SN,CS,siddi,56,120.3,57.4
SN,CS,siddi,57,120.97,57.61
SN,CS,siddi,58,122.68,58.23
SN,CS,siddi,59,122.68,58.23
SN,CS,siddi,60,123.0,58.44
SN,CS,siddi,61,121.25,57.88
SN,CS,siddi,62,120.86,57.6
SN,CS,siddi,63,120.86,57.6
SN,CS,siddi,64,121.42,57.92
SN,CS,siddi,65,122.0,58.07
SN,CS,siddi,66,122.99,58.5
SN,CS,siddi,67,121.42,57.92
SN,CS,siddi,68,112.17,54.05
SN,CS,siddi,69,111.51,53.84
SN,CS,siddi,70,107.35,51.46
SN,CS,siddi,71,102.18,48.74
