Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,CS,shareera,1,7.46,5.02,16.28,0.84,0.13,0.0
SN,CS,shareera,2,7.45,5.02,16.26,0.84,0.13,0.0
SN,CS,shareera,3,7.43,5.08,16.36,0.84,0.13,0.0
SN,CS,shareera,4,7.43,5.08,16.34,0.84,0.13,0.0
SN,CS,shareera,5,7.47,5.06,16.32,0.84,0.13,0.0
SN,CS,shareera,6,7.59,4.96,16.34,0.84,0.13,0.0
SN,CS,shareera,7,7.72,4.88,16.36,0.85,0.13,0.0
SN,CS,shareera,8,7.84,4.8,16.38,0.85,0.13,0.0
SN,CS,shareera,9,7.83,4.8,16.38,0.84,0.13,0.0
SN,CS,shareera,10,7.86,4.78,16.34,0.84,0.13,0.0
SN,CS,shareera,11,7.79,4.82,16.34,0.85,0.13,0.0
SN,CS,shareera,12,7.81,4.82,16.32,0.84,0.13,0.0
SN,CS,shareera,13,7.78,4.82,16.32,0.84,0.13,0.0
SN,CS,shareera,14,7.77,4.86,16.32,0.85,0.13,0.0
SN,CS,shareera,15,7.86,4.8,16.32,0.85,0.13,0.0
SN,CS,shareera,16,8.07,4.66,16.32,0.87,0.13,0.0
SN,CS,shareera,17,8.06,4.64,16.3,0.88,0.13,0.0
SN,CS,shareera,18,8.18,4.58,16.32,0.88,0.13,0.0
SN,CS,shareera,19,8.22,4.56,16.3,0.88,0.13,0.0
SN,CS,shareera,20,8.31,4.52,16.34,0.87,0.13,0.0
SN,CS,shareera,21,8.34,4.52,16.32,0.87,0.13,0.0
SN,CS,shareera,22,8.2,4.6,16.34,0.86,0.13,0.0
SN,CS,shareera,23,8.11,4.62,16.34,0.86,0.13,0.0
SN,CS,shareera,24,7.99,4.68,16.34,0.85,0.13,0.0
SN,CS,shareera,25,7.99,4.68,16.34,0.84,0.14,0.0
SN,CS,shareera,26,7.91,4.72,16.34,0.84,0.14,0.0
SN,CS,shareera,27,7.73,4.82,16.34,0.82,0.14,0.0
SN,CS,shareera,28,7.71,4.84,16.36,0.82,0.14,0.0
SN,CS,shareera,29,7.54,4.92,16.34,0.8,0.14,0.0
SN,CS,shareera,30,7.4,5.02,16.36,0.78,0.14,0.0
SN,CS,shareera,31,7.4,5.02,16.38,0.79,0.14,0.0
SN,CS,shareera,32,7.39,5.04,16.4,0.79,0.14,0.0
SN,CS,shareera,33,7.21,5.16,16.46,0.77,0.14,0.0
SN,CS,shareera,34,7.29,5.12,16.48,0.78,0.14,0.0
SN,CS,shareera,35,7.3,5.1,16.5,0.78,0.14,0.0
SN,CS,shareera,36,7.17,5.16,16.54,0.78,0.14,0.0
SN,CS,shareera,37,7.31,5.08,16.54,0.78,0.14,0.01
SN,CS,shareera,38,7.33,5.04,16.54,0.78,0.14,0.01
SN,CS,shareera,39,7.31,5.04,16.5,0.78,0.14,0.01
SN,CS,shareera,40,7.34,5.02,16.5,0.78,0.14,0.01
SN,CS,shareera,41,7.36,5.02,16.5,0.79,0.14,0.01
SN,CS,shareera,42,7.35,5.02,16.5,0.8,0.14,0.01
SN,CS,shareera,43,7.34,5.04,16.48,0.79,0.14,0.01
SN,CS,shareera,44,7.35,5.04,16.5,0.79,0.14,0.01
SN,CS,shareera,45,7.37,5.02,16.48,0.79,0.14,0.01
SN,CS,shareera,46,7.25,5.1,16.48,0.78,0.14,0.01
SN,CS,shareera,47,7.24,5.1,16.5,0.78,0.14,0.01
SN,CS,shareera,48,7.3,5.06,16.52,0.79,0.14,0.01
SN,CS,shareera,49,7.24,5.1,16.52,0.78,0.14,0.01
SN,CS,shareera,50,7.26,5.1,16.56,0.77,0.14,0.01
SN,CS,shareera,51,7.29,5.06,16.52,0.77,0.14,0.01
SN,CS,shareera,52,7.26,5.08,16.52,0.77,0.14,0.01
SN,CS,shareera,53,7.29,5.04,16.52,0.77,0.14,0.01
SN,CS,shareera,54,7.33,5.02,16.52,0.77,0.14,0.01
