Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,CS,siddi,1,8.72,5.72,22.44,0.87,0.13,0.02
SN,CS,siddi,2,8.82,5.7,22.64,0.87,0.13,0.02
SN,CS,siddi,3,8.91,5.7,22.86,0.87,0.13,0.02
SN,CS,siddi,4,9.13,5.58,22.86,0.87,0.13,0.03
SN,CS,siddi,5,9.23,5.52,22.9,0.88,0.13,0.03
SN,CS,siddi,6,9.26,5.5,22.88,0.88,0.13,0.03
SN,CS,siddi,7,9.33,5.46,22.9,0.88,0.13,0.03
SN,CS,siddi,8,9.4,5.42,22.86,0.87,0.13,0.03
SN,CS,siddi,9,9.34,5.46,22.88,0.88,0.13,0.03
SN,CS,siddi,10,9.25,5.52,22.86,0.88,0.13,0.03
SN,CS,siddi,11,9.28,5.48,22.88,0.88,0.13,0.03
SN,CS,siddi,12,9.23,5.52,22.88,0.87,0.13,0.03
SN,CS,siddi,13,9.12,5.58,22.84,0.86,0.13,0.03
SN,CS,siddi,14,9.08,5.58,22.82,0.86,0.13,0.03
SN,CS,siddi,15,9.02,5.62,22.82,0.85,0.13,0.02
SN,CS,siddi,16,8.92,5.68,22.82,0.85,0.13,0.02
SN,CS,siddi,17,8.76,5.78,22.8,0.84,0.14,0.02
SN,CS,siddi,18,8.78,5.78,22.76,0.84,0.14,0.02
SN,CS,siddi,19,8.86,5.76,22.82,0.84,0.14,0.02
SN,CS,siddi,20,8.74,5.82,22.84,0.84,0.14,0.02
SN,CS,siddi,21,8.77,5.8,22.84,0.83,0.13,0.02
SN,CS,siddi,22,8.71,5.84,22.86,0.84,0.13,0.02
SN,CS,siddi,23,8.59,5.92,22.84,0.83,0.14,0.02
SN,CS,siddi,24,8.62,5.9,22.82,0.83,0.14,0.02
SN,CS,siddi,25,8.52,5.98,22.82,0.83,0.14,0.02
SN,CS,siddi,26,8.57,5.94,22.84,0.83,0.14,0.02
SN,CS,siddi,27,8.58,5.94,22.86,0.83,0.14,0.02
SN,CS,siddi,28,8.67,5.9,22.82,0.83,0.14,0.02
SN,CS,siddi,29,8.74,5.86,22.8,0.84,0.14,0.02
SN,CS,siddi,30,8.58,5.94,22.8,0.84,0.13,0.02
SN,CS,siddi,31,8.6,5.92,22.8,0.84,0.13,0.02
SN,CS,siddi,32,8.46,6.02,22.82,0.83,0.13,0.01
SN,CS,siddi,33,8.4,6.06,22.78,0.83,0.13,0.01
SN,CS,siddi,34,8.3,6.12,22.78,0.82,0.14,0.01
SN,CS,siddi,35,8.24,6.12,22.76,0.82,0.14,0.01
SN,CS,siddi,36,8.34,6.06,22.76,0.83,0.13,0.01
SN,CS,siddi,37,8.21,6.16,22.76,0.82,0.14,0.01
SN,CS,siddi,38,8.18,6.18,22.76,0.82,0.14,0.01
SN,CS,siddi,39,8.22,6.14,22.74,0.82,0.14,0.02
SN,CS,siddi,40,8.26,6.1,22.74,0.82,0.14,0.02
SN,CS,siddi,41,8.25,6.12,22.76,0.81,0.14,0.02
