Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,CS,kalpa,1,14.26,9.48,65.18,0.82,0.12,0.1
SN,CS,kalpa,2,14.25,9.5,65.26,0.82,0.12,0.1
SN,CS,kalpa,3,14.21,9.54,65.36,0.83,0.12,0.1
SN,CS,kalpa,4,14.24,9.3,63.98,0.83,0.12,0.1
SN,CS,kalpa,5,14.31,9.18,63.26,0.83,0.12,0.1
SN,CS,kalpa,6,13.92,8.9,60.02,0.82,0.12,0.1
SN,CS,kalpa,7,13.84,8.98,60.22,0.83,0.12,0.1
SN,CS,kalpa,8,13.42,8.78,57.18,0.83,0.12,0.09
SN,CS,kalpa,9,13.36,8.76,56.8,0.83,0.12,0.09
SN,CS,kalpa,10,13.36,8.76,56.74,0.83,0.12,0.09
SN,CS,kalpa,11,12.39,8.32,49.02,0.83,0.12,0.07
SN,CS,kalpa,12,12.2,8.1,46.8,0.83,0.12,0.07
SN,CS,kalpa,13,12.16,7.54,43.62,0.82,0.13,0.07
SN,CS,kalpa,14,11.87,7.48,42.18,0.82,0.13,0.06
SN,CS,kalpa,15,11.75,7.3,40.7,0.82,0.13,0.06
SN,CS,kalpa,16,11.69,7.3,40.58,0.82,0.13,0.06
SN,CS,kalpa,17,11.65,7.3,40.46,0.82,0.13,0.06
SN,CS,kalpa,18,11.67,7.22,40.18,0.82,0.13,0.06
SN,CS,kalpa,19,11.45,7.12,39.0,0.81,0.13,0.06
SN,CS,kalpa,20,11.52,7.06,38.92,0.81,0.13,0.06
SN,CS,kalpa,21,11.48,7.1,39.02,0.81,0.13,0.06
SN,CS,kalpa,22,11.42,6.96,38.08,0.81,0.13,0.06
SN,CS,kalpa,23,10.89,6.42,33.96,0.79,0.13,0.05
SN,CS,kalpa,24,10.9,6.42,33.98,0.79,0.13,0.05
SN,CS,kalpa,25,10.85,6.46,34.0,0.79,0.13,0.05
SN,CS,kalpa,26,10.83,6.48,34.0,0.79,0.13,0.05
SN,CS,kalpa,27,10.72,6.24,32.38,0.79,0.13,0.05
SN,CS,kalpa,28,10.64,6.28,32.36,0.78,0.13,0.05
SN,CS,kalpa,29,10.69,6.24,32.16,0.78,0.13,0.05
SN,CS,kalpa,30,10.58,6.24,31.84,0.77,0.13,0.04
SN,CS,kalpa,31,10.47,5.88,29.84,0.79,0.14,0.04
SN,CS,kalpa,32,10.77,5.44,28.32,0.81,0.14,0.04
SN,CS,kalpa,33,10.6,5.38,27.6,0.81,0.13,0.04
SN,CS,kalpa,34,10.18,5.12,25.16,0.82,0.14,0.03
SN,CS,kalpa,35,10.17,4.92,24.02,0.82,0.14,0.03
SN,CS,kalpa,36,10.0,4.86,23.3,0.82,0.14,0.03
SN,CS,kalpa,37,9.46,4.78,21.66,0.83,0.14,0.02
SN,CS,kalpa,38,8.88,4.6,19.42,0.84,0.14,0.02
SN,CS,kalpa,39,8.68,4.5,18.52,0.84,0.14,0.02
SN,CS,kalpa,40,8.31,4.46,17.28,0.84,0.14,0.01
SN,CS,kalpa,41,7.92,4.5,16.38,0.84,0.14,0.0
SN,CS,kalpa,42,7.93,4.5,16.38,0.83,0.14,0.0
SN,CS,kalpa,43,7.96,4.48,16.38,0.84,0.14,0.0
SN,CS,kalpa,44,8.05,4.42,16.3,0.84,0.14,0.0
SN,CS,kalpa,45,8.02,4.42,16.3,0.84,0.14,0.0
