Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,CS,shareera,1,7.05,5.32,16.28,0.86,0.15,0.0
SN,CS,shareera,2,7.05,5.32,16.24,0.86,0.15,0.0
SN,CS,shareera,3,7.1,5.36,16.44,0.86,0.15,0.0
SN,CS,shareera,4,7.16,5.36,16.44,0.86,0.15,0.0
SN,CS,shareera,5,7.27,5.28,16.4,0.87,0.15,0.0
SN,CS,shareera,6,7.46,5.12,16.4,0.87,0.15,0.0
SN,CS,shareera,7,7.68,4.96,16.4,0.87,0.15,0.0
SN,CS,shareera,8,7.96,4.8,16.36,0.88,0.15,0.0
SN,CS,shareera,9,7.7,4.88,16.36,0.88,0.15,0.0
SN,CS,shareera,10,7.8,4.84,16.28,0.88,0.15,0.0
SN,CS,shareera,11,7.87,4.84,16.28,0.88,0.15,0.0
SN,CS,shareera,12,7.7,4.92,16.24,0.88,0.15,0.0
SN,CS,shareera,13,7.8,4.88,16.24,0.89,0.15,0.0
SN,CS,shareera,14,7.79,4.92,16.28,0.88,0.15,0.0
SN,CS,shareera,15,7.77,4.92,16.28,0.89,0.15,0.0
SN,CS,shareera,16,7.8,4.84,16.28,0.92,0.15,0.0
SN,CS,shareera,17,7.94,4.72,16.24,0.93,0.15,0.0
SN,CS,shareera,18,7.97,4.68,16.28,0.94,0.15,0.0
SN,CS,shareera,19,7.99,4.68,16.24,0.94,0.15,0.0
SN,CS,shareera,20,7.97,4.72,16.28,0.94,0.15,0.0
SN,CS,shareera,21,8.09,4.64,16.24,0.94,0.15,0.0
SN,CS,shareera,22,7.97,4.72,16.24,0.92,0.15,0.0
SN,CS,shareera,23,7.97,4.68,16.24,0.91,0.15,0.0
SN,CS,shareera,24,7.97,4.68,16.24,0.9,0.15,0.0
SN,CS,shareera,25,8.08,4.6,16.24,0.89,0.15,0.0
SN,CS,shareera,26,7.93,4.72,16.28,0.88,0.15,0.0
SN,CS,shareera,27,7.9,4.72,16.28,0.88,0.15,0.0
SN,CS,shareera,28,7.78,4.8,16.28,0.88,0.15,0.0
SN,CS,shareera,29,7.72,4.8,16.24,0.88,0.15,0.0
SN,CS,shareera,30,7.69,4.84,16.24,0.87,0.15,0.0
SN,CS,shareera,31,7.72,4.8,16.28,0.88,0.15,0.0
SN,CS,shareera,32,7.76,4.8,16.32,0.89,0.15,0.0
SN,CS,shareera,33,7.72,4.8,16.4,0.88,0.15,0.0
SN,CS,shareera,34,7.96,4.72,16.4,0.88,0.15,0.0
SN,CS,shareera,35,7.92,4.72,16.4,0.88,0.15,0.0
SN,CS,shareera,36,7.71,4.8,16.4,0.88,0.15,0.0
SN,CS,shareera,37,7.93,4.72,16.4,0.87,0.15,0.0
SN,CS,shareera,38,7.76,4.76,16.4,0.87,0.15,0.0
SN,CS,shareera,39,7.74,4.8,16.36,0.87,0.15,0.0
SN,CS,shareera,40,7.95,4.68,16.36,0.86,0.15,0.0
