Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,CS,indriya,1,11.07,9.0,45.32,0.8,0.14,0.05
SN,CS,indriya,2,11.23,9.2,46.92,0.79,0.14,0.05
SN,CS,indriya,3,11.3,9.2,47.12,0.78,0.14,0.05
SN,CS,indriya,4,12.71,6.88,39.56,0.78,0.15,0.06
SN,CS,indriya,5,12.89,6.6,38.52,0.8,0.15,0.07
SN,CS,indriya,6,12.99,6.44,37.8,0.8,0.15,0.07
SN,CS,indriya,7,12.81,6.36,36.76,0.81,0.15,0.06
SN,CS,indriya,8,12.44,6.44,36.0,0.81,0.15,0.05
SN,CS,indriya,9,12.32,6.44,35.72,0.81,0.15,0.05
SN,CS,indriya,10,13.02,5.68,33.24,0.82,0.15,0.06
SN,CS,indriya,11,13.61,5.4,32.96,0.83,0.15,0.07
SN,CS,indriya,12,13.5,5.04,30.68,0.81,0.15,0.07
SN,CS,indriya,13,13.78,4.88,30.36,0.81,0.16,0.08
SN,CS,indriya,14,13.77,4.96,30.88,0.81,0.16,0.08
SN,CS,indriya,15,13.96,4.92,31.12,0.81,0.16,0.09
SN,CS,indriya,16,13.52,5.12,31.4,0.81,0.15,0.09
SN,CS,indriya,17,13.99,4.68,29.72,0.85,0.15,0.1
SN,CS,indriya,18,14.1,4.44,28.6,0.87,0.16,0.11
SN,CS,indriya,19,14.44,4.32,28.52,0.88,0.16,0.12
SN,CS,indriya,20,14.48,3.76,24.64,0.89,0.16,0.14
SN,CS,indriya,21,14.67,3.68,24.68,0.89,0.16,0.15
SN,CS,indriya,22,14.4,3.64,23.84,0.9,0.16,0.14
SN,CS,indriya,23,14.63,3.36,22.04,0.9,0.16,0.14
SN,CS,indriya,24,14.65,3.16,20.8,0.9,0.17,0.15
SN,CS,indriya,25,14.54,3.28,21.36,0.9,0.16,0.15
SN,CS,indriya,26,13.66,3.16,19.28,0.94,0.16,0.14
SN,CS,indriya,27,12.95,3.04,17.68,0.95,0.16,0.12
SN,CS,indriya,28,12.74,3.04,17.48,0.95,0.16,0.12
SN,CS,indriya,29,12.09,3.04,16.68,0.95,0.16,0.12
SN,CS,indriya,30,11.91,3.16,17.04,0.92,0.16,0.11
SN,CS,indriya,31,11.51,3.2,16.72,0.93,0.16,0.11
SN,CS,indriya,32,10.82,3.4,16.6,0.89,0.16,0.11
SN,CS,indriya,33,11.46,3.2,16.64,0.91,0.16,0.11
SN,CS,indriya,34,11.04,3.32,16.6,0.9,0.16,0.1
SN,CS,indriya,35,11.22,3.24,16.56,0.9,0.16,0.11
SN,CS,indriya,36,10.92,3.32,16.64,0.9,0.16,0.1
