Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,CS,siddi,1,8.4,5.95,22.49,0.83,0.13,0.02
SN,CS,siddi,2,8.39,5.99,22.64,0.83,0.12,0.02
SN,CS,siddi,3,8.46,6.0,22.79,0.83,0.12,0.02
SN,CS,siddi,4,8.54,5.95,22.79,0.84,0.12,0.02
SN,CS,siddi,5,8.53,5.95,22.8,0.83,0.12,0.02
SN,CS,siddi,6,8.64,5.88,22.79,0.83,0.13,0.02
SN,CS,siddi,7,8.65,5.88,22.83,0.83,0.13,0.02
SN,CS,siddi,8,8.75,5.81,22.8,0.82,0.13,0.02
SN,CS,siddi,9,8.68,5.87,22.81,0.82,0.13,0.02
SN,CS,siddi,10,8.68,5.85,22.8,0.82,0.13,0.02
SN,CS,siddi,11,8.78,5.8,22.8,0.82,0.13,0.02
SN,CS,siddi,12,8.79,5.8,22.77,0.82,0.13,0.02
SN,CS,siddi,13,8.85,5.76,22.76,0.82,0.13,0.02
SN,CS,siddi,14,8.93,5.69,22.75,0.82,0.13,0.02
SN,CS,siddi,15,9.0,5.65,22.75,0.82,0.13,0.03
SN,CS,siddi,16,8.93,5.69,22.77,0.81,0.13,0.03
SN,CS,siddi,17,8.91,5.71,22.79,0.81,0.13,0.03
SN,CS,siddi,18,8.87,5.73,22.76,0.81,0.13,0.03
SN,CS,siddi,19,8.81,5.77,22.77,0.81,0.13,0.03
SN,CS,siddi,20,8.75,5.81,22.79,0.81,0.13,0.03
SN,CS,siddi,21,8.75,5.81,22.79,0.81,0.13,0.03
SN,CS,siddi,22,8.74,5.83,22.85,0.81,0.13,0.03
SN,CS,siddi,23,8.74,5.84,22.88,0.81,0.13,0.03
SN,CS,siddi,24,8.75,5.84,22.88,0.81,0.13,0.03
SN,CS,siddi,25,8.77,5.84,22.89,0.81,0.13,0.03
SN,CS,siddi,26,8.83,5.8,22.89,0.81,0.13,0.03
SN,CS,siddi,27,8.83,5.8,22.89,0.81,0.13,0.03
SN,CS,siddi,28,8.91,5.76,22.88,0.81,0.13,0.03
SN,CS,siddi,29,8.86,5.8,22.87,0.8,0.13,0.03
SN,CS,siddi,30,8.88,5.77,22.85,0.81,0.13,0.03
SN,CS,siddi,31,8.82,5.81,22.87,0.81,0.13,0.02
SN,CS,siddi,32,8.77,5.84,22.85,0.81,0.13,0.02
SN,CS,siddi,33,8.73,5.84,22.83,0.81,0.13,0.02
SN,CS,siddi,34,8.68,5.87,22.83,0.81,0.13,0.02
SN,CS,siddi,35,8.56,5.93,22.84,0.81,0.13,0.02
SN,CS,siddi,36,8.58,5.92,22.87,0.81,0.13,0.02
SN,CS,siddi,37,8.53,5.95,22.88,0.81,0.13,0.02
SN,CS,siddi,38,8.45,6.01,22.89,0.81,0.13,0.02
SN,CS,siddi,39,8.49,5.99,22.91,0.81,0.13,0.02
SN,CS,siddi,40,8.47,6.0,22.91,0.81,0.13,0.02
SN,CS,siddi,41,8.48,5.99,22.91,0.81,0.13,0.02
SN,CS,siddi,42,8.41,6.04,22.93,0.81,0.13,0.02
SN,CS,siddi,43,8.45,6.04,23.0,0.81,0.13,0.02
SN,CS,siddi,44,8.54,5.99,23.01,0.81,0.13,0.02
SN,CS,siddi,45,8.55,5.96,22.89,0.81,0.13,0.02
SN,CS,siddi,46,8.57,5.89,22.72,0.82,0.13,0.02
SN,CS,siddi,47,8.59,5.87,22.65,0.82,0.13,0.02
SN,CS,siddi,48,8.64,5.81,22.56,0.82,0.13,0.02
SN,CS,siddi,49,8.61,5.81,22.45,0.81,0.13,0.02
SN,CS,siddi,50,8.61,5.8,22.35,0.81,0.13,0.02
SN,CS,siddi,51,8.62,5.77,22.25,0.82,0.13,0.02
SN,CS,siddi,52,8.55,5.8,22.17,0.82,0.13,0.02
SN,CS,siddi,53,8.54,5.79,22.09,0.82,0.13,0.02
SN,CS,siddi,54,8.47,5.8,22.05,0.82,0.13,0.02
SN,CS,siddi,55,8.48,5.77,21.96,0.82,0.13,0.02
SN,CS,siddi,56,8.48,5.77,21.88,0.82,0.13,0.02
SN,CS,siddi,57,9.15,5.71,23.31,0.82,0.13,0.02
SN,CS,siddi,58,9.9,6.23,27.37,0.82,0.13,0.03
SN,CS,siddi,59,10.01,6.21,27.61,0.82,0.13,0.04
SN,CS,siddi,60,10.47,6.31,29.53,0.82,0.12,0.04
SN,CS,siddi,61,10.83,6.28,30.31,0.83,0.12,0.04
SN,CS,siddi,62,10.85,7.08,34.32,0.82,0.12,0.04
SN,CS,siddi,63,11.55,7.07,36.56,0.82,0.12,0.05
SN,CS,siddi,64,12.1,7.0,37.79,0.82,0.12,0.05
SN,CS,siddi,65,12.41,7.6,41.65,0.82,0.12,0.06
SN,CS,siddi,66,13.2,7.59,44.28,0.82,0.12,0.06
SN,CS,siddi,67,13.62,7.51,45.25,0.83,0.12,0.07
SN,CS,siddi,68,13.82,7.64,46.61,0.83,0.12,0.07
SN,CS,siddi,69,13.8,7.71,47.03,0.82,0.12,0.07
SN,CS,siddi,70,14.13,7.69,48.0,0.82,0.12,0.08
SN,CS,siddi,71,14.04,8.39,52.0,0.81,0.12,0.08
SN,CS,siddi,72,14.43,8.48,54.17,0.81,0.12,0.08
SN,CS,siddi,73,14.48,8.52,54.55,0.82,0.12,0.08
SN,CS,siddi,74,14.4,8.56,54.53,0.81,0.12,0.08
SN,CS,siddi,75,14.46,8.52,54.48,0.81,0.12,0.08
