Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AH,nidana,1,9.65,4.46,19.02,0.83,0.14,0.06
SN,AH,nidana,2,9.74,4.46,19.22,0.83,0.14,0.06
SN,AH,nidana,3,9.64,4.5,19.24,0.83,0.14,0.06
SN,AH,nidana,4,9.57,4.54,19.24,0.83,0.14,0.06
SN,AH,nidana,5,9.49,4.58,19.26,0.83,0.14,0.06
SN,AH,nidana,6,9.3,4.66,19.28,0.83,0.14,0.05
SN,AH,nidana,7,9.3,4.66,19.28,0.83,0.14,0.05
SN,AH,nidana,8,9.2,4.7,19.28,0.83,0.14,0.05
SN,AH,nidana,9,9.2,4.7,19.2,0.83,0.14,0.05
SN,AH,nidana,10,9.19,4.76,19.34,0.82,0.14,0.05
SN,AH,nidana,11,9.22,4.74,19.4,0.82,0.14,0.05
SN,AH,nidana,12,9.14,4.78,19.4,0.82,0.14,0.05
SN,AH,nidana,13,9.13,4.8,19.4,0.82,0.14,0.05
SN,AH,nidana,14,9.24,4.78,19.52,0.83,0.14,0.05
SN,AH,nidana,15,9.2,4.8,19.54,0.83,0.14,0.05
SN,AH,nidana,16,9.13,4.86,19.58,0.83,0.14,0.05
SN,AH,nidana,17,9.25,4.8,19.54,0.83,0.14,0.05
SN,AH,nidana,18,9.01,4.94,19.6,0.83,0.14,0.04
SN,AH,nidana,19,9.19,4.82,19.6,0.83,0.14,0.05
SN,AH,nidana,20,9.08,4.9,19.64,0.83,0.14,0.05
SN,AH,nidana,21,8.98,4.92,19.6,0.83,0.14,0.05
SN,AH,nidana,22,8.8,5.06,19.72,0.82,0.14,0.05
SN,AH,nidana,23,8.73,5.1,19.72,0.82,0.14,0.05
SN,AH,nidana,24,8.7,5.1,19.7,0.83,0.14,0.05
SN,AH,nidana,25,8.73,5.08,19.7,0.83,0.14,0.05
SN,AH,nidana,26,8.83,4.74,18.78,0.88,0.13,0.05
SN,AH,nidana,27,8.84,4.74,18.78,0.89,0.13,0.05
SN,AH,nidana,28,8.77,4.74,18.6,0.89,0.13,0.05
SN,AH,nidana,29,8.68,4.8,18.66,0.89,0.13,0.04
SN,AH,nidana,30,8.68,4.8,18.66,0.89,0.13,0.04
SN,AH,nidana,31,8.73,4.76,18.66,0.89,0.13,0.05
SN,AH,nidana,32,8.61,4.82,18.7,0.89,0.13,0.04
SN,AH,nidana,33,8.51,4.88,18.72,0.9,0.13,0.04
SN,AH,nidana,34,8.35,4.98,18.76,0.9,0.13,0.03
SN,AH,nidana,35,8.22,5.06,18.8,0.9,0.13,0.03
SN,AH,nidana,36,8.08,5.1,18.66,0.9,0.13,0.03
SN,AH,nidana,37,8.13,5.04,18.66,0.9,0.13,0.03
SN,AH,nidana,38,8.19,5.0,18.62,0.91,0.13,0.03
SN,AH,nidana,39,8.08,5.08,18.64,0.9,0.13,0.02
SN,AH,nidana,40,7.98,5.16,18.7,0.9,0.13,0.02
SN,AH,nidana,41,7.92,5.2,18.7,0.9,0.13,0.02
SN,AH,nidana,42,7.89,5.24,18.64,0.9,0.13,0.02
SN,AH,nidana,43,7.92,5.2,18.54,0.9,0.13,0.02
SN,AH,nidana,44,7.79,5.18,18.18,0.91,0.13,0.02
SN,AH,nidana,45,7.8,5.08,17.84,0.92,0.13,0.02
SN,AH,nidana,46,7.83,4.98,17.62,0.92,0.13,0.02
SN,AH,nidana,47,7.78,4.92,17.3,0.92,0.13,0.02
SN,AH,nidana,48,7.76,4.94,17.32,0.91,0.13,0.02
SN,AH,nidana,49,7.74,4.94,17.28,0.91,0.13,0.02
SN,AH,nidana,50,7.94,4.84,17.36,0.91,0.13,0.02
SN,AH,nidana,51,7.94,4.88,17.52,0.91,0.13,0.02
SN,AH,nidana,52,8.09,4.76,17.4,0.91,0.13,0.03
SN,AH,nidana,53,8.26,4.7,17.52,0.91,0.13,0.03
SN,AH,nidana,54,8.53,4.6,17.6,0.91,0.13,0.03
SN,AH,nidana,55,8.62,4.58,17.68,0.92,0.13,0.03
SN,AH,nidana,56,8.55,4.72,17.94,0.91,0.13,0.03
SN,AH,nidana,57,8.52,4.72,17.94,0.92,0.13,0.03
SN,AH,nidana,58,8.39,4.8,17.94,0.9,0.13,0.03
SN,AH,nidana,59,8.51,4.7,17.94,0.91,0.13,0.03
SN,AH,nidana,60,8.46,4.72,17.94,0.89,0.13,0.03
SN,AH,nidana,61,8.6,4.66,17.86,0.89,0.13,0.04
SN,AH,nidana,62,8.47,4.72,17.86,0.89,0.13,0.04
SN,AH,nidana,63,8.47,4.72,17.82,0.89,0.13,0.04
SN,AH,nidana,64,8.46,4.72,17.86,0.9,0.13,0.04
SN,AH,nidana,65,8.41,4.74,17.84,0.89,0.13,0.04
SN,AH,nidana,66,8.38,4.8,18.04,0.87,0.13,0.04
SN,AH,nidana,67,8.29,4.84,18.02,0.87,0.13,0.03
SN,AH,nidana,68,8.36,4.84,18.18,0.87,0.13,0.03
SN,AH,nidana,69,8.22,4.94,18.22,0.87,0.13,0.03
SN,AH,nidana,70,8.2,4.98,18.4,0.85,0.13,0.03
SN,AH,nidana,71,8.23,4.98,18.44,0.86,0.13,0.03
SN,AH,nidana,72,8.32,4.88,18.28,0.86,0.13,0.03
SN,AH,nidana,73,8.31,4.8,17.96,0.85,0.13,0.03
SN,AH,nidana,74,8.32,4.8,17.98,0.85,0.13,0.03
SN,AH,nidana,75,8.25,4.86,18.02,0.85,0.14,0.03
SN,AH,nidana,76,8.23,4.88,18.02,0.84,0.14,0.03
SN,AH,nidana,77,8.14,4.92,18.02,0.84,0.14,0.03
SN,AH,nidana,78,8.05,5.02,18.24,0.83,0.14,0.03
SN,AH,nidana,79,8.01,5.04,18.18,0.83,0.14,0.03
SN,AH,nidana,80,7.8,5.18,18.22,0.83,0.14,0.02
SN,AH,nidana,81,7.71,5.26,18.26,0.83,0.14,0.02
SN,AH,nidana,82,7.77,5.2,18.24,0.83,0.14,0.02
SN,AH,nidana,83,7.82,5.16,18.24,0.83,0.14,0.02
SN,AH,nidana,84,7.8,5.12,18.1,0.83,0.14,0.02
SN,AH,nidana,85,7.8,5.1,18.08,0.83,0.14,0.02
SN,AH,nidana,86,7.93,5.0,18.06,0.83,0.14,0.02
SN,AH,nidana,87,7.94,5.0,18.1,0.83,0.14,0.02
SN,AH,nidana,88,7.88,5.04,18.12,0.83,0.14,0.02
SN,AH,nidana,89,7.97,4.98,18.12,0.84,0.14,0.03
SN,AH,nidana,90,7.87,5.2,18.62,0.82,0.14,0.03
SN,AH,nidana,91,7.83,5.24,18.68,0.81,0.14,0.03
SN,AH,nidana,92,7.84,5.26,18.84,0.81,0.14,0.03
SN,AH,nidana,93,7.74,5.32,18.84,0.81,0.14,0.03
SN,AH,nidana,94,7.62,5.48,19.14,0.8,0.14,0.03
SN,AH,nidana,95,7.67,5.54,19.46,0.81,0.14,0.03
SN,AH,nidana,96,7.55,5.7,19.68,0.8,0.13,0.02
SN,AH,nidana,97,7.57,5.78,20.0,0.8,0.13,0.02
SN,AH,nidana,98,7.53,5.82,20.04,0.8,0.13,0.02
SN,AH,nidana,99,7.57,5.9,20.38,0.81,0.13,0.02
SN,AH,nidana,100,7.41,6.0,20.26,0.81,0.13,0.02
SN,AH,nidana,101,7.3,6.02,20.1,0.81,0.13,0.02
SN,AH,nidana,102,7.17,6.1,20.02,0.81,0.13,0.02
SN,AH,nidana,103,7.05,6.18,19.9,0.81,0.13,0.02
SN,AH,nidana,104,6.89,6.28,19.82,0.81,0.13,0.01
SN,AH,nidana,105,6.81,6.28,19.72,0.81,0.13,0.01
SN,AH,nidana,106,6.88,6.12,19.46,0.81,0.13,0.01
SN,AH,nidana,107,6.87,6.16,19.52,0.81,0.13,0.01
SN,AH,nidana,108,6.99,6.08,19.52,0.83,0.13,0.01
SN,AH,nidana,109,6.85,6.2,19.52,0.82,0.13,0.01
SN,AH,nidana,110,6.87,6.18,19.54,0.82,0.13,0.01
SN,AH,nidana,111,6.72,6.28,19.58,0.82,0.13,0.01
SN,AH,nidana,112,6.77,6.32,19.76,0.8,0.13,0.01
SN,AH,nidana,113,6.75,6.34,19.78,0.8,0.13,0.01
SN,AH,nidana,114,6.78,6.26,19.62,0.81,0.13,0.01
SN,AH,nidana,115,6.74,6.32,19.66,0.81,0.13,0.01
SN,AH,nidana,116,6.75,6.24,19.44,0.81,0.13,0.01
SN,AH,nidana,117,6.75,6.24,19.48,0.81,0.13,0.01
SN,AH,nidana,118,6.76,6.24,19.5,0.8,0.13,0.01
SN,AH,nidana,119,6.8,6.2,19.46,0.81,0.13,0.01
SN,AH,nidana,120,6.85,6.08,19.22,0.81,0.13,0.01
SN,AH,nidana,121,6.83,6.06,19.22,0.82,0.13,0.01
SN,AH,nidana,122,6.82,6.12,19.38,0.81,0.13,0.01
SN,AH,nidana,123,6.87,6.18,19.68,0.81,0.13,0.01
SN,AH,nidana,124,6.86,6.18,19.66,0.81,0.13,0.01
SN,AH,nidana,125,6.94,6.12,19.62,0.82,0.13,0.01
SN,AH,nidana,126,6.91,6.14,19.6,0.82,0.13,0.01
SN,AH,nidana,127,7.0,6.08,19.58,0.82,0.13,0.01
SN,AH,nidana,128,7.0,6.08,19.56,0.81,0.13,0.01
SN,AH,nidana,129,6.95,6.12,19.58,0.81,0.13,0.01
SN,AH,nidana,130,6.96,6.16,19.72,0.81,0.13,0.01
SN,AH,nidana,131,6.91,6.18,19.72,0.81,0.13,0.01
SN,AH,nidana,132,6.81,6.26,19.7,0.8,0.13,0.01
SN,AH,nidana,133,6.78,6.32,19.72,0.79,0.13,0.01
