Text_Type,Book,Chapter,Window,Mean,StDev
SN,AS,sutra,1,58.72,46.32
SN,AS,sutra,2,58.85,46.61
SN,AS,sutra,3,58.46,46.46
SN,AS,sutra,4,58.65,46.69
SN,AS,sutra,5,59.77,47.24
SN,AS,sutra,6,59.33,47.08
SN,AS,sutra,7,59.78,47.87
SN,AS,sutra,8,59.57,47.79
SN,AS,sutra,9,59.26,47.38
SN,AS,sutra,10,59.68,47.7
SN,AS,sutra,11,61.14,48.26
SN,AS,sutra,12,61.13,47.98
SN,AS,sutra,13,61.72,48.17
SN,AS,sutra,14,62.34,47.98
SN,AS,sutra,15,61.24,47.62
SN,AS,sutra,16,60.7,47.73
SN,AS,sutra,17,61.2,47.96
SN,AS,sutra,18,62.06,48.59
SN,AS,sutra,19,60.93,48.17
SN,AS,sutra,20,60.92,48.3
SN,AS,sutra,21,60.96,48.36
SN,AS,sutra,22,61.13,48.49
SN,AS,sutra,23,60.68,48.32
SN,AS,sutra,24,61.02,48.57
SN,AS,sutra,25,61.22,48.69
SN,AS,sutra,26,61.87,49.11
SN,AS,sutra,27,62.54,49.22
SN,AS,sutra,28,62.98,49.58
SN,AS,sutra,29,63.72,50.15
SN,AS,sutra,30,63.42,49.76
SN,AS,sutra,31,62.89,49.34
SN,AS,sutra,32,62.07,48.75
SN,AS,sutra,33,62.44,48.64
SN,AS,sutra,34,62.91,48.47
SN,AS,sutra,35,61.74,47.84
SN,AS,sutra,36,61.59,47.86
SN,AS,sutra,37,60.2,47.12
SN,AS,sutra,38,60.08,47.04
SN,AS,sutra,39,59.82,47.33
SN,AS,sutra,40,59.68,47.27
SN,AS,sutra,41,59.26,46.91
SN,AS,sutra,42,59.37,47.13
SN,AS,sutra,43,60.06,47.43
SN,AS,sutra,44,60.28,47.6
SN,AS,sutra,45,59.49,47.36
SN,AS,sutra,46,59.63,46.9
SN,AS,sutra,47,59.65,47.05
SN,AS,sutra,48,59.99,47.17
SN,AS,sutra,49,59.68,47.34
SN,AS,sutra,50,60.2,47.41
SN,AS,sutra,51,59.87,47.53
SN,AS,sutra,52,59.66,47.41
SN,AS,sutra,53,59.06,46.0
SN,AS,sutra,54,56.02,44.63
SN,AS,sutra,55,56.06,44.53
SN,AS,sutra,56,56.21,44.89
SN,AS,sutra,57,56.55,45.21
SN,AS,sutra,58,56.35,45.48
SN,AS,sutra,59,56.99,45.78
SN,AS,sutra,60,56.68,45.44
SN,AS,sutra,61,56.68,45.44
SN,AS,sutra,62,56.37,45.53
SN,AS,sutra,63,56.45,45.64
SN,AS,sutra,64,58.48,46.92
SN,AS,sutra,65,58.61,47.03
SN,AS,sutra,66,58.71,47.1
SN,AS,sutra,67,59.76,47.86
SN,AS,sutra,68,61.09,48.41
SN,AS,sutra,69,60.28,48.09
SN,AS,sutra,70,59.44,47.64
SN,AS,sutra,71,60.36,47.7
SN,AS,sutra,72,60.15,47.48
SN,AS,sutra,73,60.21,47.61
SN,AS,sutra,74,60.8,48.04
SN,AS,sutra,75,61.98,48.63
SN,AS,sutra,76,61.93,48.65
SN,AS,sutra,77,62.24,48.98
SN,AS,sutra,78,63.32,49.83
SN,AS,sutra,79,62.48,49.17
SN,AS,sutra,80,61.53,48.48
SN,AS,sutra,81,61.79,48.41
SN,AS,sutra,82,62.47,48.4
SN,AS,sutra,83,60.84,47.12
SN,AS,sutra,84,59.37,46.81
SN,AS,sutra,85,58.86,46.53
SN,AS,sutra,86,58.61,46.24
SN,AS,sutra,87,57.58,45.74
SN,AS,sutra,88,57.35,45.69
SN,AS,sutra,89,57.91,45.91
SN,AS,sutra,90,57.45,45.51
SN,AS,sutra,91,57.33,45.44
SN,AS,sutra,92,56.74,45.38
SN,AS,sutra,93,56.29,45.08
SN,AS,sutra,94,57.35,45.71
SN,AS,sutra,95,57.53,45.74
SN,AS,sutra,96,56.54,45.42
SN,AS,sutra,97,56.73,45.88
SN,AS,sutra,98,57.28,45.98
SN,AS,sutra,99,56.91,45.75
SN,AS,sutra,100,57.13,45.83
SN,AS,sutra,101,56.89,45.33
SN,AS,sutra,102,56.63,45.09
SN,AS,sutra,103,56.2,44.84
SN,AS,sutra,104,55.07,43.74
SN,AS,sutra,105,55.48,44.31
SN,AS,sutra,106,55.32,44.17
SN,AS,sutra,107,55.79,44.51
SN,AS,sutra,108,55.78,44.8
SN,AS,sutra,109,55.32,44.44
SN,AS,sutra,110,56.58,45.24
SN,AS,sutra,111,56.3,44.9
SN,AS,sutra,112,57.82,45.7
SN,AS,sutra,113,57.11,45.31
SN,AS,sutra,114,56.64,44.76
SN,AS,sutra,115,56.67,44.52
SN,AS,sutra,116,55.16,43.78
SN,AS,sutra,117,55.89,43.97
SN,AS,sutra,118,56.07,44.61
SN,AS,sutra,119,55.4,44.13
SN,AS,sutra,120,56.5,44.62
SN,AS,sutra,121,57.7,45.26
SN,AS,sutra,122,57.38,44.97
SN,AS,sutra,123,56.77,44.77
SN,AS,sutra,124,57.39,45.47
SN,AS,sutra,125,57.31,45.0
SN,AS,sutra,126,56.69,44.77
SN,AS,sutra,127,56.15,44.55
SN,AS,sutra,128,57.49,45.58
SN,AS,sutra,129,59.11,47.03
SN,AS,sutra,130,59.28,46.99
SN,AS,sutra,131,58.43,46.85
SN,AS,sutra,132,59.06,46.72
SN,AS,sutra,133,58.77,46.8
SN,AS,sutra,134,58.66,46.64
SN,AS,sutra,135,58.87,47.15
SN,AS,sutra,136,57.93,46.51
SN,AS,sutra,137,58.92,46.99
SN,AS,sutra,138,59.53,47.63
SN,AS,sutra,139,59.45,47.47
SN,AS,sutra,140,60.1,47.46
SN,AS,sutra,141,58.24,46.47
SN,AS,sutra,142,56.68,45.39
SN,AS,sutra,143,56.72,45.44
SN,AS,sutra,144,57.86,46.23
SN,AS,sutra,145,58.41,46.25
SN,AS,sutra,146,58.2,46.06
SN,AS,sutra,147,58.42,46.11
SN,AS,sutra,148,58.69,46.25
SN,AS,sutra,149,59.31,46.52
SN,AS,sutra,150,56.94,45.76
SN,AS,sutra,151,57.8,46.17
SN,AS,sutra,152,57.38,45.99
SN,AS,sutra,153,56.89,45.31
SN,AS,sutra,154,56.97,45.39
SN,AS,sutra,155,56.77,45.2
SN,AS,sutra,156,57.5,45.24
SN,AS,sutra,157,57.03,45.02
SN,AS,sutra,158,58.7,46.27
SN,AS,sutra,159,59.33,46.9
SN,AS,sutra,160,58.76,46.73
SN,AS,sutra,161,58.3,46.0
SN,AS,sutra,162,58.01,46.21
SN,AS,sutra,163,57.2,45.83
SN,AS,sutra,164,57.17,46.0
SN,AS,sutra,165,57.9,46.82
SN,AS,sutra,166,58.0,46.94
SN,AS,sutra,167,57.61,46.6
SN,AS,sutra,168,57.45,46.54
SN,AS,sutra,169,56.94,46.22
SN,AS,sutra,170,56.02,45.71
SN,AS,sutra,171,57.51,46.82
SN,AS,sutra,172,57.35,46.69
SN,AS,sutra,173,57.58,46.7
SN,AS,sutra,174,57.75,47.11
SN,AS,sutra,175,56.81,46.43
SN,AS,sutra,176,54.97,45.28
SN,AS,sutra,177,55.75,45.87
SN,AS,sutra,178,55.47,45.86
SN,AS,sutra,179,55.91,45.99
SN,AS,sutra,180,56.21,46.35
SN,AS,sutra,181,56.48,46.61
SN,AS,sutra,182,55.7,45.99
