Text_Type,Book,Chapter,Window,Mean,StDev
SN,AS,nidana,1,103.41,44.59
SN,AS,nidana,2,102.71,44.47
SN,AS,nidana,3,100.62,43.93
SN,AS,nidana,4,97.54,43.0
SN,AS,nidana,5,93.28,41.62
SN,AS,nidana,6,90.75,40.95
SN,AS,nidana,7,87.87,39.38
SN,AS,nidana,8,83.64,37.93
SN,AS,nidana,9,87.14,39.53
SN,AS,nidana,10,89.51,41.23
SN,AS,nidana,11,89.55,41.3
SN,AS,nidana,12,90.7,41.92
SN,AS,nidana,13,88.33,40.75
SN,AS,nidana,14,85.37,39.36
SN,AS,nidana,15,82.61,38.38
SN,AS,nidana,16,81.82,38.05
SN,AS,nidana,17,79.83,36.92
SN,AS,nidana,18,79.13,36.77
SN,AS,nidana,19,78.04,36.27
SN,AS,nidana,20,74.55,34.1
SN,AS,nidana,21,72.88,33.51
SN,AS,nidana,22,72.19,32.94
SN,AS,nidana,23,70.74,32.38
SN,AS,nidana,24,69.71,31.73
SN,AS,nidana,25,67.89,31.08
SN,AS,nidana,26,65.98,30.34
SN,AS,nidana,27,64.14,29.34
SN,AS,nidana,28,61.93,27.92
SN,AS,nidana,29,60.9,27.27
SN,AS,nidana,30,60.14,26.82
SN,AS,nidana,31,60.2,26.62
SN,AS,nidana,32,59.72,26.7
SN,AS,nidana,33,59.08,26.08
SN,AS,nidana,34,57.99,25.52
SN,AS,nidana,35,58.25,25.55
SN,AS,nidana,36,57.59,25.29
SN,AS,nidana,37,57.27,25.09
SN,AS,nidana,38,55.77,24.03
SN,AS,nidana,39,55.14,23.66
SN,AS,nidana,40,54.64,23.09
SN,AS,nidana,41,53.08,22.53
SN,AS,nidana,42,51.14,21.78
SN,AS,nidana,43,51.42,21.68
SN,AS,nidana,44,51.36,21.43
SN,AS,nidana,45,41.63,17.38
SN,AS,nidana,46,39.49,15.68
SN,AS,nidana,47,35.36,13.56
SN,AS,nidana,48,36.3,13.19
