Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AH,kalpa,1,7.05,7.27,23.07,0.65,0.13,0.0
SN,AH,kalpa,2,7.06,7.27,23.08,0.65,0.13,0.0
SN,AH,kalpa,3,7.06,7.33,23.29,0.65,0.13,0.0
SN,AH,kalpa,4,7.05,7.35,23.28,0.65,0.13,0.0
SN,AH,kalpa,5,7.0,7.44,23.41,0.65,0.13,0.0
SN,AH,kalpa,6,7.03,7.28,23.07,0.65,0.13,0.0
SN,AH,kalpa,7,7.04,7.28,23.07,0.65,0.13,0.0
SN,AH,kalpa,8,7.07,7.17,22.84,0.65,0.13,0.01
SN,AH,kalpa,9,7.06,7.21,22.95,0.65,0.13,0.01
SN,AH,kalpa,10,7.05,7.04,22.49,0.65,0.13,0.01
SN,AH,kalpa,11,7.04,7.09,22.59,0.64,0.13,0.01
SN,AH,kalpa,12,7.02,7.08,22.48,0.64,0.13,0.01
SN,AH,kalpa,13,7.02,7.16,22.69,0.64,0.14,0.01
SN,AH,kalpa,14,7.02,7.17,22.71,0.64,0.14,0.01
SN,AH,kalpa,15,7.01,7.2,22.81,0.64,0.13,0.01
SN,AH,kalpa,16,6.98,7.16,22.71,0.64,0.13,0.01
SN,AH,kalpa,17,7.01,7.15,22.69,0.64,0.13,0.01
SN,AH,kalpa,18,7.07,7.0,22.45,0.64,0.13,0.01
SN,AH,kalpa,19,7.03,7.07,22.59,0.65,0.13,0.01
SN,AH,kalpa,20,7.08,6.95,22.35,0.65,0.13,0.01
SN,AH,kalpa,21,7.01,7.12,22.73,0.64,0.13,0.01
SN,AH,kalpa,22,6.99,7.13,22.75,0.64,0.13,0.01
SN,AH,kalpa,23,6.93,7.29,23.11,0.64,0.13,0.0
SN,AH,kalpa,24,6.93,7.05,22.4,0.65,0.13,0.0
SN,AH,kalpa,25,6.91,7.08,22.37,0.65,0.13,0.0
SN,AH,kalpa,26,6.9,7.09,22.37,0.65,0.13,0.0
SN,AH,kalpa,27,6.87,7.12,22.39,0.66,0.13,0.0
SN,AH,kalpa,28,6.89,7.05,22.28,0.66,0.13,0.01
SN,AH,kalpa,29,6.91,7.08,22.41,0.66,0.13,0.01
SN,AH,kalpa,30,6.92,7.0,22.16,0.67,0.13,0.01
SN,AH,kalpa,31,6.89,7.11,22.36,0.66,0.13,0.01
SN,AH,kalpa,32,6.9,7.11,22.36,0.67,0.13,0.01
SN,AH,kalpa,33,6.86,7.2,22.52,0.66,0.13,0.01
SN,AH,kalpa,34,6.82,7.24,22.53,0.66,0.13,0.01
SN,AH,kalpa,35,6.78,7.52,23.13,0.64,0.13,0.01
SN,AH,kalpa,36,6.76,7.48,22.99,0.64,0.13,0.01
SN,AH,kalpa,37,6.77,7.47,22.97,0.64,0.13,0.01
SN,AH,kalpa,38,6.84,7.21,22.44,0.65,0.13,0.01
SN,AH,kalpa,39,6.88,7.27,22.65,0.65,0.13,0.01
SN,AH,kalpa,40,6.86,7.25,22.53,0.65,0.13,0.01
SN,AH,kalpa,41,6.89,7.27,22.63,0.64,0.13,0.01
SN,AH,kalpa,42,6.92,7.23,22.61,0.64,0.13,0.01
SN,AH,kalpa,43,6.96,7.27,22.76,0.64,0.13,0.01
SN,AH,kalpa,44,6.95,7.17,22.44,0.64,0.13,0.01
SN,AH,kalpa,45,6.91,7.51,23.15,0.63,0.13,0.01
SN,AH,kalpa,46,6.94,7.48,23.16,0.63,0.13,0.01
SN,AH,kalpa,47,6.92,7.53,23.27,0.63,0.13,0.01
SN,AH,kalpa,48,6.92,7.44,23.03,0.62,0.13,0.01
SN,AH,kalpa,49,6.98,7.36,23.04,0.63,0.13,0.01
SN,AH,kalpa,50,6.95,7.35,22.93,0.63,0.13,0.01
SN,AH,kalpa,51,6.95,7.33,22.95,0.64,0.13,0.01
SN,AH,kalpa,52,7.0,7.25,22.88,0.64,0.13,0.01
SN,AH,kalpa,53,7.07,7.19,22.87,0.64,0.13,0.01
SN,AH,kalpa,54,7.1,7.12,22.76,0.65,0.13,0.01
SN,AH,kalpa,55,7.14,7.16,22.99,0.65,0.13,0.01
SN,AH,kalpa,56,7.18,7.04,22.73,0.65,0.13,0.01
SN,AH,kalpa,57,7.19,7.07,22.88,0.65,0.13,0.01
SN,AH,kalpa,58,7.23,6.96,22.65,0.66,0.13,0.01
SN,AH,kalpa,59,7.29,7.01,22.91,0.66,0.13,0.01
SN,AH,kalpa,60,7.33,6.84,22.48,0.66,0.13,0.01
SN,AH,kalpa,61,7.4,6.77,22.47,0.66,0.13,0.02
SN,AH,kalpa,62,7.4,6.73,22.37,0.66,0.13,0.02
SN,AH,kalpa,63,7.35,6.77,22.39,0.66,0.13,0.02
SN,AH,kalpa,64,7.4,6.73,22.39,0.66,0.13,0.02
SN,AH,kalpa,65,7.39,6.75,22.37,0.66,0.13,0.02
SN,AH,kalpa,66,7.48,6.67,22.36,0.67,0.13,0.02
SN,AH,kalpa,67,7.47,6.75,22.6,0.67,0.13,0.02
SN,AH,kalpa,68,7.49,6.63,22.28,0.67,0.13,0.02
SN,AH,kalpa,69,7.45,6.67,22.28,0.67,0.13,0.02
SN,AH,kalpa,70,7.47,6.51,21.83,0.67,0.13,0.02
SN,AH,kalpa,71,7.48,6.51,21.84,0.68,0.13,0.02
SN,AH,kalpa,72,7.57,6.41,21.73,0.68,0.13,0.02
SN,AH,kalpa,73,7.63,6.37,21.75,0.68,0.13,0.02
SN,AH,kalpa,74,7.68,6.35,21.75,0.67,0.13,0.02
SN,AH,kalpa,75,7.63,6.49,22.07,0.67,0.13,0.02
SN,AH,kalpa,76,7.65,6.51,22.09,0.67,0.13,0.02
SN,AH,kalpa,77,7.66,6.49,22.09,0.66,0.13,0.02
SN,AH,kalpa,78,7.72,6.37,21.87,0.66,0.13,0.03
SN,AH,kalpa,79,7.75,6.37,21.89,0.67,0.13,0.03
SN,AH,kalpa,80,7.8,6.29,21.77,0.67,0.13,0.03
SN,AH,kalpa,81,7.88,6.24,21.79,0.67,0.13,0.03
SN,AH,kalpa,82,7.91,6.21,21.79,0.67,0.13,0.03
SN,AH,kalpa,83,7.85,6.27,21.8,0.67,0.13,0.03
SN,AH,kalpa,84,7.95,6.16,21.65,0.67,0.13,0.03
SN,AH,kalpa,85,7.99,6.13,21.67,0.68,0.13,0.03
SN,AH,kalpa,86,8.0,6.09,21.57,0.68,0.13,0.03
SN,AH,kalpa,87,7.98,6.13,21.69,0.68,0.13,0.03
SN,AH,kalpa,88,7.95,6.08,21.47,0.68,0.13,0.03
SN,AH,kalpa,89,8.02,6.04,21.48,0.68,0.13,0.03
SN,AH,kalpa,90,8.03,6.0,21.39,0.69,0.13,0.03
SN,AH,kalpa,91,8.04,6.0,21.39,0.7,0.13,0.03
SN,AH,kalpa,92,8.02,6.0,21.39,0.7,0.13,0.03
SN,AH,kalpa,93,7.88,6.17,21.65,0.7,0.13,0.03
SN,AH,kalpa,94,7.9,6.13,21.53,0.7,0.13,0.03
SN,AH,kalpa,95,7.91,6.12,21.51,0.7,0.13,0.03
SN,AH,kalpa,96,8.01,5.95,21.13,0.71,0.13,0.03
SN,AH,kalpa,97,8.03,5.93,21.13,0.71,0.13,0.03
SN,AH,kalpa,98,8.03,5.83,20.76,0.7,0.13,0.03
SN,AH,kalpa,99,8.01,5.85,20.75,0.7,0.13,0.03
SN,AH,kalpa,100,7.97,5.87,20.77,0.71,0.13,0.03
SN,AH,kalpa,101,8.02,5.84,20.79,0.71,0.13,0.03
SN,AH,kalpa,102,8.02,5.84,20.77,0.72,0.13,0.03
SN,AH,kalpa,103,7.95,5.89,20.77,0.72,0.13,0.03
SN,AH,kalpa,104,7.91,5.87,20.61,0.72,0.13,0.03
SN,AH,kalpa,105,7.87,5.93,20.73,0.71,0.13,0.03
SN,AH,kalpa,106,7.98,5.77,20.49,0.71,0.13,0.03
SN,AH,kalpa,107,7.89,5.93,20.8,0.69,0.13,0.03
SN,AH,kalpa,108,7.89,5.89,20.65,0.7,0.13,0.03
