Text_Type,Book,Chapter,Window,Mean,StDev
SN,CS,kalpa,1,86.04,21.22
SN,CS,kalpa,2,88.77,22.39
SN,CS,kalpa,3,88.55,22.3
SN,CS,kalpa,4,85.84,21.47
SN,CS,kalpa,5,85.58,21.34
SN,CS,kalpa,6,84.2,21.11
SN,CS,kalpa,7,91.16,23.31
SN,CS,kalpa,8,84.82,21.96
SN,CS,kalpa,9,88.45,22.84
SN,CS,kalpa,10,90.18,23.27
SN,CS,kalpa,11,77.69,21.08
SN,CS,kalpa,12,76.8,20.98
SN,CS,kalpa,13,81.17,22.21
SN,CS,kalpa,14,79.4,21.96
SN,CS,kalpa,15,78.0,21.73
SN,CS,kalpa,16,79.41,21.69
SN,CS,kalpa,17,78.61,21.47
SN,CS,kalpa,18,74.69,20.56
SN,CS,kalpa,19,74.25,19.6
SN,CS,kalpa,20,70.82,18.81
SN,CS,kalpa,21,69.6,18.7
SN,CS,kalpa,22,66.2,17.89
SN,CS,kalpa,23,60.58,16.71
SN,CS,kalpa,24,60.82,16.78
SN,CS,kalpa,25,61.52,17.0
SN,CS,kalpa,26,63.26,18.3
SN,CS,kalpa,27,58.86,17.17
SN,CS,kalpa,28,55.93,16.35
SN,CS,kalpa,29,54.9,15.91
SN,CS,kalpa,30,53.53,15.63
SN,CS,kalpa,31,49.35,14.32
SN,CS,kalpa,32,41.8,12.09
SN,CS,kalpa,33,39.65,11.53
SN,CS,kalpa,34,33.25,9.33
SN,CS,kalpa,35,29.28,7.98
SN,CS,kalpa,36,26.89,7.36
SN,CS,kalpa,37,23.17,6.74
SN,CS,kalpa,38,18.45,6.89
SN,CS,kalpa,39,15.37,7.93
SN,CS,kalpa,40,11.16,10.59
SN,CS,kalpa,41,10.0,12.56
SN,CS,kalpa,42,10.05,12.72
SN,CS,kalpa,43,9.92,12.9
SN,CS,kalpa,44,9.59,13.9
SN,CS,kalpa,45,9.82,13.89
SN,CS,kalpa,46,9.68,14.0
SN,CS,kalpa,47,9.79,14.05
SN,CS,kalpa,48,10.15,13.44
SN,CS,kalpa,49,9.96,13.49
SN,CS,kalpa,50,9.58,13.73
SN,CS,kalpa,51,9.82,15.01
SN,CS,kalpa,52,9.91,14.91
SN,CS,kalpa,53,9.56,13.75
SN,CS,kalpa,54,10.39,14.33
SN,CS,kalpa,55,10.33,14.34
SN,CS,kalpa,56,10.91,14.62
SN,CS,kalpa,57,11.47,14.58
SN,CS,kalpa,58,11.51,14.36
SN,CS,kalpa,59,11.24,14.46
SN,CS,kalpa,60,10.89,14.54
SN,CS,kalpa,61,11.41,14.84
SN,CS,kalpa,62,11.41,14.84
SN,CS,kalpa,63,12.06,15.11
SN,CS,kalpa,64,11.69,15.16
SN,CS,kalpa,65,11.85,14.99
SN,CS,kalpa,66,13.75,15.55
SN,CS,kalpa,67,12.35,14.45
SN,CS,kalpa,68,11.58,14.04
SN,CS,kalpa,69,11.28,14.38
SN,CS,kalpa,70,10.13,14.19
SN,CS,kalpa,71,10.3,13.93
SN,CS,kalpa,72,10.39,13.45
SN,CS,kalpa,73,10.6,14.42
SN,CS,kalpa,74,10.92,14.56
SN,CS,kalpa,75,10.62,14.71
SN,CS,kalpa,76,10.7,14.36
SN,CS,kalpa,77,10.25,14.57
SN,CS,kalpa,78,10.2,15.69
SN,CS,kalpa,79,10.22,15.27
SN,CS,kalpa,80,9.84,15.51
SN,CS,kalpa,81,9.71,15.3
SN,CS,kalpa,82,10.08,15.96
SN,CS,kalpa,83,10.18,16.49
SN,CS,kalpa,84,10.2,16.06
SN,CS,kalpa,85,10.31,15.71
SN,CS,kalpa,86,10.48,15.8
SN,CS,kalpa,87,10.35,15.9
SN,CS,kalpa,88,10.92,15.34
SN,CS,kalpa,89,10.4,14.97
SN,CS,kalpa,90,10.51,14.57
SN,CS,kalpa,91,10.82,14.6
SN,CS,kalpa,92,11.08,15.38
SN,CS,kalpa,93,10.86,15.31
SN,CS,kalpa,94,10.58,13.35
SN,CS,kalpa,95,10.25,12.92
SN,CS,kalpa,96,10.4,12.4
SN,CS,kalpa,97,9.8,12.49
SN,CS,kalpa,98,10.02,12.45
SN,CS,kalpa,99,10.14,12.62
SN,CS,kalpa,100,10.61,12.65
SN,CS,kalpa,101,10.97,11.65
SN,CS,kalpa,102,10.75,11.5
SN,CS,kalpa,103,12.28,11.47
SN,CS,kalpa,104,11.35,11.4
SN,CS,kalpa,105,11.87,10.99
SN,CS,kalpa,106,12.16,11.34
SN,CS,kalpa,107,12.32,10.87
SN,CS,kalpa,108,12.23,10.53
SN,CS,kalpa,109,10.67,10.68
SN,CS,kalpa,110,10.41,10.73
SN,CS,kalpa,111,10.56,10.76
SN,CS,kalpa,112,10.56,10.76
SN,CS,kalpa,113,10.57,11.38
SN,CS,kalpa,114,10.74,11.22
SN,CS,kalpa,115,10.61,11.29
SN,CS,kalpa,116,10.73,11.46
SN,CS,kalpa,117,11.03,11.39
SN,CS,kalpa,118,10.49,11.55
SN,CS,kalpa,119,9.7,12.37
SN,CS,kalpa,120,9.09,12.7
SN,CS,kalpa,121,9.89,12.51
SN,CS,kalpa,122,9.66,12.54
SN,CS,kalpa,123,10.59,12.29
SN,CS,kalpa,124,10.73,12.17
SN,CS,kalpa,125,11.0,11.95
SN,CS,kalpa,126,10.65,12.72
SN,CS,kalpa,127,9.63,12.89
SN,CS,kalpa,128,10.38,12.45
SN,CS,kalpa,129,9.97,12.17
SN,CS,kalpa,130,9.95,12.47
SN,CS,kalpa,131,9.84,12.62
SN,CS,kalpa,132,11.2,11.42
SN,CS,kalpa,133,11.8,10.98
SN,CS,kalpa,134,13.17,10.54
SN,CS,kalpa,135,13.36,10.56
SN,CS,kalpa,136,13.14,10.7
SN,CS,kalpa,137,13.05,10.85
SN,CS,kalpa,138,13.41,10.97
SN,CS,kalpa,139,12.65,11.13
SN,CS,kalpa,140,12.06,11.15
SN,CS,kalpa,141,12.19,10.77
SN,CS,kalpa,142,12.68,10.94
SN,CS,kalpa,143,12.81,10.85
SN,CS,kalpa,144,12.36,11.04
SN,CS,kalpa,145,12.35,10.8
SN,CS,kalpa,146,10.68,11.36
SN,CS,kalpa,147,10.97,11.4
SN,CS,kalpa,148,11.06,11.88
SN,CS,kalpa,149,11.37,11.8
SN,CS,kalpa,150,13.21,12.41
SN,CS,kalpa,151,13.89,11.55
SN,CS,kalpa,152,15.36,11.1
SN,CS,kalpa,153,15.03,11.71
SN,CS,kalpa,154,16.98,11.2
SN,CS,kalpa,155,19.55,11.46
SN,CS,kalpa,156,22.11,11.43
SN,CS,kalpa,157,17.21,11.38
SN,CS,kalpa,158,15.9,11.51
SN,CS,kalpa,159,14.33,11.54
SN,CS,kalpa,160,13.03,11.27
SN,CS,kalpa,161,14.43,11.29
SN,CS,kalpa,162,14.23,11.16
SN,CS,kalpa,163,14.48,11.13
SN,CS,kalpa,164,13.51,11.02
SN,CS,kalpa,165,13.82,11.13
SN,CS,kalpa,166,13.58,11.06
SN,CS,kalpa,167,14.34,10.43
SN,CS,kalpa,168,13.95,10.49
SN,CS,kalpa,169,13.73,10.53
SN,CS,kalpa,170,13.4,10.52
SN,CS,kalpa,171,13.35,10.57
SN,CS,kalpa,172,13.35,10.57
SN,CS,kalpa,173,13.34,10.43
SN,CS,kalpa,174,12.72,10.58
SN,CS,kalpa,175,13.16,10.68
SN,CS,kalpa,176,13.27,11.31
SN,CS,kalpa,177,11.91,11.72
SN,CS,kalpa,178,11.33,11.84
SN,CS,kalpa,179,12.09,13.29
SN,CS,kalpa,180,11.38,13.84
SN,CS,kalpa,181,11.38,13.84
SN,CS,kalpa,182,10.94,14.42
SN,CS,kalpa,183,11.41,15.06
SN,CS,kalpa,184,10.98,15.01
SN,CS,kalpa,185,11.6,14.81
SN,CS,kalpa,186,11.5,14.56
SN,CS,kalpa,187,10.61,13.93
SN,CS,kalpa,188,10.69,14.48
SN,CS,kalpa,189,10.54,14.53
SN,CS,kalpa,190,10.75,14.51
SN,CS,kalpa,191,10.5,14.46
SN,CS,kalpa,192,9.91,15.27
SN,CS,kalpa,193,9.85,15.33
SN,CS,kalpa,194,9.95,14.72
SN,CS,kalpa,195,9.88,14.71
SN,CS,kalpa,196,9.81,14.74
SN,CS,kalpa,197,10.09,14.73
SN,CS,kalpa,198,10.46,14.64
SN,CS,kalpa,199,10.2,14.49
SN,CS,kalpa,200,10.28,14.64
SN,CS,kalpa,201,10.1,15.5
SN,CS,kalpa,202,9.47,15.37
SN,CS,kalpa,203,9.61,15.37
SN,CS,kalpa,204,9.42,15.45
SN,CS,kalpa,205,10.02,15.71
SN,CS,kalpa,206,10.19,17.06
SN,CS,kalpa,207,10.13,16.78
SN,CS,kalpa,208,10.63,16.81
SN,CS,kalpa,209,10.79,16.98
SN,CS,kalpa,210,11.02,17.37
SN,CS,kalpa,211,12.34,18.14
SN,CS,kalpa,212,12.57,18.3
SN,CS,kalpa,213,11.98,17.64
SN,CS,kalpa,214,11.1,17.31
SN,CS,kalpa,215,12.07,17.91
SN,CS,kalpa,216,12.14,18.13
SN,CS,kalpa,217,12.38,18.56
SN,CS,kalpa,218,12.0,18.03
SN,CS,kalpa,219,13.62,18.61
SN,CS,kalpa,220,13.62,18.63
SN,CS,kalpa,221,13.5,18.63
SN,CS,kalpa,222,14.69,19.16
SN,CS,kalpa,223,15.47,19.48
SN,CS,kalpa,224,15.08,19.22
SN,CS,kalpa,225,14.69,19.16
SN,CS,kalpa,226,12.15,18.23
SN,CS,kalpa,227,12.18,18.53
SN,CS,kalpa,228,12.63,17.32
SN,CS,kalpa,229,12.7,17.26
SN,CS,kalpa,230,13.21,17.45
SN,CS,kalpa,231,12.89,17.28
SN,CS,kalpa,232,13.48,17.39
SN,CS,kalpa,233,13.5,17.17
SN,CS,kalpa,234,13.27,16.99
SN,CS,kalpa,235,12.99,16.72
SN,CS,kalpa,236,13.66,16.91
SN,CS,kalpa,237,13.37,16.9
SN,CS,kalpa,238,13.15,16.96
SN,CS,kalpa,239,13.03,16.75
SN,CS,kalpa,240,12.0,16.31
SN,CS,kalpa,241,11.84,16.34
SN,CS,kalpa,242,11.77,16.07
SN,CS,kalpa,243,11.15,16.2
SN,CS,kalpa,244,11.83,16.44
SN,CS,kalpa,245,12.11,16.25
SN,CS,kalpa,246,12.03,15.92
SN,CS,kalpa,247,11.1,15.46
SN,CS,kalpa,248,11.11,15.37
SN,CS,kalpa,249,12.03,15.62
SN,CS,kalpa,250,12.4,15.3
SN,CS,kalpa,251,13.32,16.23
SN,CS,kalpa,252,12.59,15.84
SN,CS,kalpa,253,12.61,16.87
SN,CS,kalpa,254,11.37,16.61
SN,CS,kalpa,255,11.58,16.14
SN,CS,kalpa,256,11.38,16.06
SN,CS,kalpa,257,11.55,15.89
SN,CS,kalpa,258,12.04,15.67
SN,CS,kalpa,259,12.91,15.93
SN,CS,kalpa,260,12.45,16.02
SN,CS,kalpa,261,12.75,15.71
SN,CS,kalpa,262,12.27,15.83
SN,CS,kalpa,263,11.32,16.21
SN,CS,kalpa,264,11.06,16.53
SN,CS,kalpa,265,11.32,16.72
SN,CS,kalpa,266,11.94,16.82
SN,CS,kalpa,267,11.08,16.74
SN,CS,kalpa,268,10.67,15.5
SN,CS,kalpa,269,11.11,15.43
SN,CS,kalpa,270,11.41,15.77
SN,CS,kalpa,271,11.28,15.66
SN,CS,kalpa,272,11.16,15.74
SN,CS,kalpa,273,11.42,16.12
SN,CS,kalpa,274,10.93,16.26
SN,CS,kalpa,275,11.08,16.63
SN,CS,kalpa,276,10.5,16.01
SN,CS,kalpa,277,11.92,16.48
SN,CS,kalpa,278,11.17,16.1
SN,CS,kalpa,279,11.2,16.19
SN,CS,kalpa,280,12.5,16.47
SN,CS,kalpa,281,12.33,16.07
SN,CS,kalpa,282,12.38,16.19
SN,CS,kalpa,283,12.68,16.34
SN,CS,kalpa,284,13.07,16.31
SN,CS,kalpa,285,13.27,16.41
SN,CS,kalpa,286,13.84,16.96
SN,CS,kalpa,287,14.13,17.0
SN,CS,kalpa,288,14.42,16.68
SN,CS,kalpa,289,14.18,16.29
SN,CS,kalpa,290,13.33,16.44
SN,CS,kalpa,291,13.56,16.71
SN,CS,kalpa,292,13.64,17.08
SN,CS,kalpa,293,13.42,17.97
SN,CS,kalpa,294,13.7,18.35
SN,CS,kalpa,295,13.81,18.2
SN,CS,kalpa,296,14.52,18.28
SN,CS,kalpa,297,14.67,18.76
SN,CS,kalpa,298,14.49,18.74
SN,CS,kalpa,299,14.61,18.31
SN,CS,kalpa,300,14.43,18.06
SN,CS,kalpa,301,14.33,18.15
SN,CS,kalpa,302,14.16,18.07
SN,CS,kalpa,303,15.08,18.68
SN,CS,kalpa,304,14.96,18.62
SN,CS,kalpa,305,15.03,19.25
SN,CS,kalpa,306,15.36,20.0
SN,CS,kalpa,307,14.26,19.72
SN,CS,kalpa,308,15.06,20.39
SN,CS,kalpa,309,13.41,19.89
SN,CS,kalpa,310,13.26,19.65
SN,CS,kalpa,311,11.17,18.22
SN,CS,kalpa,312,10.97,18.2
SN,CS,kalpa,313,11.97,18.28
SN,CS,kalpa,314,12.46,18.39
SN,CS,kalpa,315,11.1,17.63
SN,CS,kalpa,316,10.3,17.42
SN,CS,kalpa,317,10.2,17.59
SN,CS,kalpa,318,10.12,17.74
SN,CS,kalpa,319,9.58,17.2
SN,CS,kalpa,320,9.58,17.2
SN,CS,kalpa,321,10.09,17.64
SN,CS,kalpa,322,10.0,17.43
SN,CS,kalpa,323,10.1,17.28
SN,CS,kalpa,324,10.58,17.55
SN,CS,kalpa,325,10.1,17.21
SN,CS,kalpa,326,9.57,17.06
SN,CS,kalpa,327,9.23,15.46
SN,CS,kalpa,328,8.88,14.67
SN,CS,kalpa,329,8.82,14.47
SN,CS,kalpa,330,8.86,13.87
SN,CS,kalpa,331,8.94,12.4
SN,CS,kalpa,332,9.4,12.43
SN,CS,kalpa,333,10.22,12.12
SN,CS,kalpa,334,9.68,11.99
SN,CS,kalpa,335,9.59,12.15
SN,CS,kalpa,336,10.45,12.63
SN,CS,kalpa,337,10.31,12.67
SN,CS,kalpa,338,10.1,12.74
SN,CS,kalpa,339,11.34,11.35
SN,CS,kalpa,340,12.06,11.2
SN,CS,kalpa,341,13.39,10.89
SN,CS,kalpa,342,13.74,10.73
SN,CS,kalpa,343,13.35,10.56
SN,CS,kalpa,344,14.13,10.54
SN,CS,kalpa,345,14.28,10.51
SN,CS,kalpa,346,14.37,10.44
SN,CS,kalpa,347,14.77,10.4
SN,CS,kalpa,348,15.0,10.35
SN,CS,kalpa,349,15.26,10.38
SN,CS,kalpa,350,14.62,10.29
SN,CS,kalpa,351,14.62,10.29
SN,CS,kalpa,352,13.88,11.13
SN,CS,kalpa,353,12.96,11.2
SN,CS,kalpa,354,13.44,11.33
SN,CS,kalpa,355,13.62,11.32
SN,CS,kalpa,356,13.66,11.94
SN,CS,kalpa,357,13.62,12.13
SN,CS,kalpa,358,13.84,12.33
SN,CS,kalpa,359,14.21,12.27
SN,CS,kalpa,360,14.43,12.08
SN,CS,kalpa,361,15.25,12.36
SN,CS,kalpa,362,15.87,12.37
SN,CS,kalpa,363,15.75,12.29
SN,CS,kalpa,364,13.4,13.13
SN,CS,kalpa,365,11.67,13.48
SN,CS,kalpa,366,10.38,14.01
SN,CS,kalpa,367,9.9,13.91
SN,CS,kalpa,368,9.85,13.85
SN,CS,kalpa,369,9.28,14.22
SN,CS,kalpa,370,8.98,13.64
SN,CS,kalpa,371,9.41,13.32
SN,CS,kalpa,372,9.03,13.52
SN,CS,kalpa,373,9.5,13.34
SN,CS,kalpa,374,10.2,11.72
SN,CS,kalpa,375,11.03,11.2
SN,CS,kalpa,376,12.37,11.05
SN,CS,kalpa,377,12.2,10.98
SN,CS,kalpa,378,11.6,11.02
SN,CS,kalpa,379,11.16,11.35
SN,CS,kalpa,380,11.74,11.68
SN,CS,kalpa,381,12.78,11.94
SN,CS,kalpa,382,12.22,11.78
SN,CS,kalpa,383,12.79,11.61
SN,CS,kalpa,384,12.18,11.62
SN,CS,kalpa,385,12.6,11.86
SN,CS,kalpa,386,13.69,11.96
SN,CS,kalpa,387,12.14,11.71
SN,CS,kalpa,388,12.45,11.6
SN,CS,kalpa,389,11.56,11.53
SN,CS,kalpa,390,11.88,11.41
SN,CS,kalpa,391,11.69,11.49
SN,CS,kalpa,392,12.42,11.48
SN,CS,kalpa,393,13.69,11.8
SN,CS,kalpa,394,13.64,11.58
SN,CS,kalpa,395,14.47,11.98
SN,CS,kalpa,396,15.48,12.65
SN,CS,kalpa,397,16.75,12.73
SN,CS,kalpa,398,15.88,12.78
SN,CS,kalpa,399,13.88,13.99
SN,CS,kalpa,400,13.46,14.87
SN,CS,kalpa,401,12.04,15.09
SN,CS,kalpa,402,11.54,14.96
SN,CS,kalpa,403,12.24,15.05
SN,CS,kalpa,404,13.52,14.82
SN,CS,kalpa,405,12.71,14.34
SN,CS,kalpa,406,11.68,14.24
SN,CS,kalpa,407,11.62,14.4
SN,CS,kalpa,408,10.35,14.6
SN,CS,kalpa,409,11.45,13.29
SN,CS,kalpa,410,11.77,12.54
SN,CS,kalpa,411,12.98,12.13
SN,CS,kalpa,412,11.85,12.25
SN,CS,kalpa,413,11.65,12.4
SN,CS,kalpa,414,11.45,12.43
SN,CS,kalpa,415,11.09,12.68
SN,CS,kalpa,416,11.14,12.86
SN,CS,kalpa,417,11.45,12.86
SN,CS,kalpa,418,11.4,13.2
SN,CS,kalpa,419,10.4,13.51
SN,CS,kalpa,420,10.4,13.4
SN,CS,kalpa,421,10.73,12.93
SN,CS,kalpa,422,10.43,13.01
SN,CS,kalpa,423,10.44,12.97
SN,CS,kalpa,424,10.21,13.02
SN,CS,kalpa,425,10.87,12.62
SN,CS,kalpa,426,10.63,12.96
SN,CS,kalpa,427,10.46,13.02
SN,CS,kalpa,428,11.3,12.89
SN,CS,kalpa,429,11.19,13.12
SN,CS,kalpa,430,10.07,13.4
SN,CS,kalpa,431,10.85,13.7
SN,CS,kalpa,432,11.63,13.55
SN,CS,kalpa,433,12.03,13.44
SN,CS,kalpa,434,12.07,15.15
SN,CS,kalpa,435,11.06,15.93
SN,CS,kalpa,436,11.8,17.19
SN,CS,kalpa,437,10.02,16.67
SN,CS,kalpa,438,10.41,16.17
SN,CS,kalpa,439,10.41,16.2
SN,CS,kalpa,440,9.7,16.03
SN,CS,kalpa,441,10.12,15.75
SN,CS,kalpa,442,10.54,16.66
SN,CS,kalpa,443,11.07,16.49
SN,CS,kalpa,444,11.01,16.16
SN,CS,kalpa,445,11.59,16.51
SN,CS,kalpa,446,11.93,17.32
SN,CS,kalpa,447,12.06,17.28
SN,CS,kalpa,448,12.03,17.56
SN,CS,kalpa,449,12.81,16.92
SN,CS,kalpa,450,11.55,16.05
SN,CS,kalpa,451,10.81,16.02
SN,CS,kalpa,452,10.28,14.85
SN,CS,kalpa,453,9.72,14.46
SN,CS,kalpa,454,9.62,14.51
SN,CS,kalpa,455,10.15,14.88
SN,CS,kalpa,456,10.45,14.76
SN,CS,kalpa,457,10.81,14.96
SN,CS,kalpa,458,11.07,15.24
SN,CS,kalpa,459,11.84,15.63
SN,CS,kalpa,460,10.98,14.97
SN,CS,kalpa,461,10.65,14.64
SN,CS,kalpa,462,10.43,14.82
SN,CS,kalpa,463,11.91,15.49
SN,CS,kalpa,464,12.15,15.79
SN,CS,kalpa,465,12.51,15.54
SN,CS,kalpa,466,12.64,15.58
SN,CS,kalpa,467,12.86,15.7
SN,CS,kalpa,468,12.96,15.52
SN,CS,kalpa,469,14.02,15.73
SN,CS,kalpa,470,14.31,16.06
SN,CS,kalpa,471,13.72,15.64
SN,CS,kalpa,472,13.66,15.61
SN,CS,kalpa,473,15.07,15.33
SN,CS,kalpa,474,15.54,15.83
SN,CS,kalpa,475,16.26,17.13
SN,CS,kalpa,476,15.75,17.07
SN,CS,kalpa,477,15.39,18.14
SN,CS,kalpa,478,16.07,18.4
SN,CS,kalpa,479,16.31,18.12
SN,CS,kalpa,480,15.67,17.87
SN,CS,kalpa,481,16.3,17.59
SN,CS,kalpa,482,15.86,17.87
SN,CS,kalpa,483,16.06,17.97
SN,CS,kalpa,484,15.63,18.08
SN,CS,kalpa,485,15.38,17.45
SN,CS,kalpa,486,15.14,16.66
SN,CS,kalpa,487,14.23,16.41
SN,CS,kalpa,488,13.76,16.41
SN,CS,kalpa,489,12.82,14.51
SN,CS,kalpa,490,13.34,14.71
SN,CS,kalpa,491,12.32,14.61
SN,CS,kalpa,492,12.52,14.4
SN,CS,kalpa,493,13.64,14.32
SN,CS,kalpa,494,13.7,14.24
SN,CS,kalpa,495,11.9,13.98
SN,CS,kalpa,496,11.95,13.82
SN,CS,kalpa,497,12.02,13.56
SN,CS,kalpa,498,12.0,13.51
SN,CS,kalpa,499,12.12,13.45
SN,CS,kalpa,500,12.17,13.29
SN,CS,kalpa,501,11.91,13.39
SN,CS,kalpa,502,12.99,13.24
SN,CS,kalpa,503,12.19,12.26
SN,CS,kalpa,504,12.36,12.44
SN,CS,kalpa,505,12.98,12.49
SN,CS,kalpa,506,12.11,12.46
SN,CS,kalpa,507,12.74,12.2
SN,CS,kalpa,508,12.35,12.07
SN,CS,kalpa,509,12.14,11.98
SN,CS,kalpa,510,11.27,12.33
SN,CS,kalpa,511,10.82,13.14
SN,CS,kalpa,512,11.03,13.7
SN,CS,kalpa,513,11.34,13.4
SN,CS,kalpa,514,11.31,14.76
SN,CS,kalpa,515,10.87,14.91
SN,CS,kalpa,516,10.25,14.9
SN,CS,kalpa,517,10.72,14.66
SN,CS,kalpa,518,11.29,15.16
SN,CS,kalpa,519,10.89,14.85
SN,CS,kalpa,520,11.17,14.95
SN,CS,kalpa,521,11.81,15.06
SN,CS,kalpa,522,11.1,15.55
SN,CS,kalpa,523,11.7,16.02
SN,CS,kalpa,524,11.43,15.98
SN,CS,kalpa,525,12.32,16.52
SN,CS,kalpa,526,11.16,15.61
SN,CS,kalpa,527,9.94,15.78
SN,CS,kalpa,528,11.07,17.45
SN,CS,kalpa,529,10.97,17.31
SN,CS,kalpa,530,10.43,17.31
SN,CS,kalpa,531,10.42,17.47
SN,CS,kalpa,532,10.84,17.43
SN,CS,kalpa,533,10.64,17.52
SN,CS,kalpa,534,11.51,17.41
SN,CS,kalpa,535,11.04,17.0
SN,CS,kalpa,536,11.31,16.63
SN,CS,kalpa,537,11.08,16.42
SN,CS,kalpa,538,10.76,16.21
SN,CS,kalpa,539,10.52,16.67
SN,CS,kalpa,540,10.13,16.42
SN,CS,kalpa,541,9.31,16.3
SN,CS,kalpa,542,9.51,16.54
SN,CS,kalpa,543,9.23,16.37
SN,CS,kalpa,544,10.11,17.0
SN,CS,kalpa,545,10.2,17.32
SN,CS,kalpa,546,10.62,17.68
SN,CS,kalpa,547,10.53,17.16
SN,CS,kalpa,548,10.83,16.95
SN,CS,kalpa,549,11.07,17.48
SN,CS,kalpa,550,11.52,17.29
SN,CS,kalpa,551,11.41,17.54
SN,CS,kalpa,552,11.51,17.84
SN,CS,kalpa,553,11.44,16.96
SN,CS,kalpa,554,11.54,16.85
SN,CS,kalpa,555,10.63,16.73
SN,CS,kalpa,556,10.72,16.75
SN,CS,kalpa,557,10.91,17.18
SN,CS,kalpa,558,11.21,17.27
SN,CS,kalpa,559,11.24,17.38
SN,CS,kalpa,560,11.64,17.59
SN,CS,kalpa,561,12.56,18.12
SN,CS,kalpa,562,12.26,17.51
SN,CS,kalpa,563,12.72,18.0
SN,CS,kalpa,564,11.98,17.56
SN,CS,kalpa,565,12.85,17.47
SN,CS,kalpa,566,12.92,17.06
SN,CS,kalpa,567,13.07,15.58
