Text_Type,Book,Chapter,Window,Mean,StDev
SN,AH,sutra,1,10.46,5.3
SN,AH,sutra,2,10.16,5.2
SN,AH,sutra,3,9.38,5.18
SN,AH,sutra,4,9.09,4.93
SN,AH,sutra,5,8.85,4.96
SN,AH,sutra,6,8.62,4.95
SN,AH,sutra,7,8.07,4.72
SN,AH,sutra,8,7.7,4.54
SN,AH,sutra,9,7.99,4.53
SN,AH,sutra,10,7.88,4.74
SN,AH,sutra,11,7.57,4.67
SN,AH,sutra,12,8.17,4.92
SN,AH,sutra,13,8.03,4.8
SN,AH,sutra,14,8.2,5.04
SN,AH,sutra,15,8.45,5.06
SN,AH,sutra,16,10.22,5.65
SN,AH,sutra,17,9.91,5.6
SN,AH,sutra,18,11.03,5.59
SN,AH,sutra,19,12.93,5.63
SN,AH,sutra,20,11.53,5.6
SN,AH,sutra,21,9.66,5.16
SN,AH,sutra,22,9.84,5.35
SN,AH,sutra,23,9.98,5.31
SN,AH,sutra,24,9.86,5.15
SN,AH,sutra,25,10.32,5.15
SN,AH,sutra,26,11.06,5.36
SN,AH,sutra,27,11.33,5.48
SN,AH,sutra,28,11.06,5.52
SN,AH,sutra,29,10.29,5.58
SN,AH,sutra,30,10.33,5.7
SN,AH,sutra,31,10.3,5.65
SN,AH,sutra,32,9.55,5.44
SN,AH,sutra,33,9.67,5.58
SN,AH,sutra,34,9.48,5.57
SN,AH,sutra,35,9.08,5.48
SN,AH,sutra,36,9.07,5.52
SN,AH,sutra,37,8.97,5.8
SN,AH,sutra,38,8.83,5.74
SN,AH,sutra,39,9.19,5.49
SN,AH,sutra,40,8.98,5.33
SN,AH,sutra,41,9.68,5.72
SN,AH,sutra,42,10.03,5.94
SN,AH,sutra,43,10.19,6.11
SN,AH,sutra,44,12.11,6.55
SN,AH,sutra,45,11.28,6.42
SN,AH,sutra,46,11.26,6.34
SN,AH,sutra,47,11.26,6.49
SN,AH,sutra,48,11.52,6.58
SN,AH,sutra,49,12.48,6.97
SN,AH,sutra,50,13.91,7.36
SN,AH,sutra,51,14.54,7.35
SN,AH,sutra,52,13.96,7.3
SN,AH,sutra,53,13.65,7.14
SN,AH,sutra,54,13.97,7.2
SN,AH,sutra,55,13.53,7.02
SN,AH,sutra,56,13.7,7.12
SN,AH,sutra,57,16.27,7.33
SN,AH,sutra,58,13.78,7.22
SN,AH,sutra,59,13.81,7.28
SN,AH,sutra,60,14.08,7.39
SN,AH,sutra,61,14.89,7.59
SN,AH,sutra,62,13.4,7.33
SN,AH,sutra,63,12.64,7.06
SN,AH,sutra,64,12.28,7.19
SN,AH,sutra,65,12.51,7.36
SN,AH,sutra,66,12.28,7.31
SN,AH,sutra,67,11.81,7.11
SN,AH,sutra,68,12.65,7.41
SN,AH,sutra,69,14.23,7.87
SN,AH,sutra,70,14.23,7.86
SN,AH,sutra,71,15.57,8.17
SN,AH,sutra,72,15.17,7.99
SN,AH,sutra,73,17.07,8.36
SN,AH,sutra,74,18.61,8.61
SN,AH,sutra,75,17.22,8.24
SN,AH,sutra,76,16.85,8.11
SN,AH,sutra,77,16.53,8.11
SN,AH,sutra,78,16.33,7.98
SN,AH,sutra,79,15.89,7.29
SN,AH,sutra,80,16.93,7.36
SN,AH,sutra,81,13.42,6.56
SN,AH,sutra,82,14.15,6.37
SN,AH,sutra,83,13.76,5.85
SN,AH,sutra,84,13.41,5.69
SN,AH,sutra,85,13.12,5.71
SN,AH,sutra,86,13.3,5.63
SN,AH,sutra,87,12.46,5.33
SN,AH,sutra,88,12.52,5.36
SN,AH,sutra,89,12.62,5.35
SN,AH,sutra,90,11.37,5.08
SN,AH,sutra,91,12.19,4.87
SN,AH,sutra,92,10.86,4.53
SN,AH,sutra,93,10.8,4.54
SN,AH,sutra,94,10.86,4.57
SN,AH,sutra,95,10.56,4.46
SN,AH,sutra,96,10.77,4.49
SN,AH,sutra,97,10.43,4.43
SN,AH,sutra,98,9.65,4.19
SN,AH,sutra,99,9.79,4.24
SN,AH,sutra,100,10.97,4.5
SN,AH,sutra,101,11.0,4.61
SN,AH,sutra,102,11.34,4.73
SN,AH,sutra,103,11.48,4.71
SN,AH,sutra,104,10.34,4.73
SN,AH,sutra,105,10.43,4.79
SN,AH,sutra,106,10.44,4.66
SN,AH,sutra,107,10.25,4.43
SN,AH,sutra,108,9.68,4.59
SN,AH,sutra,109,9.59,4.65
SN,AH,sutra,110,9.87,4.71
SN,AH,sutra,111,10.33,4.58
SN,AH,sutra,112,9.76,4.44
SN,AH,sutra,113,9.89,4.53
SN,AH,sutra,114,9.86,4.51
SN,AH,sutra,115,9.31,4.43
SN,AH,sutra,116,8.5,4.73
SN,AH,sutra,117,8.61,4.86
SN,AH,sutra,118,8.24,4.7
SN,AH,sutra,119,8.46,4.78
SN,AH,sutra,120,8.54,4.94
SN,AH,sutra,121,8.86,5.21
SN,AH,sutra,122,8.11,4.83
SN,AH,sutra,123,8.37,4.86
SN,AH,sutra,124,8.29,4.67
SN,AH,sutra,125,8.7,4.9
SN,AH,sutra,126,8.14,4.71
SN,AH,sutra,127,8.51,4.71
SN,AH,sutra,128,8.92,4.86
SN,AH,sutra,129,9.25,4.87
SN,AH,sutra,130,10.15,5.02
SN,AH,sutra,131,11.46,5.52
SN,AH,sutra,132,11.81,6.27
SN,AH,sutra,133,12.39,6.28
SN,AH,sutra,134,13.18,6.1
SN,AH,sutra,135,11.91,5.63
SN,AH,sutra,136,13.78,6.2
SN,AH,sutra,137,13.98,6.45
SN,AH,sutra,138,15.1,6.53
SN,AH,sutra,139,14.34,6.41
SN,AH,sutra,140,13.49,6.24
SN,AH,sutra,141,13.56,5.94
SN,AH,sutra,142,14.05,6.04
SN,AH,sutra,143,12.92,5.87
SN,AH,sutra,144,12.92,5.87
SN,AH,sutra,145,13.47,5.82
SN,AH,sutra,146,13.92,5.9
SN,AH,sutra,147,13.22,5.92
SN,AH,sutra,148,14.23,6.22
SN,AH,sutra,149,12.63,5.57
SN,AH,sutra,150,13.33,5.64
SN,AH,sutra,151,14.42,5.71
SN,AH,sutra,152,12.76,5.44
SN,AH,sutra,153,12.81,5.49
SN,AH,sutra,154,13.99,5.69
SN,AH,sutra,155,12.9,5.44
SN,AH,sutra,156,13.37,5.55
SN,AH,sutra,157,13.68,5.59
SN,AH,sutra,158,13.04,5.59
SN,AH,sutra,159,12.29,5.66
SN,AH,sutra,160,13.4,5.92
SN,AH,sutra,161,11.99,5.73
SN,AH,sutra,162,11.7,5.66
SN,AH,sutra,163,12.19,5.85
SN,AH,sutra,164,12.58,5.91
SN,AH,sutra,165,12.92,5.97
SN,AH,sutra,166,13.46,6.3
SN,AH,sutra,167,12.57,6.1
SN,AH,sutra,168,12.16,6.03
SN,AH,sutra,169,12.24,6.09
SN,AH,sutra,170,12.08,6.18
SN,AH,sutra,171,11.02,5.84
SN,AH,sutra,172,10.41,5.59
SN,AH,sutra,173,10.07,5.42
SN,AH,sutra,174,10.51,5.81
SN,AH,sutra,175,11.52,6.21
SN,AH,sutra,176,12.06,6.36
SN,AH,sutra,177,10.74,5.86
SN,AH,sutra,178,11.18,6.22
SN,AH,sutra,179,11.23,6.22
SN,AH,sutra,180,13.59,6.61
SN,AH,sutra,181,13.55,6.37
SN,AH,sutra,182,13.38,6.4
SN,AH,sutra,183,13.05,6.19
SN,AH,sutra,184,13.07,6.25
SN,AH,sutra,185,13.79,6.56
SN,AH,sutra,186,13.32,6.6
SN,AH,sutra,187,12.97,6.4
SN,AH,sutra,188,11.5,6.2
SN,AH,sutra,189,10.59,6.04
SN,AH,sutra,190,10.16,5.7
SN,AH,sutra,191,11.02,5.95
SN,AH,sutra,192,11.27,5.98
SN,AH,sutra,193,9.65,5.45
SN,AH,sutra,194,10.19,5.56
SN,AH,sutra,195,11.07,5.75
SN,AH,sutra,196,12.24,6.07
SN,AH,sutra,197,13.36,6.38
SN,AH,sutra,198,13.83,6.52
SN,AH,sutra,199,12.09,5.97
SN,AH,sutra,200,11.8,5.74
SN,AH,sutra,201,11.02,5.73
SN,AH,sutra,202,12.91,6.2
SN,AH,sutra,203,11.38,5.75
SN,AH,sutra,204,10.92,5.73
SN,AH,sutra,205,9.98,5.15
SN,AH,sutra,206,10.7,5.46
SN,AH,sutra,207,10.06,5.43
SN,AH,sutra,208,11.34,5.73
SN,AH,sutra,209,10.18,5.46
SN,AH,sutra,210,9.57,5.3
SN,AH,sutra,211,9.59,5.25
SN,AH,sutra,212,10.21,5.36
SN,AH,sutra,213,11.22,5.65
SN,AH,sutra,214,12.06,5.83
SN,AH,sutra,215,12.43,6.15
SN,AH,sutra,216,12.16,6.12
SN,AH,sutra,217,12.48,6.21
SN,AH,sutra,218,13.67,6.61
SN,AH,sutra,219,13.73,6.61
SN,AH,sutra,220,13.99,6.62
SN,AH,sutra,221,15.42,6.73
SN,AH,sutra,222,14.24,6.46
SN,AH,sutra,223,12.55,6.12
SN,AH,sutra,224,13.44,6.45
SN,AH,sutra,225,12.53,5.95
