Text_Type,Book,Chapter,Window,Mean,StDev
SN,AH,uttara,1,11.43,9.3
SN,AH,uttara,2,12.09,9.44
SN,AH,uttara,3,11.53,9.1
SN,AH,uttara,4,11.95,9.44
SN,AH,uttara,5,12.86,9.6
SN,AH,uttara,6,12.35,9.69
SN,AH,uttara,7,13.1,9.39
SN,AH,uttara,8,12.38,9.4
SN,AH,uttara,9,13.8,9.62
SN,AH,uttara,10,12.39,9.55
SN,AH,uttara,11,12.45,9.41
SN,AH,uttara,12,12.37,9.55
SN,AH,uttara,13,11.63,9.59
SN,AH,uttara,14,11.64,10.2
SN,AH,uttara,15,11.65,10.07
SN,AH,uttara,16,11.51,10.01
SN,AH,uttara,17,11.82,9.42
SN,AH,uttara,18,10.48,9.1
SN,AH,uttara,19,9.87,8.88
SN,AH,uttara,20,9.92,9.2
SN,AH,uttara,21,9.88,8.88
SN,AH,uttara,22,11.1,9.05
SN,AH,uttara,23,10.69,8.97
SN,AH,uttara,24,10.58,8.82
SN,AH,uttara,25,10.32,8.56
SN,AH,uttara,26,9.68,8.11
SN,AH,uttara,27,9.99,8.24
SN,AH,uttara,28,10.23,8.58
SN,AH,uttara,29,9.5,8.54
SN,AH,uttara,30,9.48,8.38
SN,AH,uttara,31,9.7,8.48
SN,AH,uttara,32,9.75,8.7
SN,AH,uttara,33,10.83,8.59
SN,AH,uttara,34,11.25,8.75
SN,AH,uttara,35,11.45,8.71
SN,AH,uttara,36,12.31,8.53
SN,AH,uttara,37,12.04,8.57
SN,AH,uttara,38,11.96,8.5
SN,AH,uttara,39,11.91,8.37
SN,AH,uttara,40,12.46,8.33
SN,AH,uttara,41,12.06,8.25
SN,AH,uttara,42,13.57,8.92
SN,AH,uttara,43,12.81,8.67
SN,AH,uttara,44,12.14,8.76
SN,AH,uttara,45,10.93,8.51
SN,AH,uttara,46,12.01,8.67
SN,AH,uttara,47,11.78,8.69
SN,AH,uttara,48,12.21,8.83
SN,AH,uttara,49,11.77,8.59
SN,AH,uttara,50,11.52,8.92
SN,AH,uttara,51,10.37,8.44
SN,AH,uttara,52,10.2,8.49
SN,AH,uttara,53,10.25,8.43
SN,AH,uttara,54,9.95,8.32
SN,AH,uttara,55,10.01,8.46
SN,AH,uttara,56,9.42,8.37
SN,AH,uttara,57,9.57,8.65
SN,AH,uttara,58,10.22,8.97
SN,AH,uttara,59,9.75,8.44
SN,AH,uttara,60,9.66,8.35
SN,AH,uttara,61,10.12,8.82
SN,AH,uttara,62,10.12,8.93
SN,AH,uttara,63,10.18,9.26
SN,AH,uttara,64,10.18,9.26
