Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,sutra,1,9.87,3.8,17.64,0.98,0.15,0.03
SN,AS,sutra,2,9.96,3.72,17.32,0.98,0.15,0.03
SN,AS,sutra,3,9.85,3.72,17.08,0.97,0.15,0.03
SN,AS,sutra,4,9.88,3.6,16.52,0.97,0.16,0.03
SN,AS,sutra,5,9.8,3.64,16.52,0.97,0.16,0.03
SN,AS,sutra,6,9.99,3.64,16.56,0.97,0.16,0.03
SN,AS,sutra,7,10.35,3.52,16.6,0.97,0.16,0.05
SN,AS,sutra,8,10.75,3.4,16.56,0.96,0.16,0.05
SN,AS,sutra,9,10.66,3.44,16.56,0.97,0.16,0.05
SN,AS,sutra,10,10.74,3.4,16.52,0.96,0.16,0.05
SN,AS,sutra,11,10.43,3.52,16.52,0.97,0.16,0.03
SN,AS,sutra,12,10.35,3.56,16.56,0.97,0.16,0.03
SN,AS,sutra,13,10.29,3.6,16.56,0.97,0.16,0.03
SN,AS,sutra,14,10.37,3.6,16.6,0.97,0.16,0.03
SN,AS,sutra,15,10.13,3.72,16.6,0.97,0.15,0.03
SN,AS,sutra,16,9.8,3.84,16.6,0.96,0.15,0.02
SN,AS,sutra,17,10.06,3.76,16.6,0.95,0.16,0.02
SN,AS,sutra,18,10.09,3.76,16.6,0.95,0.16,0.02
SN,AS,sutra,19,10.33,3.72,16.64,0.94,0.16,0.03
SN,AS,sutra,20,10.46,3.68,16.68,0.93,0.16,0.03
SN,AS,sutra,21,10.16,3.8,16.6,0.94,0.16,0.02
SN,AS,sutra,22,9.88,3.92,16.56,0.94,0.15,0.02
SN,AS,sutra,23,10.28,3.76,16.52,0.96,0.16,0.02
SN,AS,sutra,24,10.05,3.84,16.52,0.96,0.15,0.02
SN,AS,sutra,25,10.15,3.8,16.52,0.96,0.15,0.02
SN,AS,sutra,26,9.79,3.96,16.56,0.96,0.15,0.02
SN,AS,sutra,27,9.56,4.08,16.6,0.94,0.15,0.02
SN,AS,sutra,28,9.55,4.12,16.48,0.95,0.15,0.02
SN,AS,sutra,29,9.69,4.04,16.44,0.95,0.15,0.02
SN,AS,sutra,30,9.73,4.04,16.44,0.95,0.15,0.02
SN,AS,sutra,31,9.73,4.0,16.4,0.95,0.15,0.03
SN,AS,sutra,32,9.37,4.16,16.44,0.94,0.15,0.02
SN,AS,sutra,33,9.17,4.24,16.44,0.94,0.15,0.02
SN,AS,sutra,34,9.2,4.2,16.48,0.94,0.15,0.02
SN,AS,sutra,35,9.02,4.28,16.48,0.94,0.15,0.02
SN,AS,sutra,36,8.94,4.32,16.48,0.94,0.15,0.02
SN,AS,sutra,37,8.94,4.32,16.44,0.94,0.15,0.02
SN,AS,sutra,38,8.87,4.36,16.4,0.94,0.15,0.02
SN,AS,sutra,39,8.93,4.28,16.32,0.94,0.15,0.02
SN,AS,sutra,40,9.05,4.24,16.36,0.94,0.15,0.02
SN,AS,sutra,41,8.98,4.28,16.4,0.95,0.15,0.02
SN,AS,sutra,42,8.85,4.32,16.4,0.95,0.15,0.02
SN,AS,sutra,43,8.91,4.28,16.36,0.98,0.15,0.02
SN,AS,sutra,44,8.81,4.32,16.36,0.98,0.15,0.01
SN,AS,sutra,45,8.72,4.36,16.28,0.97,0.15,0.01
SN,AS,sutra,46,8.97,4.24,16.28,0.97,0.15,0.02
SN,AS,sutra,47,9.07,4.16,16.28,0.97,0.15,0.02
SN,AS,sutra,48,8.79,4.28,16.28,0.95,0.15,0.02
SN,AS,sutra,49,8.74,4.28,16.24,0.94,0.15,0.02
SN,AS,sutra,50,8.72,4.28,16.36,0.93,0.15,0.02
SN,AS,sutra,51,8.93,4.2,16.32,0.93,0.15,0.02
SN,AS,sutra,52,9.0,4.16,16.28,0.93,0.15,0.02
SN,AS,sutra,53,9.17,4.04,16.36,0.93,0.15,0.02
