Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,kalpa,1,12.37,7.48,44.72,0.85,0.15,0.06
SN,AS,kalpa,2,12.43,7.48,44.96,0.85,0.15,0.06
SN,AS,kalpa,3,12.29,7.6,45.36,0.84,0.15,0.06
SN,AS,kalpa,4,12.18,7.48,44.24,0.83,0.15,0.06
SN,AS,kalpa,5,11.99,7.52,43.96,0.83,0.15,0.05
SN,AS,kalpa,6,11.82,7.24,41.84,0.83,0.15,0.05
SN,AS,kalpa,7,11.61,6.8,38.52,0.82,0.15,0.05
SN,AS,kalpa,8,11.71,6.44,36.72,0.83,0.16,0.05
SN,AS,kalpa,9,11.52,5.88,33.12,0.82,0.16,0.05
SN,AS,kalpa,10,11.22,5.88,32.4,0.8,0.16,0.04
SN,AS,kalpa,11,11.26,5.92,32.6,0.8,0.16,0.04
SN,AS,kalpa,12,10.91,5.96,31.8,0.81,0.16,0.03
SN,AS,kalpa,13,10.93,6.12,32.48,0.82,0.16,0.03
SN,AS,kalpa,14,10.97,6.0,31.92,0.83,0.16,0.03
SN,AS,kalpa,15,11.23,5.68,31.0,0.83,0.16,0.04
SN,AS,kalpa,16,11.51,5.56,31.2,0.86,0.16,0.04
SN,AS,kalpa,17,11.39,5.44,30.28,0.86,0.16,0.04
SN,AS,kalpa,18,11.42,5.24,29.08,0.86,0.16,0.05
SN,AS,kalpa,19,10.61,5.08,25.92,0.88,0.16,0.05
SN,AS,kalpa,20,9.91,4.96,23.8,0.88,0.16,0.03
SN,AS,kalpa,21,9.76,5.08,24.08,0.87,0.16,0.03
SN,AS,kalpa,22,9.77,5.12,24.08,0.87,0.16,0.03
SN,AS,kalpa,23,9.74,5.16,24.08,0.86,0.16,0.03
SN,AS,kalpa,24,9.71,5.28,24.44,0.86,0.16,0.03
SN,AS,kalpa,25,9.13,4.76,20.56,0.84,0.16,0.03
SN,AS,kalpa,26,8.95,4.64,19.68,0.84,0.17,0.03
SN,AS,kalpa,27,8.82,4.64,19.4,0.82,0.17,0.03
SN,AS,kalpa,28,9.35,4.48,19.6,0.84,0.17,0.03
SN,AS,kalpa,29,9.46,4.56,20.12,0.83,0.17,0.03
SN,AS,kalpa,30,9.64,4.68,20.88,0.83,0.17,0.03
SN,AS,kalpa,31,9.49,4.72,20.68,0.81,0.17,0.03
SN,AS,kalpa,32,9.67,4.76,21.4,0.82,0.17,0.03
SN,AS,kalpa,33,9.76,4.76,21.6,0.82,0.17,0.03
SN,AS,kalpa,34,9.86,4.84,22.2,0.82,0.17,0.02
SN,AS,kalpa,35,9.83,5.04,23.08,0.83,0.17,0.02
SN,AS,kalpa,36,9.91,5.32,24.6,0.83,0.16,0.03
SN,AS,kalpa,37,10.26,5.16,24.68,0.84,0.16,0.03
SN,AS,kalpa,38,10.71,5.04,25.64,0.83,0.17,0.04
SN,AS,kalpa,39,11.12,5.0,26.48,0.82,0.17,0.05
SN,AS,kalpa,40,11.35,5.08,27.48,0.83,0.16,0.05
SN,AS,kalpa,41,11.25,5.16,27.6,0.82,0.16,0.04
SN,AS,kalpa,42,11.42,5.36,29.4,0.81,0.17,0.04
SN,AS,kalpa,43,11.11,5.32,28.56,0.82,0.17,0.04
SN,AS,kalpa,44,11.11,5.24,28.32,0.82,0.17,0.04
SN,AS,kalpa,45,11.2,5.2,28.4,0.82,0.17,0.04
SN,AS,kalpa,46,11.34,4.92,27.2,0.83,0.17,0.04
SN,AS,kalpa,47,11.46,4.8,26.92,0.83,0.17,0.04
SN,AS,kalpa,48,11.51,4.76,26.84,0.83,0.17,0.04
SN,AS,kalpa,49,11.13,4.6,25.28,0.83,0.17,0.03
SN,AS,kalpa,50,11.24,4.56,25.24,0.84,0.16,0.04
SN,AS,kalpa,51,11.42,4.44,24.8,0.85,0.16,0.04
SN,AS,kalpa,52,11.45,4.4,24.56,0.86,0.16,0.04
SN,AS,kalpa,53,11.05,4.4,23.84,0.86,0.16,0.04
SN,AS,kalpa,54,10.76,4.48,23.6,0.87,0.16,0.04
SN,AS,kalpa,55,10.69,4.56,24.0,0.88,0.16,0.04
SN,AS,kalpa,56,10.97,4.6,24.76,0.88,0.16,0.03
SN,AS,kalpa,57,10.92,4.92,26.16,0.88,0.16,0.03
SN,AS,kalpa,58,10.94,5.0,26.6,0.87,0.16,0.03
SN,AS,kalpa,59,10.79,5.04,26.36,0.87,0.15,0.03
SN,AS,kalpa,60,11.12,4.84,26.0,0.87,0.16,0.04
SN,AS,kalpa,61,11.67,4.52,25.16,0.88,0.16,0.04
SN,AS,kalpa,62,11.91,4.4,24.88,0.87,0.16,0.05
SN,AS,kalpa,63,12.46,4.56,27.04,0.89,0.16,0.08
SN,AS,kalpa,64,12.1,4.48,25.8,0.87,0.16,0.07
SN,AS,kalpa,65,11.94,4.4,24.88,0.88,0.16,0.07
SN,AS,kalpa,66,11.85,4.36,24.4,0.88,0.16,0.07
SN,AS,kalpa,67,11.69,4.2,22.8,0.9,0.16,0.07
SN,AS,kalpa,68,11.67,4.32,23.24,0.93,0.15,0.06
SN,AS,kalpa,69,11.89,4.24,23.2,0.92,0.15,0.08
SN,AS,kalpa,70,12.24,4.16,23.16,0.93,0.15,0.08
SN,AS,kalpa,71,12.08,4.28,23.52,0.93,0.15,0.07
SN,AS,kalpa,72,11.97,4.4,23.84,0.94,0.15,0.07
SN,AS,kalpa,73,12.05,4.4,24.0,0.94,0.15,0.07
SN,AS,kalpa,74,12.21,4.36,24.08,0.93,0.15,0.07
SN,AS,kalpa,75,12.1,4.4,24.24,0.93,0.15,0.07
SN,AS,kalpa,76,12.39,4.36,24.72,0.93,0.15,0.08
SN,AS,kalpa,77,12.26,4.48,25.2,0.92,0.15,0.08
SN,AS,kalpa,78,12.25,4.52,25.44,0.92,0.15,0.08
SN,AS,kalpa,79,12.62,4.4,25.52,0.93,0.15,0.08
SN,AS,kalpa,80,13.12,4.08,24.52,0.92,0.16,0.1
SN,AS,kalpa,81,13.31,3.92,23.88,0.94,0.16,0.11
SN,AS,kalpa,82,13.27,3.64,22.12,0.93,0.16,0.12
SN,AS,kalpa,83,13.42,3.56,21.8,0.93,0.16,0.12
SN,AS,kalpa,84,13.93,3.44,21.8,0.93,0.16,0.13
SN,AS,kalpa,85,13.74,3.44,21.44,0.94,0.16,0.12
SN,AS,kalpa,86,13.52,3.36,20.96,0.94,0.16,0.12
SN,AS,kalpa,87,12.72,3.44,20.32,0.94,0.16,0.1
SN,AS,kalpa,88,10.9,3.28,16.24,0.94,0.16,0.06
SN,AS,kalpa,89,11.43,3.24,16.72,0.94,0.16,0.07
