Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,uttara,7290,12.0,3.44,18.56,0.94,0.16,0.05
SN,AS,uttara,7291,11.79,3.48,18.52,0.94,0.16,0.05
SN,AS,uttara,7292,12.25,3.36,18.52,0.95,0.16,0.05
SN,AS,uttara,7293,12.23,3.36,18.52,0.95,0.16,0.04
SN,AS,uttara,7294,11.75,3.48,18.56,0.95,0.16,0.02
SN,AS,uttara,7295,11.45,3.56,18.48,0.96,0.16,0.02
SN,AS,uttara,7296,11.2,3.64,18.52,0.95,0.16,0.01
SN,AS,uttara,7297,11.26,3.6,18.52,0.94,0.16,0.01
SN,AS,uttara,7298,11.36,3.56,18.48,0.96,0.16,0.01
SN,AS,uttara,7299,11.47,3.52,18.44,0.97,0.16,0.01
SN,AS,uttara,7300,11.71,3.44,18.4,0.97,0.16,0.02
SN,AS,uttara,7301,11.47,3.52,18.4,0.98,0.16,0.02
SN,AS,uttara,7302,11.34,3.56,18.36,0.98,0.16,0.02
SN,AS,uttara,7303,11.34,3.56,18.36,0.98,0.16,0.02
SN,AS,uttara,7304,11.82,3.48,18.6,0.99,0.16,0.03
SN,AS,uttara,7305,11.05,3.72,18.52,0.98,0.15,0.03
SN,AS,uttara,7306,10.98,3.68,18.2,0.99,0.15,0.03
SN,AS,uttara,7307,10.34,3.84,18.04,0.98,0.15,0.02
SN,AS,uttara,7308,10.22,3.84,17.84,0.98,0.15,0.02
SN,AS,uttara,7309,10.24,3.8,17.76,0.98,0.15,0.02
SN,AS,uttara,7310,10.29,3.8,17.72,0.98,0.15,0.02
SN,AS,uttara,7311,9.94,3.88,17.48,0.97,0.15,0.02
SN,AS,uttara,7312,10.67,3.6,17.36,0.97,0.16,0.03
SN,AS,uttara,7313,10.19,3.8,17.6,0.95,0.16,0.03
SN,AS,uttara,7314,9.97,3.88,17.84,0.96,0.15,0.03
SN,AS,uttara,7315,10.06,3.92,18.08,0.96,0.15,0.03
