Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,chikitsa,1,8.92,4.04,16.44,0.95,0.16,0.03
SN,AS,chikitsa,2,9.13,3.96,16.6,0.95,0.16,0.04
SN,AS,chikitsa,3,9.4,3.88,16.72,0.95,0.16,0.04
SN,AS,chikitsa,4,9.6,3.76,16.68,0.95,0.16,0.04
SN,AS,chikitsa,5,9.96,3.64,16.64,0.95,0.16,0.04
SN,AS,chikitsa,6,10.38,3.48,16.6,0.95,0.16,0.05
SN,AS,chikitsa,7,10.31,3.52,16.64,0.95,0.16,0.05
SN,AS,chikitsa,8,10.89,3.32,16.64,0.95,0.16,0.06
SN,AS,chikitsa,9,10.64,3.36,16.64,0.94,0.16,0.06
SN,AS,chikitsa,10,10.55,3.4,16.64,0.94,0.16,0.06
SN,AS,chikitsa,11,10.32,3.52,16.8,0.94,0.16,0.05
SN,AS,chikitsa,12,10.46,3.48,16.84,0.93,0.16,0.05
SN,AS,chikitsa,13,10.21,3.56,16.84,0.93,0.16,0.04
SN,AS,chikitsa,14,9.71,3.72,16.84,0.92,0.16,0.03
SN,AS,chikitsa,15,9.74,3.68,16.84,0.93,0.16,0.03
SN,AS,chikitsa,16,9.94,3.6,16.84,0.94,0.16,0.03
SN,AS,chikitsa,17,9.74,3.72,16.88,0.96,0.16,0.03
SN,AS,chikitsa,18,10.09,3.6,16.96,0.97,0.16,0.03
SN,AS,chikitsa,19,10.28,3.56,16.96,0.97,0.16,0.03
SN,AS,chikitsa,20,10.27,3.56,16.88,0.97,0.16,0.03
SN,AS,chikitsa,21,10.33,3.56,16.88,0.98,0.16,0.03
SN,AS,chikitsa,22,10.71,3.44,16.88,0.98,0.16,0.05
SN,AS,chikitsa,23,10.0,3.68,16.88,0.97,0.16,0.03
SN,AS,chikitsa,24,9.95,3.68,16.92,0.97,0.16,0.03
SN,AS,chikitsa,25,10.24,3.56,16.84,0.96,0.16,0.03
SN,AS,chikitsa,26,10.34,3.52,16.84,0.95,0.16,0.03
SN,AS,chikitsa,27,10.35,3.52,16.8,0.95,0.16,0.03
SN,AS,chikitsa,28,9.89,3.68,16.8,0.92,0.16,0.03
SN,AS,chikitsa,29,9.88,3.72,16.76,0.94,0.16,0.03
SN,AS,chikitsa,30,9.84,3.72,16.72,0.94,0.16,0.04
SN,AS,chikitsa,31,9.74,3.76,16.72,0.94,0.16,0.04
SN,AS,chikitsa,32,9.87,3.72,16.68,0.94,0.16,0.05
SN,AS,chikitsa,33,9.54,3.84,16.68,0.93,0.16,0.04
SN,AS,chikitsa,34,9.83,3.76,16.72,0.93,0.16,0.04
SN,AS,chikitsa,35,10.12,3.64,16.8,0.93,0.16,0.04
SN,AS,chikitsa,36,10.19,3.6,16.68,0.94,0.16,0.04
SN,AS,chikitsa,37,10.09,3.64,16.72,0.97,0.16,0.04
SN,AS,chikitsa,38,10.42,3.56,16.76,0.96,0.16,0.04
SN,AS,chikitsa,39,10.94,3.44,16.76,0.95,0.16,0.05
SN,AS,chikitsa,40,11.13,3.4,16.76,0.95,0.16,0.06
SN,AS,chikitsa,41,10.92,3.48,16.8,0.95,0.16,0.06
SN,AS,chikitsa,42,11.27,3.36,16.8,0.95,0.16,0.06
SN,AS,chikitsa,43,11.01,3.4,16.76,0.95,0.16,0.06
SN,AS,chikitsa,44,10.76,3.48,16.76,0.95,0.16,0.06
SN,AS,chikitsa,45,10.88,3.44,16.8,0.95,0.16,0.06
SN,AS,chikitsa,46,11.38,3.28,16.8,0.96,0.16,0.07
SN,AS,chikitsa,47,10.96,3.4,16.76,0.96,0.16,0.06
SN,AS,chikitsa,48,11.69,3.2,16.76,0.95,0.16,0.06
SN,AS,chikitsa,49,11.71,3.2,16.72,0.95,0.16,0.06
SN,AS,chikitsa,50,12.01,3.12,16.72,0.96,0.16,0.08
SN,AS,chikitsa,51,12.38,3.04,16.72,0.96,0.16,0.08
SN,AS,chikitsa,52,11.99,3.12,16.76,0.96,0.16,0.06
SN,AS,chikitsa,53,12.32,3.04,16.72,0.99,0.16,0.07
SN,AS,chikitsa,54,12.68,2.96,16.72,0.99,0.16,0.08
SN,AS,chikitsa,55,11.78,3.2,16.72,0.96,0.16,0.06
SN,AS,chikitsa,56,11.96,3.16,16.72,0.96,0.16,0.06
SN,AS,chikitsa,57,11.52,3.24,16.8,0.96,0.16,0.05
SN,AS,chikitsa,58,11.9,3.16,16.8,0.97,0.16,0.05
SN,AS,chikitsa,59,11.66,3.2,16.76,0.95,0.16,0.05
SN,AS,chikitsa,60,11.7,3.2,16.72,0.95,0.16,0.06
SN,AS,chikitsa,61,11.61,3.2,16.68,0.95,0.16,0.06
SN,AS,chikitsa,62,11.2,3.28,16.6,0.95,0.16,0.06
SN,AS,chikitsa,63,10.99,3.32,16.56,0.95,0.16,0.06
SN,AS,chikitsa,64,10.54,3.4,16.56,0.95,0.16,0.06
SN,AS,chikitsa,65,10.07,3.56,16.56,0.94,0.16,0.04
SN,AS,chikitsa,66,9.89,3.6,16.56,0.96,0.16,0.04
SN,AS,chikitsa,67,9.62,3.68,16.6,0.95,0.16,0.04
SN,AS,chikitsa,68,10.02,3.56,16.6,0.94,0.16,0.06
SN,AS,chikitsa,69,9.78,3.64,16.56,0.93,0.16,0.05
SN,AS,chikitsa,70,9.61,3.72,16.56,0.92,0.16,0.05
SN,AS,chikitsa,71,9.61,3.72,16.56,0.92,0.16,0.05
SN,AS,chikitsa,72,9.78,3.64,16.56,0.92,0.16,0.05
SN,AS,chikitsa,73,9.6,3.72,16.52,0.9,0.16,0.05
SN,AS,chikitsa,74,9.43,3.76,16.52,0.9,0.16,0.05
SN,AS,chikitsa,75,9.38,3.8,16.56,0.91,0.16,0.04
SN,AS,chikitsa,76,8.99,3.92,16.56,0.9,0.16,0.04
SN,AS,chikitsa,77,8.75,4.04,16.52,0.89,0.16,0.04
SN,AS,chikitsa,78,8.63,4.12,16.52,0.89,0.16,0.04
SN,AS,chikitsa,79,8.3,4.24,16.56,0.89,0.16,0.03
SN,AS,chikitsa,80,8.75,4.0,16.6,0.9,0.16,0.03
SN,AS,chikitsa,81,8.52,4.08,16.6,0.9,0.16,0.03
SN,AS,chikitsa,82,8.8,3.96,16.52,0.9,0.16,0.04
SN,AS,chikitsa,83,8.85,3.92,16.48,0.9,0.16,0.05
SN,AS,chikitsa,84,8.87,3.88,16.44,0.9,0.16,0.05
SN,AS,chikitsa,85,8.75,3.88,16.4,0.9,0.16,0.04
SN,AS,chikitsa,86,8.81,3.84,16.44,0.9,0.16,0.04
SN,AS,chikitsa,87,9.09,3.76,16.44,0.88,0.16,0.04
SN,AS,chikitsa,88,9.24,3.68,16.44,0.88,0.16,0.04
SN,AS,chikitsa,89,9.29,3.68,16.4,0.88,0.16,0.04
SN,AS,chikitsa,90,9.55,3.56,16.4,0.89,0.16,0.04
SN,AS,chikitsa,91,9.92,3.44,16.4,0.9,0.16,0.05
SN,AS,chikitsa,92,10.22,3.32,16.36,0.89,0.16,0.05
SN,AS,chikitsa,93,9.79,3.44,16.32,0.9,0.16,0.03
SN,AS,chikitsa,94,9.86,3.4,16.32,0.92,0.16,0.04
SN,AS,chikitsa,95,10.44,3.2,16.28,0.95,0.16,0.05
SN,AS,chikitsa,96,10.2,3.28,16.32,0.95,0.16,0.04
SN,AS,chikitsa,97,10.41,3.24,16.32,0.95,0.16,0.05
SN,AS,chikitsa,98,10.23,3.28,16.32,0.95,0.16,0.05
SN,AS,chikitsa,99,10.6,3.2,16.36,0.95,0.16,0.06
SN,AS,chikitsa,100,10.3,3.28,16.32,0.94,0.16,0.06
SN,AS,chikitsa,101,10.87,3.12,16.32,0.94,0.16,0.08
SN,AS,chikitsa,102,11.63,2.92,16.36,0.93,0.17,0.1
SN,AS,chikitsa,103,12.41,2.72,16.36,0.94,0.17,0.12
