Text_Type,Book,Chapter,Window,Avg Word Len,Avg Sen Len (Word),Avg Sen Len (Chr),Richness,Shannon,Avg Compound Words
SN,AS,nidana,1,15.33,6.2,44.96,0.9,0.13,0.08
SN,AS,nidana,2,15.35,6.2,45.0,0.9,0.13,0.08
SN,AS,nidana,3,15.32,6.22,45.04,0.91,0.13,0.08
SN,AS,nidana,4,15.44,6.1,44.54,0.91,0.13,0.08
SN,AS,nidana,5,15.33,6.08,44.02,0.91,0.13,0.08
SN,AS,nidana,6,15.34,5.92,42.84,0.9,0.13,0.08
SN,AS,nidana,7,15.38,5.7,41.38,0.9,0.13,0.08
SN,AS,nidana,8,15.39,5.32,38.78,0.9,0.13,0.08
SN,AS,nidana,9,15.26,5.06,36.34,0.9,0.13,0.08
SN,AS,nidana,10,15.41,4.98,36.02,0.9,0.13,0.08
SN,AS,nidana,11,15.42,5.0,36.18,0.9,0.13,0.08
SN,AS,nidana,12,15.45,5.02,36.38,0.9,0.13,0.08
SN,AS,nidana,13,15.71,4.82,35.52,0.9,0.13,0.08
SN,AS,nidana,14,16.03,4.6,34.54,0.9,0.13,0.09
SN,AS,nidana,15,16.07,4.58,34.28,0.9,0.13,0.09
SN,AS,nidana,16,16.0,4.64,34.54,0.9,0.13,0.09
SN,AS,nidana,17,16.36,4.44,33.8,0.9,0.13,0.09
SN,AS,nidana,18,15.96,4.52,33.56,0.89,0.13,0.08
SN,AS,nidana,19,15.91,4.56,33.72,0.89,0.13,0.08
SN,AS,nidana,20,15.42,4.38,31.5,0.89,0.14,0.07
SN,AS,nidana,21,15.59,4.3,31.14,0.9,0.14,0.07
SN,AS,nidana,22,15.73,4.22,30.78,0.89,0.14,0.07
SN,AS,nidana,23,15.66,4.26,30.96,0.89,0.14,0.07
SN,AS,nidana,24,15.47,4.3,30.86,0.89,0.14,0.07
SN,AS,nidana,25,15.54,4.3,30.96,0.89,0.14,0.07
SN,AS,nidana,26,15.38,4.36,31.0,0.89,0.14,0.06
SN,AS,nidana,27,15.46,4.28,30.6,0.88,0.14,0.07
SN,AS,nidana,28,15.69,4.2,30.42,0.88,0.14,0.07
SN,AS,nidana,29,15.61,4.18,30.22,0.88,0.14,0.07
SN,AS,nidana,30,15.69,4.16,30.24,0.88,0.14,0.07
SN,AS,nidana,31,15.77,4.1,29.98,0.87,0.14,0.07
SN,AS,nidana,32,15.5,4.12,29.58,0.87,0.14,0.06
SN,AS,nidana,33,15.39,4.22,30.08,0.87,0.14,0.06
SN,AS,nidana,34,14.8,4.86,33.36,0.87,0.14,0.06
SN,AS,nidana,35,14.87,5.18,35.74,0.87,0.14,0.06
SN,AS,nidana,36,14.78,5.12,35.26,0.87,0.14,0.06
SN,AS,nidana,37,14.64,5.12,34.98,0.86,0.14,0.05
SN,AS,nidana,38,14.89,5.0,34.86,0.87,0.14,0.06
SN,AS,nidana,39,14.81,5.04,34.84,0.87,0.14,0.06
SN,AS,nidana,40,14.62,5.08,34.62,0.87,0.14,0.05
SN,AS,nidana,41,14.36,5.16,34.54,0.87,0.14,0.05
SN,AS,nidana,42,14.3,5.16,34.32,0.87,0.14,0.04
SN,AS,nidana,43,14.27,5.18,34.32,0.87,0.14,0.04
SN,AS,nidana,44,14.26,5.18,34.3,0.87,0.13,0.04
SN,AS,nidana,45,12.74,5.14,29.96,0.88,0.13,0.04
SN,AS,nidana,46,11.85,5.16,27.94,0.88,0.13,0.03
SN,AS,nidana,47,10.78,5.1,25.02,0.89,0.13,0.02
SN,AS,nidana,48,10.83,5.1,25.18,0.89,0.13,0.02
SN,AS,nidana,49,9.9,4.82,21.44,0.9,0.13,0.02
SN,AS,nidana,50,10.07,4.72,21.3,0.9,0.13,0.03
SN,AS,nidana,51,10.15,4.74,21.52,0.91,0.13,0.03
SN,AS,nidana,52,10.11,4.76,21.52,0.91,0.13,0.03
SN,AS,nidana,53,10.16,4.74,21.52,0.91,0.13,0.03
SN,AS,nidana,54,10.12,4.78,21.52,0.91,0.13,0.02
SN,AS,nidana,55,10.12,4.78,21.54,0.91,0.13,0.02
SN,AS,nidana,56,10.15,4.76,21.54,0.91,0.13,0.02
SN,AS,nidana,57,10.26,4.7,21.5,0.92,0.13,0.02
SN,AS,nidana,58,10.22,4.72,21.5,0.92,0.13,0.02
SN,AS,nidana,59,10.28,4.7,21.52,0.91,0.13,0.02
SN,AS,nidana,60,10.24,4.7,21.5,0.91,0.13,0.02
SN,AS,nidana,61,10.21,4.72,21.46,0.91,0.13,0.02
SN,AS,nidana,62,10.24,4.7,21.4,0.91,0.13,0.02
SN,AS,nidana,63,10.32,4.68,21.4,0.91,0.13,0.02
SN,AS,nidana,64,10.39,4.62,21.38,0.91,0.13,0.02
SN,AS,nidana,65,10.27,4.66,21.38,0.9,0.13,0.02
SN,AS,nidana,66,10.43,4.6,21.52,0.9,0.13,0.03
SN,AS,nidana,67,10.43,4.64,21.66,0.9,0.13,0.03
SN,AS,nidana,68,10.64,4.56,21.78,0.9,0.13,0.03
SN,AS,nidana,69,10.76,4.52,21.88,0.9,0.13,0.03
SN,AS,nidana,70,10.88,4.5,21.96,0.9,0.13,0.03
SN,AS,nidana,71,10.92,4.5,22.04,0.9,0.13,0.03
SN,AS,nidana,72,10.97,4.48,22.04,0.9,0.13,0.03
SN,AS,nidana,73,10.97,4.48,22.02,0.91,0.13,0.03
SN,AS,nidana,74,10.68,4.6,22.04,0.89,0.14,0.03
SN,AS,nidana,75,10.74,4.56,22.06,0.89,0.14,0.04
SN,AS,nidana,76,10.75,4.56,22.06,0.9,0.13,0.04
